"","study","subj","resp","rt","evidence","absevi","signevi","prevsignevi","prevabsevi","prevsignabsevi","prevresp","prevconf","conf","prevrespconf","accuracy"
"58","Yeon_unpub_Exp2",1,"0",0.471427608000113,0.0265,0.0265,1,"-1",0.043,-0.043,"-1",0.67,0.34,-0.67,0
"59","Yeon_unpub_Exp2",1,"1",0.533453141000109,-0.043,0.043,-1,"1",0.0265,0.0265,"-1",0.34,0.34,-0.34,0
"60","Yeon_unpub_Exp2",1,"1",0.860836817000063,0.0595,0.0595,1,"-1",0.043,-0.043,"1",0.34,0.67,0.34,1
"61","Yeon_unpub_Exp2",1,"0",0.550946381000358,-0.0595,0.0595,-1,"1",0.0595,0.0595,"1",0.67,0.67,0.67,1
"62","Yeon_unpub_Exp2",1,"0",0.31669415999977,0.043,0.043,1,"-1",0.0595,-0.0595,"-1",0.67,0.67,-0.67,0
"63","Yeon_unpub_Exp2",1,"0",0.651260659999934,-0.0595,0.0595,-1,"1",0.043,0.043,"-1",0.67,0.67,-0.67,1
"64","Yeon_unpub_Exp2",1,"0",1.52653634000035,0.0595,0.0595,1,"-1",0.0595,-0.0595,"-1",0.67,0.34,-0.67,0
"65","Yeon_unpub_Exp2",1,"0",0.349390133999805,-0.076,0.076,-1,"1",0.0595,0.0595,"-1",0.34,0.01,-0.34,1
"66","Yeon_unpub_Exp2",1,"1",0.603298152000207,0.076,0.076,1,"-1",0.076,-0.076,"-1",0.01,0.34,-0.01,1
"67","Yeon_unpub_Exp2",1,"0",0.259563563000029,-0.0595,0.0595,-1,"1",0.076,0.076,"1",0.34,0.34,0.34,1
"68","Yeon_unpub_Exp2",1,"0",0.445332468999823,-0.0595,0.0595,-1,"-1",0.0595,-0.0595,"-1",0.34,0.34,-0.34,1
"69","Yeon_unpub_Exp2",1,"0",0.28656140000021,-0.043,0.043,-1,"-1",0.0595,-0.0595,"-1",0.34,0.34,-0.34,1
"70","Yeon_unpub_Exp2",1,"0",0.000187224000001152,-0.043,0.043,-1,"-1",0.043,-0.043,"-1",0.34,0.34,-0.34,1
"71","Yeon_unpub_Exp2",1,"0",0.102839301000131,0.0265,0.0265,1,"-1",0.043,-0.043,"-1",0.34,0.34,-0.34,0
"72","Yeon_unpub_Exp2",1,"0",0.23821247900014,0.043,0.043,1,"1",0.0265,0.0265,"-1",0.34,0.34,-0.34,0
"73","Yeon_unpub_Exp2",1,"1",0.237159001999771,-0.0595,0.0595,-1,"1",0.043,0.043,"-1",0.34,0.01,-0.34,0
"74","Yeon_unpub_Exp2",1,"0",0.316238940999938,0.076,0.076,1,"-1",0.0595,-0.0595,"1",0.01,0.01,0.01,0
"75","Yeon_unpub_Exp2",1,"1",0.402906167999845,0.0925,0.0925,1,"1",0.076,0.076,"-1",0.01,0.01,-0.01,1
"76","Yeon_unpub_Exp2",1,"0",0.109844691000035,0.0925,0.0925,1,"1",0.0925,0.0925,"1",0.01,0.01,0.01,0
"77","Yeon_unpub_Exp2",1,"1",0.23738163500002,-0.109,0.109,-1,"1",0.0925,0.0925,"-1",0.01,0.01,-0.01,0
