"","study","subj","resp","rt","evidence","absevi","signevi","prevsignevi","prevabsevi","prevsignabsevi","prevresp","prevconf","conf","prevrespconf","accuracy"
"1192","Law_unpub",3,"0",0.764540910720825,-0.505,0.505,-1,"-1",1,-1,"-1",0.67,0.67,-0.67,1
"1193","Law_unpub",3,"0",1.08818101882935,-0.01,0.01,-1,"-1",0.505,-0.505,"-1",0.67,1,-0.67,1
"1194","Law_unpub",3,"1",0.645310878753662,-0.505,0.505,-1,"-1",0.01,-0.01,"-1",1,0.67,-1,0
"1195","Law_unpub",3,"1",0.734896898269653,0.2575,0.2575,1,"-1",0.505,-0.505,"1",0.67,0.67,0.67,1
"1196","Law_unpub",3,"0",0.70232892036438,0.01,0.01,1,"1",0.2575,0.2575,"1",0.67,0.67,0.67,0
"1197","Law_unpub",3,"0",0.568460941314697,0.01,0.01,1,"1",0.01,0.01,"-1",0.67,0.34,-0.67,0
"1198","Law_unpub",3,"0",1.03052306175232,-0.505,0.505,-1,"1",0.01,0.01,"-1",0.34,0.67,-0.34,1
"1199","Law_unpub",3,"0",2.2643609046936,0.2575,0.2575,1,"-1",0.505,-0.505,"-1",0.67,0.34,-0.67,0
"1200","Law_unpub",3,"0",0.423811197280884,-0.7525,0.7525,-1,"1",0.2575,0.2575,"-1",0.34,0.34,-0.34,1
"1201","Law_unpub",3,"0",1.84780716896057,0.01,0.01,1,"-1",0.7525,-0.7525,"-1",0.34,0.34,-0.34,0
"1202","Law_unpub",3,"0",2.02409696578979,0.505,0.505,1,"1",0.01,0.01,"-1",0.34,0.01,-0.34,0
"1203","Law_unpub",3,"0",2.21180009841919,0.01,0.01,1,"1",0.505,0.505,"-1",0.01,0.01,-0.01,0
"1204","Law_unpub",3,"0",0.916010141372681,-0.01,0.01,-1,"1",0.01,0.01,"-1",0.01,0.34,-0.01,1
"1205","Law_unpub",3,"1",2.14289116859436,0.505,0.505,1,"-1",0.01,-0.01,"-1",0.34,0.01,-0.34,1
"1206","Law_unpub",3,"0",1.20452308654785,-1,1,-1,"1",0.505,0.505,"1",0.01,0.34,0.01,1
"1207","Law_unpub",3,"1",0.779639005661011,1,1,1,"-1",1,-1,"-1",0.34,0.67,-0.34,1
"1208","Law_unpub",3,"0",0.579446077346802,-0.505,0.505,-1,"1",1,1,"1",0.67,0.67,0.67,1
"1209","Law_unpub",3,"0",0.531539916992188,-1,1,-1,"-1",0.505,-0.505,"-1",0.67,0.67,-0.67,1
"1210","Law_unpub",3,"0",1.06833696365356,-0.505,0.505,-1,"-1",1,-1,"-1",0.67,0.67,-0.67,1
"1211","Law_unpub",3,"1",0.50238299369812,1,1,1,"-1",0.505,-0.505,"-1",0.67,0.67,-0.67,1
"1212","Law_unpub",3,"0",0.602905035018921,-1,1,-1,"1",1,1,"1",0.67,0.67,0.67,1
"1213","Law_unpub",3,"0",0.565171003341675,-0.505,0.505,-1,"-1",1,-1,"-1",0.67,1,-0.67,1
"1214","Law_unpub",3,"1",0.587172031402588,0.01,0.01,1,"-1",0.505,-0.505,"-1",1,1,-1,1
"1215","Law_unpub",3,"1",1.42726898193359,-0.01,0.01,-1,"1",0.01,0.01,"1",1,0.01,1,0
"1216","Law_unpub",3,"0",0.604335069656372,-0.505,0.505,-1,"-1",0.01,-0.01,"1",0.01,0.67,0.01,1
"1217","Law_unpub",3,"1",0.575545072555542,1,1,1,"-1",0.505,-0.505,"-1",0.67,0.67,-0.67,1
"1218","Law_unpub",3,"0",0.654639005661011,-0.505,0.505,-1,"1",1,1,"1",0.67,0.67,0.67,1
"1219","Law_unpub",3,"1",1.27439594268799,0.2575,0.2575,1,"-1",0.505,-0.505,"-1",0.67,0.01,-0.67,1
"1220","Law_unpub",3,"0",0.700125217437744,-0.7525,0.7525,-1,"1",0.2575,0.2575,"1",0.01,0.01,0.01,1
"1221","Law_unpub",3,"1",1.6062159538269,-0.01,0.01,-1,"-1",0.7525,-0.7525,"-1",0.01,0.01,-0.01,0
"1222","Law_unpub",3,"0",0.562572002410889,0.505,0.505,1,"-1",0.01,-0.01,"1",0.01,0.01,0.01,0
"1223","Law_unpub",3,"1",1.0795259475708,-0.01,0.01,-1,"1",0.505,0.505,"-1",0.01,0.01,-0.01,0
"1224","Law_unpub",3,"0",0.387665987014771,-0.505,0.505,-1,"-1",0.01,-0.01,"1",0.01,0.01,0.01,1
"1225","Law_unpub",3,"1",2.35031700134277,-0.01,0.01,-1,"-1",0.505,-0.505,"-1",0.01,0.01,-0.01,0
"1226","Law_unpub",3,"1",2.57964992523193,-0.01,0.01,-1,"-1",0.01,-0.01,"1",0.01,0.01,0.01,0
"1227","Law_unpub",3,"1",2.28378200531006,0.505,0.505,1,"-1",0.01,-0.01,"1",0.01,0.01,0.01,1
"1228","Law_unpub",3,"1",0.854556083679199,1,1,1,"1",0.505,0.505,"1",0.01,0.34,0.01,1
"1229","Law_unpub",3,"1",2.82388710975647,-0.505,0.505,-1,"1",1,1,"1",0.34,0.01,0.34,0
"1230","Law_unpub",3,"1",0.525009155273438,1,1,1,"-1",0.505,-0.505,"1",0.01,0.34,0.01,1
"1231","Law_unpub",3,"0",0.604753017425537,-1,1,-1,"1",1,1,"1",0.34,0.34,0.34,1
"1232","Law_unpub",3,"1",1.25707507133484,0.505,0.505,1,"-1",1,-1,"-1",0.34,0.34,-0.34,1
"1233","Law_unpub",3,"1",0.960659980773926,0.7525,0.7525,1,"1",0.505,0.505,"1",0.34,0.01,0.34,1
"1234","Law_unpub",3,"1",2.21889710426331,-0.2575,0.2575,-1,"1",0.7525,0.7525,"1",0.01,0.01,0.01,0
"1235","Law_unpub",3,"0",1.33910489082336,-0.2575,0.2575,-1,"-1",0.2575,-0.2575,"1",0.01,0.34,0.01,1
"1236","Law_unpub",3,"0",0.854282140731812,-0.7525,0.7525,-1,"-1",0.2575,-0.2575,"-1",0.34,0.34,-0.34,1
"1237","Law_unpub",3,"1",1.27168107032776,0.01,0.01,1,"-1",0.7525,-0.7525,"-1",0.34,0.34,-0.34,1
"1238","Law_unpub",3,"0",1.32937598228455,0.01,0.01,1,"1",0.01,0.01,"1",0.34,0.34,0.34,0
"1239","Law_unpub",3,"0",2.33156490325928,0.505,0.505,1,"1",0.01,0.01,"-1",0.34,0.34,-0.34,0
"1240","Law_unpub",3,"1",0.741719007492065,1,1,1,"1",0.505,0.505,"-1",0.34,0.34,-0.34,1
"1241","Law_unpub",3,"0",0.966082811355591,1,1,1,"1",1,1,"1",0.34,0.67,0.34,0
"1242","Law_unpub",3,"0",1.34432506561279,0.505,0.505,1,"1",1,1,"-1",0.67,0.34,-0.67,0
"1243","Law_unpub",3,"0",1.18053603172302,1,1,1,"1",0.505,0.505,"-1",0.34,0.34,-0.34,0
"1244","Law_unpub",3,"0",0.704540014266968,0.505,0.505,1,"1",1,1,"-1",0.34,0.34,-0.34,0
"1245","Law_unpub",3,"0",1.49968814849854,-0.01,0.01,-1,"1",0.505,0.505,"-1",0.34,0.34,-0.34,1
"1246","Law_unpub",3,"0",1.079176902771,0.505,0.505,1,"-1",0.01,-0.01,"-1",0.34,0.34,-0.34,0
"1247","Law_unpub",3,"0",1.61138105392456,-0.2575,0.2575,-1,"1",0.505,0.505,"-1",0.34,0.34,-0.34,1
"1248","Law_unpub",3,"0",1.50266289710999,-0.01,0.01,-1,"-1",0.2575,-0.2575,"-1",0.34,0.67,-0.34,1
"1249","Law_unpub",3,"0",0.578072071075439,0.01,0.01,1,"-1",0.01,-0.01,"-1",0.67,0.67,-0.67,0
"1250","Law_unpub",3,"0",1.05727601051331,0.505,0.505,1,"1",0.01,0.01,"-1",0.67,0.34,-0.67,0
"1251","Law_unpub",3,"0",0.747309923171997,0.7525,0.7525,1,"1",0.505,0.505,"-1",0.34,0.34,-0.34,0
"1252","Law_unpub",3,"0",1.95677280426025,1,1,1,"1",0.7525,0.7525,"-1",0.34,0.34,-0.34,0
"1253","Law_unpub",3,"0",1.00594401359558,-0.505,0.505,-1,"1",1,1,"-1",0.34,0.67,-0.34,1
"1254","Law_unpub",3,"0",1.07845902442932,0.01,0.01,1,"-1",0.505,-0.505,"-1",0.67,0.01,-0.67,0
"1255","Law_unpub",3,"0",0.8906090259552,0.505,0.505,1,"1",0.01,0.01,"-1",0.01,0.01,-0.01,0
"1256","Law_unpub",3,"0",1.26427102088928,1,1,1,"1",0.505,0.505,"-1",0.01,0.01,-0.01,0
"1257","Law_unpub",3,"0",1.06579899787903,1,1,1,"1",1,1,"-1",0.01,0.34,-0.01,0
"1258","Law_unpub",3,"0",1.29183506965637,0.505,0.505,1,"1",1,1,"-1",0.34,0.34,-0.34,0
"1259","Law_unpub",3,"0",0.40535306930542,-0.2575,0.2575,-1,"1",0.505,0.505,"-1",0.34,0.34,-0.34,1
"1260","Law_unpub",3,"0",1.83513498306274,0.01,0.01,1,"-1",0.2575,-0.2575,"-1",0.34,0.01,-0.34,0
"1261","Law_unpub",3,"0",1.78634715080261,0.505,0.505,1,"1",0.01,0.01,"-1",0.01,0.01,-0.01,0
"1262","Law_unpub",3,"0",0.866138935089111,1,1,1,"1",0.505,0.505,"-1",0.01,0.34,-0.01,0
"1263","Law_unpub",3,"0",0.965564966201782,0.505,0.505,1,"1",1,1,"-1",0.34,0.34,-0.34,0
"1264","Law_unpub",3,"0",4.64892101287842,0.7525,0.7525,1,"1",0.505,0.505,"-1",0.34,0.01,-0.34,0
"1265","Law_unpub",3,"0",2.21162986755371,-0.01,0.01,-1,"1",0.7525,0.7525,"-1",0.01,0.34,-0.01,1
"1266","Law_unpub",3,"0",2.81987810134888,0.01,0.01,1,"-1",0.01,-0.01,"-1",0.34,0.01,-0.34,0
"1267","Law_unpub",3,"0",1.40097308158875,-0.505,0.505,-1,"1",0.01,0.01,"-1",0.01,0.01,-0.01,1
"1268","Law_unpub",3,"1",2.06973195075989,1,1,1,"-1",0.505,-0.505,"-1",0.01,0.01,-0.01,1
"1269","Law_unpub",3,"0",0.488802194595337,-1,1,-1,"1",1,1,"1",0.01,0.01,0.01,1
"1270","Law_unpub",3,"1",1.09124517440796,0.505,0.505,1,"-1",1,-1,"-1",0.01,0.34,-0.01,1
"1271","Law_unpub",3,"0",0.721441030502319,1,1,1,"1",0.505,0.505,"1",0.34,0.34,0.34,0
"1272","Law_unpub",3,"0",0.718737125396729,-1,1,-1,"1",1,1,"-1",0.34,0.67,-0.34,1
"1273","Law_unpub",3,"0",0.788016796112061,-0.505,0.505,-1,"-1",1,-1,"-1",0.67,0.67,-0.67,1
"1274","Law_unpub",3,"0",1.5558168888092,-0.7525,0.7525,-1,"-1",0.505,-0.505,"-1",0.67,0.67,-0.67,1
"1275","Law_unpub",3,"0",1.13681793212891,0.2575,0.2575,1,"-1",0.7525,-0.7525,"-1",0.67,0.34,-0.67,0
"1276","Law_unpub",3,"0",1.03741097450256,-0.01,0.01,-1,"1",0.2575,0.2575,"-1",0.34,0.34,-0.34,1
"1277","Law_unpub",3,"0",1.33927202224731,-0.01,0.01,-1,"-1",0.01,-0.01,"-1",0.34,0.34,-0.34,1
"1278","Law_unpub",3,"0",1.73438811302185,0.505,0.505,1,"-1",0.01,-0.01,"-1",0.34,0.01,-0.34,0
"1279","Law_unpub",3,"0",1.48577499389648,1,1,1,"1",0.505,0.505,"-1",0.01,0.01,-0.01,0
"1280","Law_unpub",3,"0",0.799098014831543,0.505,0.505,1,"1",1,1,"-1",0.01,0.34,-0.01,0
"1281","Law_unpub",3,"0",1.63205504417419,-0.01,0.01,-1,"1",0.505,0.505,"-1",0.34,0.34,-0.34,1
"1282","Law_unpub",3,"0",1.52056288719177,-0.505,0.505,-1,"-1",0.01,-0.01,"-1",0.34,0.01,-0.34,1
"1283","Law_unpub",3,"0",0.742165088653564,1,1,1,"-1",0.505,-0.505,"-1",0.01,0.34,-0.01,0
"1284","Law_unpub",3,"0",0.654699087142944,-1,1,-1,"1",1,1,"-1",0.34,0.34,-0.34,1
"1285","Law_unpub",3,"0",1.10537099838257,-0.505,0.505,-1,"-1",1,-1,"-1",0.34,0.34,-0.34,1
"1286","Law_unpub",3,"0",1.38572192192078,-0.01,0.01,-1,"-1",0.505,-0.505,"-1",0.34,0.01,-0.34,1
"1287","Law_unpub",3,"0",1.35626292228699,0.505,0.505,1,"-1",0.01,-0.01,"-1",0.01,0.01,-0.01,0
"1288","Law_unpub",3,"0",1.64268898963928,-0.7525,0.7525,-1,"1",0.505,0.505,"-1",0.01,0.01,-0.01,1
"1289","Law_unpub",3,"0",0.884381055831909,0.01,0.01,1,"-1",0.7525,-0.7525,"-1",0.01,0.01,-0.01,0
"1290","Law_unpub",3,"0",0.441896915435791,-0.01,0.01,-1,"1",0.01,0.01,"-1",0.01,0.01,-0.01,1
"1291","Law_unpub",3,"0",0.524911880493164,0.505,0.505,1,"-1",0.01,-0.01,"-1",0.01,0.34,-0.01,0
"1292","Law_unpub",3,"0",0.868571043014526,1,1,1,"1",0.505,0.505,"-1",0.34,0.67,-0.34,0
"1293","Law_unpub",3,"0",0.593057870864868,0.505,0.505,1,"1",1,1,"-1",0.67,0.34,-0.67,0
"1294","Law_unpub",3,"0",1.24327802658081,0.2575,0.2575,1,"1",0.505,0.505,"-1",0.34,0.34,-0.34,0
"1295","Law_unpub",3,"0",0.983783006668091,-0.2575,0.2575,-1,"1",0.2575,0.2575,"-1",0.34,0.34,-0.34,1
"1296","Law_unpub",3,"0",0.645021915435791,-0.7525,0.7525,-1,"-1",0.2575,-0.2575,"-1",0.34,0.34,-0.34,1
"1297","Law_unpub",3,"0",0.941781997680664,-1,1,-1,"-1",0.7525,-0.7525,"-1",0.34,0.34,-0.34,1
"1298","Law_unpub",3,"0",0.644784927368164,1,1,1,"-1",1,-1,"-1",0.34,0.34,-0.34,0
"1299","Law_unpub",3,"0",1.20644497871399,-0.505,0.505,-1,"1",1,1,"-1",0.34,0.01,-0.34,1
"1300","Law_unpub",3,"1",1.31761908531189,0.01,0.01,1,"-1",0.505,-0.505,"-1",0.01,0.01,-0.01,1
"1301","Law_unpub",3,"0",0.877511024475098,-0.505,0.505,-1,"1",0.01,0.01,"1",0.01,0.34,0.01,1
"1302","Law_unpub",3,"0",0.635157108306885,0.01,0.01,1,"-1",0.505,-0.505,"-1",0.34,0.34,-0.34,0
"1303","Law_unpub",3,"0",0.905181884765625,-0.01,0.01,-1,"1",0.01,0.01,"-1",0.34,0.34,-0.34,1
"1304","Law_unpub",3,"0",0.972369194030762,-0.505,0.505,-1,"-1",0.01,-0.01,"-1",0.34,0.34,-0.34,1
"1305","Law_unpub",3,"0",0.840732097625732,-1,1,-1,"-1",0.505,-0.505,"-1",0.34,0.67,-0.34,1
"1306","Law_unpub",3,"0",0.808938026428223,-0.505,0.505,-1,"-1",1,-1,"-1",0.67,0.34,-0.67,1
"1307","Law_unpub",3,"0",1.16398811340332,0.7525,0.7525,1,"-1",0.505,-0.505,"-1",0.34,0.34,-0.34,0
"1308","Law_unpub",3,"0",1.43581700325012,0.01,0.01,1,"1",0.7525,0.7525,"-1",0.34,0.01,-0.34,0
"1309","Law_unpub",3,"0",1.55078983306885,0.01,0.01,1,"1",0.01,0.01,"-1",0.01,0.01,-0.01,0
"1310","Law_unpub",3,"0",0.714694976806641,-0.505,0.505,-1,"1",0.01,0.01,"-1",0.01,0.01,-0.01,1
"1311","Law_unpub",3,"0",1.51883888244629,0.2575,0.2575,1,"-1",0.505,-0.505,"-1",0.01,0.34,-0.01,0
"1312","Law_unpub",3,"0",0.772498846054077,1,1,1,"1",0.2575,0.2575,"-1",0.34,0.01,-0.34,0
"1313","Law_unpub",3,"0",0.826233148574829,0.505,0.505,1,"1",1,1,"-1",0.01,0.34,-0.01,0
"1314","Law_unpub",3,"0",0.992327928543091,-1,1,-1,"1",0.505,0.505,"-1",0.34,0.67,-0.34,1
"1315","Law_unpub",3,"0",0.455824136734009,-1,1,-1,"-1",1,-1,"-1",0.67,0.67,-0.67,1
"1316","Law_unpub",3,"0",1.20499706268311,-0.505,0.505,-1,"-1",1,-1,"-1",0.67,0.67,-0.67,1
"1317","Law_unpub",3,"0",0.636104822158813,0.01,0.01,1,"-1",0.505,-0.505,"-1",0.67,0.67,-0.67,0
"1318","Law_unpub",3,"1",0.875678777694702,0.505,0.505,1,"1",0.01,0.01,"-1",0.67,0.67,-0.67,1
"1319","Law_unpub",3,"0",1.10645008087158,0.01,0.01,1,"1",0.505,0.505,"1",0.67,0.67,0.67,0
"1320","Law_unpub",3,"1",1.22683501243591,0.505,0.505,1,"1",0.01,0.01,"-1",0.67,0.67,-0.67,1
"1321","Law_unpub",3,"0",0.493117094039917,-1,1,-1,"1",0.505,0.505,"1",0.67,0.34,0.67,1
"1322","Law_unpub",3,"0",0.583562850952148,-1,1,-1,"-1",1,-1,"-1",0.34,0.67,-0.34,1
"1323","Law_unpub",3,"1",1.01669192314148,0.505,0.505,1,"-1",1,-1,"-1",0.67,0.67,-0.67,1
"1324","Law_unpub",3,"0",0.507347106933594,1,1,1,"1",0.505,0.505,"1",0.67,0.67,0.67,0
"1325","Law_unpub",3,"1",0.528800964355469,0.505,0.505,1,"1",1,1,"-1",0.67,0.67,-0.67,1
"1326","Law_unpub",3,"0",0.585713148117065,0.01,0.01,1,"1",0.505,0.505,"1",0.67,0.67,0.67,0
"1327","Law_unpub",3,"1",2.01894617080688,-0.01,0.01,-1,"1",0.01,0.01,"-1",0.67,0.67,-0.67,0
"1328","Law_unpub",3,"0",0.597574949264526,-0.505,0.505,-1,"-1",0.01,-0.01,"1",0.67,0.67,0.67,1
"1329","Law_unpub",3,"0",1.2569260597229,-0.7525,0.7525,-1,"-1",0.505,-0.505,"-1",0.67,0.67,-0.67,1
"1330","Law_unpub",3,"0",0.736485004425049,0.2575,0.2575,1,"-1",0.7525,-0.7525,"-1",0.67,0.34,-0.67,0
"1331","Law_unpub",3,"1",0.592782974243164,0.7525,0.7525,1,"1",0.2575,0.2575,"-1",0.34,0.34,-0.34,1
"1332","Law_unpub",3,"0",0.820259094238281,-0.2575,0.2575,-1,"1",0.7525,0.7525,"1",0.34,0.34,0.34,1
"1333","Law_unpub",3,"0",1.09580302238464,1,1,1,"-1",0.2575,-0.2575,"-1",0.34,0.67,-0.34,0
"1334","Law_unpub",3,"0",0.480629920959473,-1,1,-1,"1",1,1,"-1",0.67,0.67,-0.67,1
"1335","Law_unpub",3,"0",0.505895853042603,-0.505,0.505,-1,"-1",1,-1,"-1",0.67,0.67,-0.67,1
"1336","Law_unpub",3,"0",0.542471885681152,-1,1,-1,"-1",0.505,-0.505,"-1",0.67,0.67,-0.67,1
"1337","Law_unpub",3,"0",0.353331089019775,-0.505,0.505,-1,"-1",1,-1,"-1",0.67,0.34,-0.67,1
"1338","Law_unpub",3,"1",1.01472806930542,0.01,0.01,1,"-1",0.505,-0.505,"-1",0.34,0.01,-0.34,1
"1339","Law_unpub",3,"0",1.24137616157532,0.01,0.01,1,"1",0.01,0.01,"1",0.01,0.01,0.01,0
"1340","Law_unpub",3,"0",1.15778303146362,0.505,0.505,1,"1",0.01,0.01,"-1",0.01,0.34,-0.01,0
"1341","Law_unpub",3,"0",0.581470012664795,0.01,0.01,1,"1",0.505,0.505,"-1",0.34,0.34,-0.34,0
"1342","Law_unpub",3,"0",0.557631015777588,0.505,0.505,1,"1",0.01,0.01,"-1",0.34,0.34,-0.34,0
"1343","Law_unpub",3,"0",0.562663078308105,-1,1,-1,"1",0.505,0.505,"-1",0.34,0.34,-0.34,1
"1344","Law_unpub",3,"0",0.912662029266357,-1,1,-1,"-1",1,-1,"-1",0.34,0.34,-0.34,1
"1345","Law_unpub",3,"0",0.659470081329346,0.505,0.505,1,"-1",1,-1,"-1",0.34,0.67,-0.34,0
"1346","Law_unpub",3,"0",0.512273073196411,-0.01,0.01,-1,"1",0.505,0.505,"-1",0.67,0.34,-0.67,1
"1347","Law_unpub",3,"0",0.717867851257324,0.01,0.01,1,"-1",0.01,-0.01,"-1",0.34,0.34,-0.34,0
"1348","Law_unpub",3,"0",0.651147127151489,-0.505,0.505,-1,"1",0.01,0.01,"-1",0.34,0.34,-0.34,1
"1349","Law_unpub",3,"0",0.565788984298706,0.2575,0.2575,1,"-1",0.505,-0.505,"-1",0.34,0.34,-0.34,0
"1350","Law_unpub",3,"0",0.77182412147522,0.7525,0.7525,1,"1",0.2575,0.2575,"-1",0.34,0.34,-0.34,0
"1351","Law_unpub",3,"0",0.769505977630615,1,1,1,"1",0.7525,0.7525,"-1",0.34,0.34,-0.34,0
"1352","Law_unpub",3,"0",1.63820314407349,0.505,0.505,1,"1",1,1,"-1",0.34,0.01,-0.34,0
"1353","Law_unpub",3,"0",0.871845960617065,0.01,0.01,1,"1",0.505,0.505,"-1",0.01,0.34,-0.01,0
"1354","Law_unpub",3,"0",0.612338066101074,-0.505,0.505,-1,"1",0.01,0.01,"-1",0.34,0.34,-0.34,1
"1355","Law_unpub",3,"0",0.825724124908447,0.01,0.01,1,"-1",0.505,-0.505,"-1",0.34,0.34,-0.34,0
"1356","Law_unpub",3,"0",0.831897974014282,-0.505,0.505,-1,"1",0.01,0.01,"-1",0.34,0.34,-0.34,1
"1357","Law_unpub",3,"0",0.479031085968018,0.01,0.01,1,"-1",0.505,-0.505,"-1",0.34,0.34,-0.34,0
"1358","Law_unpub",3,"0",1.63251209259033,-0.01,0.01,-1,"1",0.01,0.01,"-1",0.34,0.34,-0.34,1
"1359","Law_unpub",3,"0",1.44107699394226,0.505,0.505,1,"-1",0.01,-0.01,"-1",0.34,0.34,-0.34,0
"1360","Law_unpub",3,"0",0.964112043380737,-0.2575,0.2575,-1,"1",0.505,0.505,"-1",0.34,0.34,-0.34,1
"1361","Law_unpub",3,"0",1.59829378128052,1,1,1,"-1",0.2575,-0.2575,"-1",0.34,0.34,-0.34,0
"1362","Law_unpub",3,"0",2.71474885940552,0.505,0.505,1,"1",1,1,"-1",0.34,0.34,-0.34,0
"1363","Law_unpub",3,"0",2.13500595092773,0.7525,0.7525,1,"1",0.505,0.505,"-1",0.34,0.67,-0.34,0
"1364","Law_unpub",3,"0",1.39553999900818,1,1,1,"1",0.7525,0.7525,"-1",0.67,0.67,-0.67,0
"1365","Law_unpub",3,"0",0.624267101287842,1,1,1,"1",1,1,"-1",0.67,0.67,-0.67,0
"1366","Law_unpub",3,"0",0.614738941192627,0.505,0.505,1,"1",1,1,"-1",0.67,0.67,-0.67,0
"1367","Law_unpub",3,"0",0.988155126571655,0.01,0.01,1,"1",0.505,0.505,"-1",0.67,0.67,-0.67,0
"1368","Law_unpub",3,"0",1.54657196998596,-0.01,0.01,-1,"1",0.01,0.01,"-1",0.67,0.01,-0.67,1
"1369","Law_unpub",3,"0",0.557391881942749,-0.505,0.505,-1,"-1",0.01,-0.01,"-1",0.01,0.34,-0.01,1
"1370","Law_unpub",3,"0",0.761369943618774,-1,1,-1,"-1",0.505,-0.505,"-1",0.34,0.34,-0.34,1
"1371","Law_unpub",3,"0",1.16390800476074,0.505,0.505,1,"-1",1,-1,"-1",0.34,0.34,-0.34,0
"1372","Law_unpub",3,"0",0.740679979324341,0.2575,0.2575,1,"1",0.505,0.505,"-1",0.34,0.34,-0.34,0
"1373","Law_unpub",3,"0",0.629099130630493,-0.01,0.01,-1,"1",0.2575,0.2575,"-1",0.34,0.34,-0.34,1
"1374","Law_unpub",3,"0",0.724651098251343,0.505,0.505,1,"-1",0.01,-0.01,"-1",0.34,0.34,-0.34,0
"1375","Law_unpub",3,"0",1.65100121498108,1,1,1,"1",0.505,0.505,"-1",0.34,0.67,-0.34,0
"1376","Law_unpub",3,"0",0.653690814971924,-1,1,-1,"1",1,1,"-1",0.67,0.67,-0.67,1
"1377","Law_unpub",3,"0",0.641443967819214,-0.505,0.505,-1,"-1",1,-1,"-1",0.67,1,-0.67,1
"1378","Law_unpub",3,"0",0.619152784347534,0.7525,0.7525,1,"-1",0.505,-0.505,"-1",1,1,-1,0
"1379","Law_unpub",3,"1",0.903527975082397,0.01,0.01,1,"1",0.7525,0.7525,"-1",1,0.34,-1,1
"1380","Law_unpub",3,"0",0.337285041809082,-0.505,0.505,-1,"1",0.01,0.01,"1",0.34,0.34,0.34,1
"1381","Law_unpub",3,"0",0.620473146438599,0.7525,0.7525,1,"-1",0.505,-0.505,"-1",0.34,0.34,-0.34,0
"1382","Law_unpub",3,"0",1.12292909622192,-1,1,-1,"1",0.7525,0.7525,"-1",0.34,0.67,-0.34,1
"1383","Law_unpub",3,"0",0.605479001998901,-0.505,0.505,-1,"-1",1,-1,"-1",0.67,0.67,-0.67,1
"1384","Law_unpub",3,"1",0.657744884490967,1,1,1,"-1",0.505,-0.505,"-1",0.67,0.67,-0.67,1
"1385","Law_unpub",3,"0",0.429577112197876,1,1,1,"1",1,1,"1",0.67,0.67,0.67,0
"1386","Law_unpub",3,"1",1.32652878761292,0.505,0.505,1,"1",1,1,"-1",0.67,0.01,-0.67,1
"1387","Law_unpub",3,"0",0.608643054962158,0.01,0.01,1,"1",0.505,0.505,"1",0.01,0.67,0.01,0
"1388","Law_unpub",3,"0",0.668990135192871,-0.01,0.01,-1,"1",0.01,0.01,"-1",0.67,0.67,-0.67,1
"1389","Law_unpub",3,"0",0.522806882858276,-0.505,0.505,-1,"-1",0.01,-0.01,"-1",0.67,0.67,-0.67,1
"1390","Law_unpub",3,"1",0.49050498008728,0.2575,0.2575,1,"-1",0.505,-0.505,"-1",0.67,0.67,-0.67,1
"1391","Law_unpub",3,"0",1.21299695968628,0.2575,0.2575,1,"1",0.2575,0.2575,"1",0.67,0.01,0.67,0
"1392","Law_unpub",3,"0",1.22224903106689,-0.7525,0.7525,-1,"1",0.2575,0.2575,"-1",0.01,0.34,-0.01,1
"1393","Law_unpub",3,"1",1.1194851398468,1,1,1,"-1",0.7525,-0.7525,"-1",0.34,0.34,-0.34,1
"1394","Law_unpub",3,"0",0.465912103652954,-0.505,0.505,-1,"1",1,1,"1",0.34,0.67,0.34,1
"1395","Law_unpub",3,"1",0.43321418762207,1,1,1,"-1",0.505,-0.505,"-1",0.67,0.67,-0.67,1
"1396","Law_unpub",3,"0",0.443202972412109,-1,1,-1,"1",1,1,"1",0.67,0.67,0.67,1
"1397","Law_unpub",3,"0",0.551285028457642,-0.505,0.505,-1,"-1",1,-1,"-1",0.67,0.67,-0.67,1
"1398","Law_unpub",3,"1",1.171226978302,0.01,0.01,1,"-1",0.505,-0.505,"-1",0.67,0.01,-0.67,1
"1399","Law_unpub",3,"0",1.1240131855011,0.01,0.01,1,"1",0.01,0.01,"1",0.01,0.01,0.01,0
"1400","Law_unpub",3,"0",0.559510946273804,0.505,0.505,1,"1",0.01,0.01,"-1",0.01,0.34,-0.01,0
"1401","Law_unpub",3,"1",1.12452697753906,0.01,0.01,1,"1",0.505,0.505,"-1",0.34,0.34,-0.34,1
"1402","Law_unpub",3,"0",0.55205512046814,0.505,0.505,1,"1",0.01,0.01,"1",0.34,0.34,0.34,0
"1403","Law_unpub",3,"0",0.531950950622559,-0.01,0.01,-1,"1",0.505,0.505,"-1",0.34,0.34,-0.34,1
"1404","Law_unpub",3,"0",1.13275003433228,0.505,0.505,1,"-1",0.01,-0.01,"-1",0.34,0.01,-0.34,0
"1405","Law_unpub",3,"0",1.14533400535583,-1,1,-1,"1",0.505,0.505,"-1",0.01,0.34,-0.01,1
"1406","Law_unpub",3,"0",0.472007036209106,-0.505,0.505,-1,"-1",1,-1,"-1",0.34,0.67,-0.34,1
"1407","Law_unpub",3,"0",0.928380966186523,-0.2575,0.2575,-1,"-1",0.505,-0.505,"-1",0.67,0.34,-0.67,1
"1408","Law_unpub",3,"0",0.837264060974121,0.01,0.01,1,"-1",0.2575,-0.2575,"-1",0.34,0.34,-0.34,0
