"","study","subj","resp","rt","evidence","absevi","signevi","prevsignevi","prevabsevi","prevsignabsevi","prevresp","prevconf","conf","prevrespconf","accuracy"
"4317","Recht_unpub",3,"1",0.871417999,1,1,1,"-1",1,-1,"-1",1,1,-1,1
"4318","Recht_unpub",3,"0",2.972104073,-0.01,0.01,-1,"1",1,1,"1",1,0.01,1,1
"4319","Recht_unpub",3,"0",0.921200037,-0.01,0.01,-1,"-1",0.01,-0.01,"-1",0.01,1,-0.01,1
"4320","Recht_unpub",3,"0",0.791260004,-1,1,-1,"-1",0.01,-0.01,"-1",1,1,-1,1
"4321","Recht_unpub",3,"0",1.151376009,1,1,1,"-1",1,-1,"-1",1,1,-1,0
"4322","Recht_unpub",3,"0",0.741384029,1,1,1,"1",1,1,"-1",1,1,-1,0
"4323","Recht_unpub",3,"0",1.741708994,0.01,0.01,1,"1",1,1,"-1",1,1,-1,0
"4324","Recht_unpub",3,"0",0.57109499,0.01,0.01,1,"1",0.01,0.01,"-1",1,1,-1,0
"4325","Recht_unpub",3,"0",1.051289082,1,1,1,"1",0.01,0.01,"-1",1,1,-1,0
"4326","Recht_unpub",3,"0",0.831468105,-0.01,0.01,-1,"1",1,1,"-1",1,1,-1,1
"4327","Recht_unpub",3,"1",4.342933893,-0.01,0.01,-1,"-1",0.01,-0.01,"-1",1,0.01,-1,0
"4328","Recht_unpub",3,"0",1.771731138,-1,1,-1,"-1",0.01,-0.01,"1",0.01,0.01,0.01,1
"4329","Recht_unpub",3,"1",0.841264963,0.01,0.01,1,"-1",1,-1,"-1",0.01,1,-0.01,1
"4330","Recht_unpub",3,"1",0.801455021,1,1,1,"1",0.01,0.01,"1",1,1,1,1
"4331","Recht_unpub",3,"1",1.381567001,1,1,1,"1",1,1,"1",1,1,1,1
"4332","Recht_unpub",3,"0",1.031322002,1,1,1,"1",1,1,"1",1,0.01,1,0
"4333","Recht_unpub",3,"1",1.00135684,1,1,1,"1",1,1,"-1",0.01,1,-0.01,1
"4334","Recht_unpub",3,"0",0.971371889,-1,1,-1,"1",1,1,"1",1,1,1,1
"4335","Recht_unpub",3,"0",0.85127902,-0.01,0.01,-1,"-1",1,-1,"-1",1,1,-1,1
"4336","Recht_unpub",3,"1",0.861292124,0.01,0.01,1,"-1",0.01,-0.01,"-1",1,1,-1,1
"4337","Recht_unpub",3,"1",0.891330957,0.01,0.01,1,"1",0.01,0.01,"1",1,1,1,1
"4338","Recht_unpub",3,"0",0.681053877,-0.01,0.01,-1,"1",0.01,0.01,"1",1,1,1,1
"4339","Recht_unpub",3,"1",0.761299849,0.01,0.01,1,"-1",0.01,-0.01,"-1",1,1,-1,1
"4340","Recht_unpub",3,"1",0.531278849,1,1,1,"1",0.01,0.01,"1",1,1,1,1
"4341","Recht_unpub",3,"0",0.801319122,-1,1,-1,"1",1,1,"1",1,1,1,1
"4342","Recht_unpub",3,"0",1.411581039,0.01,0.01,1,"-1",1,-1,"-1",1,0.01,-1,0
"4343","Recht_unpub",3,"1",0.851314068,0.01,0.01,1,"1",0.01,0.01,"-1",0.01,1,-0.01,1
"4344","Recht_unpub",3,"1",1.091390133,-0.01,0.01,-1,"1",0.01,0.01,"1",1,0.01,1,0
"4345","Recht_unpub",3,"0",1.480862856,-1,1,-1,"-1",0.01,-0.01,"1",0.01,0.01,0.01,1
"4346","Recht_unpub",3,"0",1.071431875,-1,1,-1,"-1",1,-1,"-1",0.01,1,-0.01,1
"4347","Recht_unpub",3,"0",0.671146154,-0.01,0.01,-1,"-1",1,-1,"-1",1,1,-1,1
"4348","Recht_unpub",3,"0",1.611581087,-0.01,0.01,-1,"-1",0.01,-0.01,"-1",1,0.01,-1,1
"4349","Recht_unpub",3,"1",1.14158082,1,1,1,"-1",0.01,-0.01,"-1",0.01,1,-0.01,1
"4350","Recht_unpub",3,"1",2.171960115,0.01,0.01,1,"1",1,1,"1",1,0.01,1,1
"4351","Recht_unpub",3,"0",1.021415949,0.01,0.01,1,"1",0.01,0.01,"1",0.01,1,0.01,0
"4352","Recht_unpub",3,"0",0.851360083,-1,1,-1,"1",0.01,0.01,"-1",1,1,-1,1
"4353","Recht_unpub",3,"0",0.731164932,-1,1,-1,"-1",1,-1,"-1",1,1,-1,1
"4354","Recht_unpub",3,"0",0.751038074,-1,1,-1,"-1",1,-1,"-1",1,1,-1,1
"4355","Recht_unpub",3,"1",1.231338978,-0.01,0.01,-1,"-1",1,-1,"-1",1,0.01,-1,0
"4356","Recht_unpub",3,"0",1.021530867,1,1,1,"-1",0.01,-0.01,"1",0.01,0.01,0.01,0
"4357","Recht_unpub",3,"0",1.101519108,-1,1,-1,"1",1,1,"-1",0.01,1,-0.01,1
"4358","Recht_unpub",3,"0",1.161264896,1,1,1,"-1",1,-1,"-1",1,1,-1,0
"4359","Recht_unpub",3,"0",1.531498909,-1,1,-1,"1",1,1,"-1",1,1,-1,1
"4360","Recht_unpub",3,"1",3.322391033,-1,1,-1,"-1",1,-1,"-1",1,0.01,-1,0
"4361","Recht_unpub",3,"0",3.38233304,1,1,1,"-1",1,-1,"1",0.01,0.01,0.01,0
"4362","Recht_unpub",3,"0",1.031457186,-1,1,-1,"1",1,1,"-1",0.01,0.01,-0.01,1
"4363","Recht_unpub",3,"1",1.111624002,0.01,0.01,1,"-1",1,-1,"-1",0.01,0.01,-0.01,1
"4364","Recht_unpub",3,"0",1.031303167,-0.01,0.01,-1,"1",0.01,0.01,"1",0.01,0.01,0.01,1
"4365","Recht_unpub",3,"1",4.282607079,0.01,0.01,1,"-1",0.01,-0.01,"-1",0.01,0.01,-0.01,1
"4366","Recht_unpub",3,"1",1.461634159,0.01,0.01,1,"1",0.01,0.01,"1",0.01,1,0.01,1
"4367","Recht_unpub",3,"1",1.041287899,1,1,1,"1",0.01,0.01,"1",1,1,1,1
"4368","Recht_unpub",3,"0",1.001365185,-0.01,0.01,-1,"1",1,1,"1",1,1,1,1
"4369","Recht_unpub",3,"0",0.761214018,-0.01,0.01,-1,"-1",0.01,-0.01,"-1",1,1,-1,1
"4370","Recht_unpub",3,"0",1.431574106,-1,1,-1,"-1",0.01,-0.01,"-1",1,0.01,-1,1
"4371","Recht_unpub",3,"0",3.41246891,1,1,1,"-1",1,-1,"-1",0.01,1,-0.01,0
"4372","Recht_unpub",3,"0",1.051120043,-0.01,0.01,-1,"1",1,1,"-1",1,1,-1,1
"4373","Recht_unpub",3,"1",0.781347036,0.01,0.01,1,"-1",0.01,-0.01,"-1",1,1,-1,1
"4374","Recht_unpub",3,"1",1.591667891,0.01,0.01,1,"1",0.01,0.01,"1",1,0.01,1,1
"4375","Recht_unpub",3,"0",1.031590939,-0.01,0.01,-1,"1",0.01,0.01,"1",0.01,1,0.01,1
"4376","Recht_unpub",3,"0",0.901288986,0.01,0.01,1,"-1",0.01,-0.01,"-1",1,1,-1,0
"4377","Recht_unpub",3,"1",0.961507082,1,1,1,"1",0.01,0.01,"-1",1,0.01,-1,1
"4378","Recht_unpub",3,"1",1.731564045,-1,1,-1,"1",1,1,"1",0.01,0.01,0.01,0
"4379","Recht_unpub",3,"1",1.40147686,-0.01,0.01,-1,"-1",1,-1,"1",0.01,1,0.01,0
"4380","Recht_unpub",3,"1",1.38159585,-1,1,-1,"-1",0.01,-0.01,"1",1,0.01,1,0
"4381","Recht_unpub",3,"0",0.901364803,-0.01,0.01,-1,"-1",1,-1,"1",0.01,0.01,0.01,1
"4382","Recht_unpub",3,"0",1.601612806,-1,1,-1,"-1",0.01,-0.01,"-1",0.01,1,-0.01,1
"4383","Recht_unpub",3,"0",2.051815033,-0.01,0.01,-1,"-1",1,-1,"-1",1,0.01,-1,1
"4384","Recht_unpub",3,"1",2.992401123,-0.01,0.01,-1,"-1",0.01,-0.01,"-1",0.01,0.01,-0.01,0
"4385","Recht_unpub",3,"1",1.631662846,0.01,0.01,1,"-1",0.01,-0.01,"1",0.01,0.01,0.01,1
"4386","Recht_unpub",3,"0",2.010957003,1,1,1,"1",0.01,0.01,"1",0.01,0.01,0.01,0
"4387","Recht_unpub",3,"0",1.261578083,-1,1,-1,"1",1,1,"-1",0.01,1,-0.01,1
"4388","Recht_unpub",3,"0",0.961416006,1,1,1,"-1",1,-1,"-1",1,1,-1,0
"4389","Recht_unpub",3,"1",1.391532183,0.01,0.01,1,"1",1,1,"-1",1,1,-1,1
"4390","Recht_unpub",3,"0",0.971307993,-1,1,-1,"1",0.01,0.01,"1",1,1,1,1
"4391","Recht_unpub",3,"0",0.801309109,-0.01,0.01,-1,"-1",1,-1,"-1",1,1,-1,1
"4392","Recht_unpub",3,"1",0.801367998,1,1,1,"-1",0.01,-0.01,"-1",1,1,-1,1
"4393","Recht_unpub",3,"1",0.951521873,0.01,0.01,1,"1",1,1,"1",1,1,1,1
"4394","Recht_unpub",3,"0",1.131235838,0.01,0.01,1,"1",0.01,0.01,"1",1,0.01,1,0
"4395","Recht_unpub",3,"0",0.961408854,-1,1,-1,"1",0.01,0.01,"-1",0.01,1,-0.01,1
"4396","Recht_unpub",3,"0",0.871291876,1,1,1,"-1",1,-1,"-1",1,1,-1,0
"4397","Recht_unpub",3,"1",1.461704969,1,1,1,"1",1,1,"-1",1,0.01,-1,1
"4398","Recht_unpub",3,"1",0.781169891,-0.01,0.01,-1,"1",1,1,"1",0.01,0.01,0.01,0
"4399","Recht_unpub",3,"1",0.571321011,1,1,1,"-1",0.01,-0.01,"1",0.01,1,0.01,1
"4400","Recht_unpub",3,"0",1.021212816,-0.01,0.01,-1,"1",1,1,"1",1,0.01,1,1
"4401","Recht_unpub",3,"1",1.061584949,1,1,1,"-1",0.01,-0.01,"-1",0.01,0.01,-0.01,1
"4402","Recht_unpub",3,"0",0.860958099,-0.01,0.01,-1,"1",1,1,"1",0.01,0.01,0.01,1
"4403","Recht_unpub",3,"0",1.341461182,-0.01,0.01,-1,"-1",0.01,-0.01,"-1",0.01,0.01,-0.01,1
"4404","Recht_unpub",3,"1",2.812371969,1,1,1,"-1",0.01,-0.01,"-1",0.01,0.01,-0.01,1
"4405","Recht_unpub",3,"1",1.721529961,1,1,1,"1",1,1,"1",0.01,1,0.01,1
"4406","Recht_unpub",3,"1",0.911345005,0.01,0.01,1,"1",1,1,"1",1,1,1,1
"4407","Recht_unpub",3,"1",0.731462002,0.01,0.01,1,"1",0.01,0.01,"1",1,1,1,1
"4408","Recht_unpub",3,"0",1.211531878,-0.01,0.01,-1,"1",0.01,0.01,"1",1,1,1,1
"4409","Recht_unpub",3,"0",1.531412125,-1,1,-1,"-1",0.01,-0.01,"-1",1,1,-1,1
"4410","Recht_unpub",3,"1",1.411695004,-1,1,-1,"-1",1,-1,"-1",1,0.01,-1,0
"4411","Recht_unpub",3,"0",1.891790867,-1,1,-1,"-1",1,-1,"1",0.01,1,0.01,1
"4412","Recht_unpub",3,"0",1.281533003,-0.01,0.01,-1,"-1",1,-1,"-1",1,1,-1,1
"4413","Recht_unpub",3,"1",3.042220116,-1,1,-1,"-1",0.01,-0.01,"-1",1,0.01,-1,0
"4414","Recht_unpub",3,"0",1.131134033,0.01,0.01,1,"-1",1,-1,"1",0.01,1,0.01,0
"4415","Recht_unpub",3,"0",1.701596022,-1,1,-1,"1",0.01,0.01,"-1",1,1,-1,1
"4416","Recht_unpub",3,"1",1.221549034,1,1,1,"-1",1,-1,"-1",1,0.01,-1,1
"4417","Recht_unpub",3,"1",1.031578064,0.01,0.01,1,"1",1,1,"1",0.01,0.01,0.01,1
"4418","Recht_unpub",3,"1",1.091345072,-1,1,-1,"1",0.01,0.01,"1",0.01,0.01,0.01,0
"4419","Recht_unpub",3,"1",0.931321859,1,1,1,"-1",1,-1,"1",0.01,0.01,0.01,1
"4420","Recht_unpub",3,"1",1.111211061,-0.01,0.01,-1,"1",1,1,"1",0.01,0.01,0.01,0
"4421","Recht_unpub",3,"0",1.37146616,-0.01,0.01,-1,"-1",0.01,-0.01,"1",0.01,0.01,0.01,1
"4422","Recht_unpub",3,"0",1.021313906,0.01,0.01,1,"-1",0.01,-0.01,"-1",0.01,1,-0.01,0
"4423","Recht_unpub",3,"0",1.321354866,-0.01,0.01,-1,"1",0.01,0.01,"-1",1,0.01,-1,1
"4424","Recht_unpub",3,"0",0.961286068,0.01,0.01,1,"-1",0.01,-0.01,"-1",0.01,0.01,-0.01,0
"4425","Recht_unpub",3,"0",0.801251888,-1,1,-1,"1",0.01,0.01,"-1",0.01,1,-0.01,1
"4426","Recht_unpub",3,"1",1.73191905,-0.01,0.01,-1,"-1",1,-1,"-1",1,1,-1,0
"4427","Recht_unpub",3,"1",1.301439047,1,1,1,"-1",0.01,-0.01,"1",1,1,1,1
"4428","Recht_unpub",3,"1",2.172025919,0.01,0.01,1,"1",1,1,"1",1,1,1,1
"4429","Recht_unpub",3,"1",1.761919022,1,1,1,"1",0.01,0.01,"1",1,1,1,1
"4430","Recht_unpub",3,"0",5.463271856,0.01,0.01,1,"1",1,1,"1",1,0.01,1,0
"4431","Recht_unpub",3,"1",0.891410828,0.01,0.01,1,"1",0.01,0.01,"-1",0.01,1,-0.01,1
"4432","Recht_unpub",3,"0",0.941273928,-1,1,-1,"1",0.01,0.01,"1",1,1,1,1
"4433","Recht_unpub",3,"0",0.711177826,-1,1,-1,"-1",1,-1,"-1",1,1,-1,1
"4434","Recht_unpub",3,"1",0.84136796,1,1,1,"-1",1,-1,"-1",1,1,-1,1
"4435","Recht_unpub",3,"0",0.73123908,-1,1,-1,"1",1,1,"1",1,1,1,1
"4436","Recht_unpub",3,"1",0.921264887,0.01,0.01,1,"-1",1,-1,"-1",1,0.01,-1,1
"4437","Recht_unpub",3,"1",0.77143693,1,1,1,"1",0.01,0.01,"1",0.01,1,0.01,1
"4438","Recht_unpub",3,"1",0.911448002,-0.01,0.01,-1,"1",1,1,"1",1,1,1,0
"4439","Recht_unpub",3,"0",1.511511087,-1,1,-1,"-1",0.01,-0.01,"1",1,0.01,1,1
"4440","Recht_unpub",3,"1",1.131400108,-1,1,-1,"-1",1,-1,"-1",0.01,1,-0.01,0
"4441","Recht_unpub",3,"0",1.05132103,0.01,0.01,1,"-1",1,-1,"1",1,0.01,1,0
"4442","Recht_unpub",3,"0",0.761137962,-0.01,0.01,-1,"1",0.01,0.01,"-1",0.01,0.01,-0.01,1
"4443","Recht_unpub",3,"0",1.801616907,-1,1,-1,"-1",0.01,-0.01,"-1",0.01,0.01,-0.01,1
"4444","Recht_unpub",3,"1",0.69122982,-1,1,-1,"-1",1,-1,"-1",0.01,0.01,-0.01,0
"4445","Recht_unpub",3,"0",1.411750078,-0.01,0.01,-1,"-1",1,-1,"1",0.01,0.01,0.01,1
"4446","Recht_unpub",3,"1",3.012323141,-1,1,-1,"-1",0.01,-0.01,"-1",0.01,0.01,-0.01,0
"4447","Recht_unpub",3,"0",1.181293011,-1,1,-1,"-1",1,-1,"1",0.01,0.01,0.01,1
"4448","Recht_unpub",3,"0",0.971286058,-1,1,-1,"-1",1,-1,"-1",0.01,0.01,-0.01,1
"4449","Recht_unpub",3,"0",0.741147995,0.01,0.01,1,"-1",1,-1,"-1",0.01,0.01,-0.01,0
"4450","Recht_unpub",3,"0",0.751214981,-0.01,0.01,-1,"1",0.01,0.01,"-1",0.01,0.01,-0.01,1
"4451","Recht_unpub",3,"0",2.992145061,-0.01,0.01,-1,"-1",0.01,-0.01,"-1",0.01,0.01,-0.01,1
"4452","Recht_unpub",3,"0",0.881181002,-1,1,-1,"-1",0.01,-0.01,"-1",0.01,0.01,-0.01,1
"4453","Recht_unpub",3,"1",1.051434994,0.01,0.01,1,"-1",1,-1,"-1",0.01,0.01,-0.01,1
"4454","Recht_unpub",3,"1",0.981488943,0.01,0.01,1,"1",0.01,0.01,"1",0.01,1,0.01,1
"4455","Recht_unpub",3,"0",1.891783953,-1,1,-1,"1",0.01,0.01,"1",1,0.01,1,1
"4456","Recht_unpub",3,"1",0.881355047,1,1,1,"-1",1,-1,"-1",0.01,1,-0.01,1
"4457","Recht_unpub",3,"0",1.161305904,-1,1,-1,"1",1,1,"1",1,1,1,1
"4458","Recht_unpub",3,"1",0.871283054,0.01,0.01,1,"-1",1,-1,"-1",1,1,-1,1
"4459","Recht_unpub",3,"1",0.581269979,1,1,1,"1",0.01,0.01,"1",1,1,1,1
"4460","Recht_unpub",3,"0",1.611608028,1,1,1,"1",1,1,"1",1,1,1,0
"4461","Recht_unpub",3,"1",1.051572084,0.01,0.01,1,"1",1,1,"-1",1,1,-1,1
"4462","Recht_unpub",3,"1",2.231985092,0.01,0.01,1,"1",0.01,0.01,"1",1,1,1,1
"4463","Recht_unpub",3,"0",2.672175884,-0.01,0.01,-1,"1",0.01,0.01,"1",1,0.01,1,1
"4464","Recht_unpub",3,"0",1.081441879,0.01,0.01,1,"-1",0.01,-0.01,"-1",0.01,1,-0.01,0
"4465","Recht_unpub",3,"1",0.821329832,1,1,1,"1",0.01,0.01,"-1",1,1,-1,1
"4466","Recht_unpub",3,"1",0.901437044,0.01,0.01,1,"1",1,1,"1",1,1,1,1
"4467","Recht_unpub",3,"0",1.861682892,-0.01,0.01,-1,"1",0.01,0.01,"1",1,0.01,1,1
"4468","Recht_unpub",3,"1",1.321439028,-0.01,0.01,-1,"-1",0.01,-0.01,"-1",0.01,1,-0.01,0
"4469","Recht_unpub",3,"1",1.001456022,1,1,1,"-1",0.01,-0.01,"1",1,1,1,1
"4470","Recht_unpub",3,"1",0.991525888,1,1,1,"1",1,1,"1",1,1,1,1
"4471","Recht_unpub",3,"1",1.011413097,0.01,0.01,1,"1",1,1,"1",1,0.01,1,1
"4472","Recht_unpub",3,"1",0.681159019,1,1,1,"1",0.01,0.01,"1",0.01,1,0.01,1
"4473","Recht_unpub",3,"0",0.981515169,-0.01,0.01,-1,"1",1,1,"1",1,1,1,1
"4474","Recht_unpub",3,"0",0.971132994,1,1,1,"-1",0.01,-0.01,"-1",1,1,-1,0
"4475","Recht_unpub",3,"0",0.931416988,-0.01,0.01,-1,"1",1,1,"-1",1,0.01,-1,1
"4476","Recht_unpub",3,"1",0.871347189,1,1,1,"-1",0.01,-0.01,"-1",0.01,1,-0.01,1
"4477","Recht_unpub",3,"1",1.671772003,1,1,1,"1",1,1,"1",1,1,1,1
"4478","Recht_unpub",3,"0",3.762521982,0.01,0.01,1,"1",1,1,"1",1,0.01,1,0
"4479","Recht_unpub",3,"1",1.281728029,1,1,1,"1",0.01,0.01,"-1",0.01,0.01,-0.01,1
"4480","Recht_unpub",3,"0",1.12144208,0.01,0.01,1,"1",1,1,"1",0.01,0.01,0.01,0
"4481","Recht_unpub",3,"1",0.971274137,0.01,0.01,1,"1",0.01,0.01,"-1",0.01,1,-0.01,1
"4482","Recht_unpub",3,"1",0.731329203,1,1,1,"1",0.01,0.01,"1",1,1,1,1
"4483","Recht_unpub",3,"0",0.821285009,-1,1,-1,"1",1,1,"1",1,1,1,1
"4484","Recht_unpub",3,"1",0.911643028,1,1,1,"-1",1,-1,"-1",1,0.01,-1,1
"4485","Recht_unpub",3,"1",0.951388121,1,1,1,"1",1,1,"1",0.01,1,0.01,1
"4486","Recht_unpub",3,"0",1.001223803,-0.01,0.01,-1,"1",1,1,"1",1,1,1,1
"4487","Recht_unpub",3,"1",1.441649914,0.01,0.01,1,"-1",0.01,-0.01,"-1",1,0.01,-1,1
"4488","Recht_unpub",3,"1",0.811269999,0.01,0.01,1,"1",0.01,0.01,"1",0.01,1,0.01,1
"4489","Recht_unpub",3,"1",0.771355152,0.01,0.01,1,"1",0.01,0.01,"1",1,1,1,1
"4490","Recht_unpub",3,"1",1.151467085,0.01,0.01,1,"1",0.01,0.01,"1",1,1,1,1
"4491","Recht_unpub",3,"0",0.771334887,-0.01,0.01,-1,"1",0.01,0.01,"1",1,0.01,1,1
"4492","Recht_unpub",3,"0",1.08140707,-1,1,-1,"-1",0.01,-0.01,"-1",0.01,0.01,-0.01,1
"4493","Recht_unpub",3,"1",2.031783104,1,1,1,"-1",1,-1,"-1",0.01,0.01,-0.01,1
"4494","Recht_unpub",3,"0",0.921355009,-1,1,-1,"1",1,1,"1",0.01,1,0.01,1
"4495","Recht_unpub",3,"0",0.80129981,-0.01,0.01,-1,"-1",1,-1,"-1",1,1,-1,1
"4496","Recht_unpub",3,"0",0.681015015,-1,1,-1,"-1",0.01,-0.01,"-1",1,1,-1,1
"4497","Recht_unpub",3,"0",0.811294079,-0.01,0.01,-1,"-1",1,-1,"-1",1,1,-1,1
"4498","Recht_unpub",3,"1",0.741233826,1,1,1,"-1",0.01,-0.01,"-1",1,0.01,-1,1
"4499","Recht_unpub",3,"0",1.021088123,-1,1,-1,"1",1,1,"1",0.01,0.01,0.01,1
"4500","Recht_unpub",3,"0",0.861330986,-0.01,0.01,-1,"-1",1,-1,"-1",0.01,0.01,-0.01,1
"4501","Recht_unpub",3,"0",1.06149888,-1,1,-1,"-1",0.01,-0.01,"-1",0.01,0.01,-0.01,1
"4502","Recht_unpub",3,"1",1.531792879,0.01,0.01,1,"-1",1,-1,"-1",0.01,0.01,-0.01,1
"4503","Recht_unpub",3,"1",0.791275024,1,1,1,"1",0.01,0.01,"1",0.01,1,0.01,1
"4504","Recht_unpub",3,"0",1.091432095,-0.01,0.01,-1,"1",1,1,"1",1,1,1,1
"4505","Recht_unpub",3,"1",1.021352053,-1,1,-1,"-1",0.01,-0.01,"-1",1,0.01,-1,0
"4506","Recht_unpub",3,"1",0.901472092,1,1,1,"-1",1,-1,"1",0.01,1,0.01,1
"4507","Recht_unpub",3,"1",0.731317043,0.01,0.01,1,"1",1,1,"1",1,1,1,1
"4508","Recht_unpub",3,"0",0.961241961,-0.01,0.01,-1,"1",0.01,0.01,"1",1,0.01,1,1
"4509","Recht_unpub",3,"0",2.031723976,-1,1,-1,"-1",0.01,-0.01,"-1",0.01,1,-0.01,1
"4510","Recht_unpub",3,"1",0.911251783,0.01,0.01,1,"-1",1,-1,"-1",1,0.01,-1,1
"4511","Recht_unpub",3,"1",1.181515932,-1,1,-1,"1",0.01,0.01,"1",0.01,0.01,0.01,0
"4512","Recht_unpub",3,"0",2.061736107,-0.01,0.01,-1,"-1",1,-1,"1",0.01,1,0.01,1
"4513","Recht_unpub",3,"1",1.16140604,1,1,1,"-1",0.01,-0.01,"-1",1,0.01,-1,1
"4514","Recht_unpub",3,"1",0.911339045,-0.01,0.01,-1,"1",1,1,"1",0.01,0.01,0.01,0
"4515","Recht_unpub",3,"0",0.851368904,-0.01,0.01,-1,"-1",0.01,-0.01,"1",0.01,1,0.01,1
"4516","Recht_unpub",3,"1",0.951463938,1,1,1,"-1",0.01,-0.01,"-1",1,1,-1,1
"4517","Recht_unpub",3,"0",0.921220064,-1,1,-1,"1",1,1,"1",1,1,1,1
"4518","Recht_unpub",3,"0",0.96130991,1,1,1,"-1",1,-1,"-1",1,0.01,-1,0
"4519","Recht_unpub",3,"1",0.961508989,-0.01,0.01,-1,"1",1,1,"-1",0.01,0.01,-0.01,0
"4520","Recht_unpub",3,"0",0.991261959,1,1,1,"-1",0.01,-0.01,"1",0.01,0.01,0.01,0
"4521","Recht_unpub",3,"0",1.111283064,-1,1,-1,"1",1,1,"-1",0.01,0.01,-0.01,1
"4522","Recht_unpub",3,"0",1.011322021,-0.01,0.01,-1,"-1",1,-1,"-1",0.01,0.01,-0.01,1
"4523","Recht_unpub",3,"1",0.901293039,0.01,0.01,1,"-1",0.01,-0.01,"-1",0.01,0.01,-0.01,1
"4524","Recht_unpub",3,"1",0.921423912,-0.01,0.01,-1,"1",0.01,0.01,"1",0.01,0.01,0.01,0
"4525","Recht_unpub",3,"0",0.771290064,-0.01,0.01,-1,"-1",0.01,-0.01,"1",0.01,0.01,0.01,1
"4526","Recht_unpub",3,"0",1.131415844,-1,1,-1,"-1",0.01,-0.01,"-1",0.01,0.01,-0.01,1
"4527","Recht_unpub",3,"1",0.901441097,-1,1,-1,"-1",1,-1,"-1",0.01,0.01,-0.01,0
"4528","Recht_unpub",3,"1",0.801425934,-1,1,-1,"-1",1,-1,"1",0.01,0.01,0.01,0
"4529","Recht_unpub",3,"1",1.931865931,-0.01,0.01,-1,"-1",1,-1,"1",0.01,0.01,0.01,0
"4530","Recht_unpub",3,"0",1.161304951,1,1,1,"-1",0.01,-0.01,"1",0.01,0.01,0.01,0
"4531","Recht_unpub",3,"1",1.241651058,0.01,0.01,1,"1",1,1,"-1",0.01,0.01,-0.01,1
"4532","Recht_unpub",3,"1",1.011351824,0.01,0.01,1,"1",0.01,0.01,"1",0.01,0.01,0.01,1
"4533","Recht_unpub",3,"1",0.771235943,0.01,0.01,1,"1",0.01,0.01,"1",0.01,1,0.01,1
"4534","Recht_unpub",3,"1",0.941324949,0.01,0.01,1,"1",0.01,0.01,"1",1,1,1,1
"4535","Recht_unpub",3,"1",1.491580009,1,1,1,"1",0.01,0.01,"1",1,1,1,1
"4536","Recht_unpub",3,"0",0.861303806,-1,1,-1,"1",1,1,"1",1,0.01,1,1
"4537","Recht_unpub",3,"1",1.021420002,0.01,0.01,1,"-1",1,-1,"-1",0.01,0.01,-0.01,1
"4538","Recht_unpub",3,"1",2.67215991,-0.01,0.01,-1,"1",0.01,0.01,"1",0.01,0.01,0.01,0
"4539","Recht_unpub",3,"0",0.951472998,-0.01,0.01,-1,"-1",0.01,-0.01,"1",0.01,1,0.01,1
"4540","Recht_unpub",3,"1",0.911442041,1,1,1,"-1",0.01,-0.01,"-1",1,1,-1,1
"4541","Recht_unpub",3,"1",0.811290979,0.01,0.01,1,"1",1,1,"1",1,1,1,1
"4542","Recht_unpub",3,"0",0.881242037,-1,1,-1,"1",0.01,0.01,"1",1,1,1,1
"4543","Recht_unpub",3,"1",0.811707973,1,1,1,"-1",1,-1,"-1",1,0.01,-1,1
"4544","Recht_unpub",3,"1",0.871379137,0.01,0.01,1,"1",1,1,"1",0.01,0.01,0.01,1
"4545","Recht_unpub",3,"1",0.491222858,1,1,1,"1",0.01,0.01,"1",0.01,1,0.01,1
"4546","Recht_unpub",3,"0",1.541639805,0.01,0.01,1,"1",1,1,"1",1,0.01,1,0
"4547","Recht_unpub",3,"0",0.881285906,-0.01,0.01,-1,"1",0.01,0.01,"-1",0.01,0.01,-0.01,1
"4548","Recht_unpub",3,"0",1.11143899,-1,1,-1,"-1",0.01,-0.01,"-1",0.01,0.01,-0.01,1
"4549","Recht_unpub",3,"0",0.811203957,-1,1,-1,"-1",1,-1,"-1",0.01,1,-0.01,1
"4550","Recht_unpub",3,"0",0.961090088,0.01,0.01,1,"-1",1,-1,"-1",1,1,-1,0
"4551","Recht_unpub",3,"0",2.201855183,-0.01,0.01,-1,"1",0.01,0.01,"-1",1,0.01,-1,1
"4552","Recht_unpub",3,"0",1.141508102,-1,1,-1,"-1",0.01,-0.01,"-1",0.01,1,-0.01,1
"4553","Recht_unpub",3,"0",0.881281853,1,1,1,"-1",1,-1,"-1",1,1,-1,0
"4554","Recht_unpub",3,"0",1.041420937,1,1,1,"1",1,1,"-1",1,1,-1,0
"4555","Recht_unpub",3,"0",0.881336927,-0.01,0.01,-1,"1",1,1,"-1",1,1,-1,1
"4556","Recht_unpub",3,"0",0.761052132,1,1,1,"-1",0.01,-0.01,"-1",1,1,-1,0
"4557","Recht_unpub",3,"0",0.940517187,-1,1,-1,"1",1,1,"-1",1,1,-1,1
"4558","Recht_unpub",3,"1",0.861443996,1,1,1,"-1",1,-1,"-1",1,1,-1,1
"4559","Recht_unpub",3,"0",1.47164011,1,1,1,"1",1,1,"1",1,0.01,1,0
"4560","Recht_unpub",3,"0",0.861357927,-0.01,0.01,-1,"1",1,1,"-1",0.01,0.01,-0.01,1
"4561","Recht_unpub",3,"0",0.821161985,0.01,0.01,1,"-1",0.01,-0.01,"-1",0.01,0.01,-0.01,0
