"","study","subj","resp","rt","evidence","absevi","signevi","prevsignevi","prevabsevi","prevsignabsevi","prevresp","prevconf","conf","prevrespconf","accuracy"
"883","Wang_2018",4,"0",0.63013,-0.67,0.67,-1,"-1",1,-1,"-1",0.505,0.505,-0.505,1
"884","Wang_2018",4,"0",0.43158,-0.34,0.34,-1,"-1",0.67,-0.67,"-1",0.505,0.505,-0.505,1
"885","Wang_2018",4,"0",0.66492,1e-05,0.01,0.001,"-1",0.34,-0.34,"-1",0.505,0.505,-0.505,0
"886","Wang_2018",4,"0",0.9504,1e-05,0.01,0.001,"0.001",0.01,1e-05,"-1",0.505,0.505,-0.505,0
"887","Wang_2018",4,"0",0.89459,-0.67,0.67,-1,"0.001",0.01,1e-05,"-1",0.505,1,-0.505,1
"888","Wang_2018",4,"0",0.86241,-0.67,0.67,-1,"-1",0.67,-0.67,"-1",1,1,-1,1
"889","Wang_2018",4,"1",0.41581,0.67,0.67,1,"-1",0.67,-0.67,"-1",1,0.01,-1,1
"890","Wang_2018",4,"1",0.82273,1,1,1,"1",0.67,0.67,"1",0.01,0.01,0.01,1
"891","Wang_2018",4,"0",0.53454,-0.67,0.67,-1,"1",1,1,"1",0.01,0.505,0.01,1
"892","Wang_2018",4,"1",1.1147,-1,1,-1,"-1",0.67,-0.67,"-1",0.505,0.01,-0.505,0
"893","Wang_2018",4,"0",0.63455,-0.34,0.34,-1,"-1",1,-1,"1",0.01,0.505,0.01,1
"894","Wang_2018",4,"1",0.45076,0.67,0.67,1,"-1",0.34,-0.34,"-1",0.505,0.505,-0.505,1
"895","Wang_2018",4,"0",0.54685,-0.34,0.34,-1,"1",0.67,0.67,"1",0.505,0.505,0.505,1
"896","Wang_2018",4,"0",0.588,-0.67,0.67,-1,"-1",0.34,-0.34,"-1",0.505,1,-0.505,1
"897","Wang_2018",4,"1",0.67495,0.67,0.67,1,"-1",0.67,-0.67,"-1",1,0.505,-1,1
"898","Wang_2018",4,"1",0.8524,1,1,1,"1",0.67,0.67,"1",0.505,0.01,0.505,1
"899","Wang_2018",4,"0",0.65117,-0.67,0.67,-1,"1",1,1,"1",0.01,0.505,0.01,1
"900","Wang_2018",4,"0",0.9697,-1,1,-1,"-1",0.67,-0.67,"-1",0.505,0.505,-0.505,1
"901","Wang_2018",4,"1",1.0005,1,1,1,"-1",1,-1,"-1",0.505,0.505,-0.505,1
"902","Wang_2018",4,"1",0.00054736,0.34,0.34,1,"1",1,1,"1",0.505,0.505,0.505,1
"903","Wang_2018",4,"0",0.00049303,-1,1,-1,"1",0.34,0.34,"1",0.505,1,0.505,1
"904","Wang_2018",4,"0",1.1393,1e-05,0.01,0.001,"-1",1,-1,"-1",1,0.505,-1,0
"905","Wang_2018",4,"1",1.3015,1e-05,0.01,0.001,"0.001",0.01,1e-05,"-1",0.505,0.505,-0.505,0
"906","Wang_2018",4,"1",0.60575,0.67,0.67,1,"0.001",0.01,1e-05,"1",0.505,0.505,0.505,1
"907","Wang_2018",4,"1",0.45611,0.34,0.34,1,"1",0.67,0.67,"1",0.505,0.505,0.505,1
"908","Wang_2018",4,"0",0.57386,-0.34,0.34,-1,"1",0.34,0.34,"1",0.505,0.505,0.505,1
"909","Wang_2018",4,"0",0.58605,-1,1,-1,"-1",0.34,-0.34,"-1",0.505,0.505,-0.505,1
"910","Wang_2018",4,"0",0.93014,1e-05,0.01,0.001,"-1",1,-1,"-1",0.505,0.505,-0.505,0
"911","Wang_2018",4,"1",0.60763,0.67,0.67,1,"0.001",0.01,1e-05,"-1",0.505,0.505,-0.505,1
"912","Wang_2018",4,"1",1.0461,1e-05,0.01,0.001,"1",0.67,0.67,"1",0.505,0.505,0.505,0
"913","Wang_2018",4,"0",0.70061,1e-05,0.01,0.001,"0.001",0.01,1e-05,"1",0.505,0.505,0.505,0
"914","Wang_2018",4,"1",0.5074,1,1,1,"0.001",0.01,1e-05,"-1",0.505,0.505,-0.505,1
"915","Wang_2018",4,"1",0.57292,0.34,0.34,1,"1",1,1,"1",0.505,0.01,0.505,1
"916","Wang_2018",4,"1",0.51817,0.34,0.34,1,"1",0.34,0.34,"1",0.01,0.505,0.01,1
"917","Wang_2018",4,"0",0.094379,-0.67,0.67,-1,"1",0.34,0.34,"1",0.505,0.505,0.505,1
"918","Wang_2018",4,"0",0.6638,1e-05,0.01,0.001,"-1",0.67,-0.67,"-1",0.505,1,-0.505,0
"919","Wang_2018",4,"0",0.63157,-0.34,0.34,-1,"0.001",0.01,1e-05,"-1",1,1,-1,1
"920","Wang_2018",4,"1",0.54903,0.34,0.34,1,"-1",0.34,-0.34,"-1",1,0.505,-1,1
"921","Wang_2018",4,"1",0.71835,0.34,0.34,1,"1",0.34,0.34,"1",0.505,0.505,0.505,1
"922","Wang_2018",4,"1",0.85318,-0.34,0.34,-1,"1",0.34,0.34,"1",0.505,0.505,0.505,0
"923","Wang_2018",4,"1",0.53194,1,1,1,"-1",0.34,-0.34,"1",0.505,0.505,0.505,1
"924","Wang_2018",4,"0",0.61191,-0.34,0.34,-1,"1",1,1,"1",0.505,0.505,0.505,1
"925","Wang_2018",4,"0",0.4453,-1,1,-1,"-1",0.34,-0.34,"-1",0.505,0.505,-0.505,1
"926","Wang_2018",4,"0",0.56392,-0.34,0.34,-1,"-1",1,-1,"-1",0.505,0.505,-0.505,1
"927","Wang_2018",4,"1",0.63068,0.34,0.34,1,"-1",0.34,-0.34,"-1",0.505,0.505,-0.505,1
"928","Wang_2018",4,"0",0.56535,-0.67,0.67,-1,"1",0.34,0.34,"1",0.505,0.505,0.505,1
"929","Wang_2018",4,"1",0.53625,0.67,0.67,1,"-1",0.67,-0.67,"-1",0.505,0.505,-0.505,1
"930","Wang_2018",4,"0",0.95873,1e-05,0.01,0.001,"1",0.67,0.67,"1",0.505,0.505,0.505,0
"931","Wang_2018",4,"0",0.43486,-1,1,-1,"0.001",0.01,1e-05,"-1",0.505,0.505,-0.505,1
"932","Wang_2018",4,"1",0.88993,1e-05,0.01,0.001,"-1",1,-1,"-1",0.505,0.505,-0.505,0
"933","Wang_2018",4,"0",0.69222,-0.67,0.67,-1,"0.001",0.01,1e-05,"1",0.505,0.505,0.505,1
"934","Wang_2018",4,"1",0.67387,0.67,0.67,1,"-1",0.67,-0.67,"-1",0.505,0.01,-0.505,1
"935","Wang_2018",4,"0",0.53527,-0.34,0.34,-1,"1",0.67,0.67,"1",0.01,0.505,0.01,1
"936","Wang_2018",4,"1",1.0459,1e-05,0.01,0.001,"-1",0.34,-0.34,"-1",0.505,0.505,-0.505,0
"937","Wang_2018",4,"1",0.34736,1,1,1,"0.001",0.01,1e-05,"1",0.505,1,0.505,1
"938","Wang_2018",4,"0",0.79945,0.67,0.67,1,"1",1,1,"1",1,0.505,1,0
"939","Wang_2018",4,"1",0.59682,1e-05,0.01,0.001,"1",0.67,0.67,"-1",0.505,0.505,-0.505,0
"940","Wang_2018",4,"0",0.87159,0.67,0.67,1,"0.001",0.01,1e-05,"1",0.505,0.01,0.505,0
"941","Wang_2018",4,"1",0.82769,0.67,0.67,1,"1",0.67,0.67,"-1",0.01,0.505,-0.01,1
"942","Wang_2018",4,"1",0.39988,0.67,0.67,1,"1",0.67,0.67,"1",0.505,0.505,0.505,1
"943","Wang_2018",4,"0",0.68269,-0.67,0.67,-1,"1",0.67,0.67,"1",0.505,0.505,0.505,1
"944","Wang_2018",4,"0",0.47485,-1,1,-1,"-1",0.67,-0.67,"-1",0.505,0.505,-0.505,1
"945","Wang_2018",4,"0",0.52301,-0.34,0.34,-1,"-1",1,-1,"-1",0.505,0.505,-0.505,1
"946","Wang_2018",4,"1",0.93001,0.34,0.34,1,"-1",0.34,-0.34,"-1",0.505,0.01,-0.505,1
"947","Wang_2018",4,"1",0.78719,1e-05,0.01,0.001,"1",0.34,0.34,"1",0.01,0.505,0.01,0
"948","Wang_2018",4,"0",0.91917,-1,1,-1,"0.001",0.01,1e-05,"1",0.505,0.505,0.505,1
"949","Wang_2018",4,"1",0.53137,1,1,1,"-1",1,-1,"-1",0.505,0.505,-0.505,1
"950","Wang_2018",4,"0",0.76201,-1,1,-1,"1",1,1,"1",0.505,0.505,0.505,1
"951","Wang_2018",4,"1",0.36085,0.67,0.67,1,"-1",1,-1,"-1",0.505,0.505,-0.505,1
"952","Wang_2018",4,"1",0.65044,1e-05,0.01,0.001,"1",0.67,0.67,"1",0.505,0.01,0.505,0
"953","Wang_2018",4,"1",1.1666,1,1,1,"0.001",0.01,1e-05,"1",0.01,0.01,0.01,1
"954","Wang_2018",4,"1",0.74649,1,1,1,"1",1,1,"1",0.01,0.01,0.01,1
"955","Wang_2018",4,"0",0.89971,-1,1,-1,"1",1,1,"1",0.01,0.505,0.01,1
"956","Wang_2018",4,"0",0.52518,-1,1,-1,"-1",1,-1,"-1",0.505,0.505,-0.505,1
"957","Wang_2018",4,"0",0.94127,-0.34,0.34,-1,"-1",1,-1,"-1",0.505,0.505,-0.505,1
"958","Wang_2018",4,"0",0.99594,1e-05,0.01,0.001,"-1",0.34,-0.34,"-1",0.505,0.01,-0.505,0
"959","Wang_2018",4,"1",0.38795,0.34,0.34,1,"0.001",0.01,1e-05,"-1",0.01,1,-0.01,1
"960","Wang_2018",4,"1",0.45871,0.34,0.34,1,"1",0.34,0.34,"1",1,0.505,1,1
"961","Wang_2018",4,"0",1.5138,1,1,1,"1",0.34,0.34,"1",0.505,0.01,0.505,0
"962","Wang_2018",4,"1",0.87611,-0.34,0.34,-1,"1",1,1,"-1",0.01,0.505,-0.01,0
"963","Wang_2018",4,"0",0.47339,-0.67,0.67,-1,"-1",0.34,-0.34,"1",0.505,0.505,0.505,1
"964","Wang_2018",4,"1",0.5174,0.67,0.67,1,"-1",0.67,-0.67,"-1",0.505,0.505,-0.505,1
"965","Wang_2018",4,"1",0.69348,0.34,0.34,1,"1",0.67,0.67,"1",0.505,0.505,0.505,1
"966","Wang_2018",4,"0",0.37095,-0.34,0.34,-1,"1",0.34,0.34,"1",0.505,0.505,0.505,1
"967","Wang_2018",4,"1",0.5632,1e-05,0.01,0.001,"-1",0.34,-0.34,"-1",0.505,0.505,-0.505,0
"968","Wang_2018",4,"1",0.65132,0.34,0.34,1,"0.001",0.01,1e-05,"1",0.505,0.505,0.505,1
"969","Wang_2018",4,"1",0.3793,1,1,1,"1",0.34,0.34,"1",0.505,1,0.505,1
"970","Wang_2018",4,"0",0.56322,-0.67,0.67,-1,"1",1,1,"1",1,0.505,1,1
"971","Wang_2018",4,"1",0.99211,-0.34,0.34,-1,"-1",0.67,-0.67,"-1",0.505,0.505,-0.505,0
"972","Wang_2018",4,"1",0.29115,0.34,0.34,1,"-1",0.34,-0.34,"1",0.505,0.505,0.505,1
"973","Wang_2018",4,"0",1.1685,-0.67,0.67,-1,"1",0.34,0.34,"1",0.505,0.505,0.505,1
"974","Wang_2018",4,"1",0.5126,1,1,1,"-1",0.67,-0.67,"-1",0.505,0.505,-0.505,1
"975","Wang_2018",4,"0",0.49678,-1,1,-1,"1",1,1,"1",0.505,1,0.505,1
"976","Wang_2018",4,"1",0.25824,0.67,0.67,1,"-1",1,-1,"-1",1,0.505,-1,1
"977","Wang_2018",4,"0",1.1888,1e-05,0.01,0.001,"1",0.67,0.67,"1",0.505,0.505,0.505,0
"978","Wang_2018",4,"1",0.32602,0.34,0.34,1,"0.001",0.01,1e-05,"-1",0.505,0.505,-0.505,1
"979","Wang_2018",4,"1",0.45027,1,1,1,"1",0.34,0.34,"1",0.505,0.505,0.505,1
"980","Wang_2018",4,"1",0.59042,-0.34,0.34,-1,"1",1,1,"1",0.505,0.505,0.505,0
"981","Wang_2018",4,"0",1.4053,-0.34,0.34,-1,"-1",0.34,-0.34,"1",0.505,0.505,0.505,1
"982","Wang_2018",4,"0",0.67292,0.34,0.34,1,"-1",0.34,-0.34,"-1",0.505,0.01,-0.505,0
"983","Wang_2018",4,"1",0.65353,0.67,0.67,1,"1",0.34,0.34,"-1",0.01,0.01,-0.01,1
"984","Wang_2018",4,"1",0.89762,1,1,1,"1",0.67,0.67,"1",0.01,0.505,0.01,1
"985","Wang_2018",4,"0",0.45743,-1,1,-1,"1",1,1,"1",0.505,0.505,0.505,1
"986","Wang_2018",4,"0",1.2122,1e-05,0.01,0.001,"-1",1,-1,"-1",0.505,0.01,-0.505,0
"987","Wang_2018",4,"1",0.63848,-0.67,0.67,-1,"0.001",0.01,1e-05,"-1",0.01,0.505,-0.01,0
"988","Wang_2018",4,"0",0.51978,-0.67,0.67,-1,"-1",0.67,-0.67,"1",0.505,0.505,0.505,1
"989","Wang_2018",4,"0",0.61326,-0.67,0.67,-1,"-1",0.67,-0.67,"-1",0.505,0.01,-0.505,1
"990","Wang_2018",4,"0",0.73421,-1,1,-1,"-1",0.67,-0.67,"-1",0.01,0.505,-0.01,1
"991","Wang_2018",4,"1",0.80273,1e-05,0.01,0.001,"-1",1,-1,"-1",0.505,0.01,-0.505,0
"992","Wang_2018",4,"1",0.41864,0.34,0.34,1,"0.001",0.01,1e-05,"1",0.01,1,0.01,1
"993","Wang_2018",4,"0",0.60435,-0.67,0.67,-1,"1",0.34,0.34,"1",1,0.505,1,1
"994","Wang_2018",4,"1",0.36827,0.67,0.67,1,"-1",0.67,-0.67,"-1",0.505,1,-0.505,1
"995","Wang_2018",4,"0",0.87892,-1,1,-1,"1",0.67,0.67,"1",1,0.505,1,1
"996","Wang_2018",4,"1",0.76149,1,1,1,"-1",1,-1,"-1",0.505,0.505,-0.505,1
"997","Wang_2018",4,"1",0.4351,0.67,0.67,1,"1",1,1,"1",0.505,0.01,0.505,1
"998","Wang_2018",4,"0",1.4656,-0.67,0.67,-1,"1",0.67,0.67,"1",0.01,0.505,0.01,1
"999","Wang_2018",4,"1",0.42837,0.34,0.34,1,"-1",0.67,-0.67,"-1",0.505,0.01,-0.505,1
"1000","Wang_2018",4,"0",0.80039,1e-05,0.01,0.001,"1",0.34,0.34,"1",0.01,0.505,0.01,0
"1001","Wang_2018",4,"0",1.1497,-0.67,0.67,-1,"0.001",0.01,1e-05,"-1",0.505,0.505,-0.505,1
"1002","Wang_2018",4,"0",0.60839,-0.34,0.34,-1,"-1",0.67,-0.67,"-1",0.505,0.505,-0.505,1
"1003","Wang_2018",4,"1",0.89251,1,1,1,"-1",0.34,-0.34,"-1",0.505,0.01,-0.505,1
"1004","Wang_2018",4,"1",0.55254,0.34,0.34,1,"1",1,1,"1",0.01,0.01,0.01,1
"1005","Wang_2018",4,"0",1.782,-1,1,-1,"1",0.34,0.34,"1",0.01,0.505,0.01,1
"1006","Wang_2018",7,"1",0.79531,0.67,0.67,1,"-1",0.34,-0.34,"-1",0.505,1,-0.505,1
"1007","Wang_2018",7,"1",0.38722,1,1,1,"1",0.67,0.67,"1",1,1,1,1
"1008","Wang_2018",7,"0",0.53277,-1,1,-1,"1",1,1,"1",1,1,1,1
"1009","Wang_2018",7,"1",0.32741,1,1,1,"-1",1,-1,"-1",1,1,-1,1
"1010","Wang_2018",7,"1",0.86244,0.34,0.34,1,"1",1,1,"1",1,0.01,1,1
"1011","Wang_2018",7,"1",0.89833,-0.34,0.34,-1,"1",0.34,0.34,"1",0.01,0.505,0.01,0
"1012","Wang_2018",7,"1",0.34755,1e-05,0.01,0.001,"-1",0.34,-0.34,"1",0.505,0.505,0.505,0
"1013","Wang_2018",7,"1",0.24916,1,1,1,"0.001",0.01,1e-05,"1",0.505,1,0.505,1
"1014","Wang_2018",7,"0",0.4981,-1,1,-1,"1",1,1,"1",1,1,1,1
"1015","Wang_2018",7,"0",0.50786,-0.34,0.34,-1,"-1",1,-1,"-1",1,0.505,-1,1
"1016","Wang_2018",7,"1",0.28157,1,1,1,"-1",0.34,-0.34,"-1",0.505,1,-0.505,1
"1017","Wang_2018",7,"0",0.45897,-1,1,-1,"1",1,1,"1",1,1,1,1
"1018","Wang_2018",7,"1",0.57528,-0.34,0.34,-1,"-1",1,-1,"-1",1,0.01,-1,0
"1019","Wang_2018",7,"0",1.3723,1e-05,0.01,0.001,"-1",0.34,-0.34,"1",0.01,0.505,0.01,0
"1020","Wang_2018",7,"1",0.28837,0.67,0.67,1,"0.001",0.01,1e-05,"-1",0.505,1,-0.505,1
"1021","Wang_2018",7,"1",0.37233,1,1,1,"1",0.67,0.67,"1",1,1,1,1
"1022","Wang_2018",7,"0",1.0739,-1,1,-1,"1",1,1,"1",1,1,1,1
"1023","Wang_2018",7,"0",0.30482,-0.67,0.67,-1,"-1",1,-1,"-1",1,1,-1,1
"1024","Wang_2018",7,"1",0.4101,-0.34,0.34,-1,"-1",0.67,-0.67,"-1",1,0.505,-1,0
"1025","Wang_2018",7,"0",0.33959,-1,1,-1,"-1",0.34,-0.34,"1",0.505,1,0.505,1
"1026","Wang_2018",7,"0",0.57347,-0.67,0.67,-1,"-1",1,-1,"-1",1,0.01,-1,1
"1027","Wang_2018",7,"1",0.3376,0.34,0.34,1,"-1",0.67,-0.67,"-1",0.01,1,-0.01,1
"1028","Wang_2018",7,"0",0.40529,-0.67,0.67,-1,"1",0.34,0.34,"1",1,1,1,1
"1029","Wang_2018",7,"0",0.40556,-1,1,-1,"-1",0.67,-0.67,"-1",1,1,-1,1
"1030","Wang_2018",7,"1",0.36041,0.34,0.34,1,"-1",1,-1,"-1",1,1,-1,1
"1031","Wang_2018",7,"1",0.2715,-0.34,0.34,-1,"1",0.34,0.34,"1",1,0.505,1,0
"1032","Wang_2018",7,"0",0.76746,1e-05,0.01,0.001,"-1",0.34,-0.34,"1",0.505,0.01,0.505,0
"1033","Wang_2018",7,"0",0.28846,-1,1,-1,"0.001",0.01,1e-05,"-1",0.01,1,-0.01,1
"1034","Wang_2018",7,"1",0.38349,-0.34,0.34,-1,"-1",1,-1,"-1",1,0.505,-1,0
"1035","Wang_2018",7,"1",0.39197,1e-05,0.01,0.001,"-1",0.34,-0.34,"1",0.505,0.505,0.505,0
"1036","Wang_2018",7,"1",0.27054,1,1,1,"0.001",0.01,1e-05,"1",0.505,1,0.505,1
"1037","Wang_2018",7,"0",0.33168,-0.34,0.34,-1,"1",1,1,"1",1,1,1,1
"1038","Wang_2018",7,"0",0.31241,-1,1,-1,"-1",0.34,-0.34,"-1",1,1,-1,1
"1039","Wang_2018",7,"1",0.31516,0.67,0.67,1,"-1",1,-1,"-1",1,1,-1,1
"1040","Wang_2018",7,"1",0.31625,0.34,0.34,1,"1",0.67,0.67,"1",1,0.01,1,1
"1041","Wang_2018",7,"1",0.25274,0.34,0.34,1,"1",0.34,0.34,"1",0.01,1,0.01,1
"1042","Wang_2018",7,"1",0.32191,-0.67,0.67,-1,"1",0.34,0.34,"1",1,0.01,1,0
"1043","Wang_2018",7,"0",0.30298,-1,1,-1,"-1",0.67,-0.67,"1",0.01,1,0.01,1
"1044","Wang_2018",7,"1",1.2743,-0.67,0.67,-1,"-1",1,-1,"-1",1,0.01,-1,0
"1045","Wang_2018",7,"0",0.81905,-0.67,0.67,-1,"-1",0.67,-0.67,"1",0.01,0.505,0.01,1
"1046","Wang_2018",7,"0",0.31777,-0.67,0.67,-1,"-1",0.67,-0.67,"-1",0.505,1,-0.505,1
"1047","Wang_2018",7,"1",0.28983,1,1,1,"-1",0.67,-0.67,"-1",1,1,-1,1
"1048","Wang_2018",7,"1",0.25182,0.67,0.67,1,"1",1,1,"1",1,1,1,1
"1049","Wang_2018",7,"0",0.44667,-1,1,-1,"1",0.67,0.67,"1",1,1,1,1
"1050","Wang_2018",7,"1",0.4146,-0.34,0.34,-1,"-1",1,-1,"-1",1,0.505,-1,0
"1051","Wang_2018",7,"1",0.32026,0.67,0.67,1,"-1",0.34,-0.34,"1",0.505,1,0.505,1
"1052","Wang_2018",7,"0",0.27246,-0.67,0.67,-1,"1",0.67,0.67,"1",1,1,1,1
"1053","Wang_2018",7,"1",0.24515,1e-05,0.01,0.001,"-1",0.67,-0.67,"-1",1,0.505,-1,0
"1054","Wang_2018",7,"1",0.28121,-0.67,0.67,-1,"0.001",0.01,1e-05,"1",0.505,0.505,0.505,0
"1055","Wang_2018",7,"1",0.27354,1,1,1,"-1",0.67,-0.67,"1",0.505,1,0.505,1
"1056","Wang_2018",7,"0",0.31106,-0.67,0.67,-1,"1",1,1,"1",1,1,1,1
"1057","Wang_2018",7,"1",0.29632,-0.67,0.67,-1,"-1",0.67,-0.67,"-1",1,0.505,-1,0
"1058","Wang_2018",7,"1",0.39565,0.34,0.34,1,"-1",0.67,-0.67,"1",0.505,0.505,0.505,1
"1059","Wang_2018",7,"1",0.2545,1,1,1,"1",0.34,0.34,"1",0.505,1,0.505,1
"1060","Wang_2018",7,"1",0.30396,0.34,0.34,1,"1",1,1,"1",1,0.505,1,1
"1061","Wang_2018",7,"1",0.23421,0.34,0.34,1,"1",0.34,0.34,"1",0.505,1,0.505,1
"1062","Wang_2018",7,"1",0.32268,1e-05,0.01,0.001,"1",0.34,0.34,"1",1,0.505,1,0
"1063","Wang_2018",7,"1",0.26004,0.67,0.67,1,"0.001",0.01,1e-05,"1",0.505,1,0.505,1
"1064","Wang_2018",7,"1",0.2499,1,1,1,"1",0.67,0.67,"1",1,1,1,1
"1065","Wang_2018",7,"1",0.73541,1e-05,0.01,0.001,"1",1,1,"1",1,0.505,1,0
"1066","Wang_2018",7,"0",0.33527,-0.34,0.34,-1,"0.001",0.01,1e-05,"1",0.505,1,0.505,1
"1067","Wang_2018",7,"1",0.29027,0.67,0.67,1,"-1",0.34,-0.34,"-1",1,0.505,-1,1
"1068","Wang_2018",7,"1",0.23956,0.67,0.67,1,"1",0.67,0.67,"1",0.505,1,0.505,1
"1069","Wang_2018",7,"1",0.60269,-0.34,0.34,-1,"1",0.67,0.67,"1",1,0.505,1,0
"1070","Wang_2018",7,"0",0.30772,-1,1,-1,"-1",0.34,-0.34,"1",0.505,1,0.505,1
"1071","Wang_2018",7,"1",0.25774,1e-05,0.01,0.001,"-1",1,-1,"-1",1,1,-1,0
"1072","Wang_2018",7,"1",0.83091,1e-05,0.01,0.001,"0.001",0.01,1e-05,"1",1,0.01,1,0
"1073","Wang_2018",7,"1",0.22061,0.67,0.67,1,"0.001",0.01,1e-05,"1",0.01,1,0.01,1
"1074","Wang_2018",7,"1",0.26226,1,1,1,"1",0.67,0.67,"1",1,1,1,1
"1075","Wang_2018",7,"1",0.28122,0.34,0.34,1,"1",1,1,"1",1,1,1,1
"1076","Wang_2018",7,"1",0.51982,-0.34,0.34,-1,"1",0.34,0.34,"1",1,0.01,1,0
"1077","Wang_2018",7,"1",0.30777,0.34,0.34,1,"-1",0.34,-0.34,"1",0.01,0.505,0.01,1
"1078","Wang_2018",7,"0",0.36844,-0.67,0.67,-1,"1",0.34,0.34,"1",0.505,1,0.505,1
"1079","Wang_2018",7,"1",0.25254,0.34,0.34,1,"-1",0.67,-0.67,"-1",1,1,-1,1
"1080","Wang_2018",7,"1",0.2725,0.67,0.67,1,"1",0.34,0.34,"1",1,1,1,1
"1081","Wang_2018",7,"1",0.25695,1e-05,0.01,0.001,"1",0.67,0.67,"1",1,1,1,0
"1082","Wang_2018",7,"1",0.24122,1e-05,0.01,0.001,"0.001",0.01,1e-05,"1",1,1,1,0
"1083","Wang_2018",7,"0",0.26883,-1,1,-1,"0.001",0.01,1e-05,"1",1,1,1,1
"1084","Wang_2018",7,"1",0.23836,1e-05,0.01,0.001,"-1",1,-1,"-1",1,1,-1,0
"1085","Wang_2018",7,"1",0.29637,1,1,1,"0.001",0.01,1e-05,"1",1,1,1,1
"1086","Wang_2018",7,"1",0.22309,0.34,0.34,1,"1",1,1,"1",1,1,1,1
"1087","Wang_2018",7,"1",0.26339,0.67,0.67,1,"1",0.34,0.34,"1",1,0.505,1,1
"1088","Wang_2018",7,"1",0.13189,0.67,0.67,1,"1",0.67,0.67,"1",0.505,1,0.505,1
"1089","Wang_2018",7,"0",0.54203,-1,1,-1,"1",0.67,0.67,"1",1,1,1,1
"1090","Wang_2018",7,"1",0.39001,0.34,0.34,1,"-1",1,-1,"-1",1,1,-1,1
"1091","Wang_2018",7,"1",0.84106,1,1,1,"1",0.34,0.34,"1",1,1,1,1
"1092","Wang_2018",7,"0",0.63138,1e-05,0.01,0.001,"1",1,1,"1",1,0.01,1,0
"1093","Wang_2018",7,"1",1.1972,0.34,0.34,1,"0.001",0.01,1e-05,"-1",0.01,1,-0.01,1
"1094","Wang_2018",7,"0",0.26524,-1,1,-1,"1",0.34,0.34,"1",1,1,1,1
"1095","Wang_2018",7,"1",0.26107,1,1,1,"-1",1,-1,"-1",1,1,-1,1
"1096","Wang_2018",7,"0",0.39471,-0.67,0.67,-1,"1",1,1,"1",1,1,1,1
"1097","Wang_2018",7,"1",0.24719,1,1,1,"-1",0.67,-0.67,"-1",1,1,-1,1
"1098","Wang_2018",7,"0",0.35368,-0.67,0.67,-1,"1",1,1,"1",1,1,1,1
"1099","Wang_2018",7,"1",0.27026,0.34,0.34,1,"-1",0.67,-0.67,"-1",1,1,-1,1
"1100","Wang_2018",7,"1",0.28103,1,1,1,"1",0.34,0.34,"1",1,1,1,1
"1101","Wang_2018",7,"0",0.74641,-1,1,-1,"1",1,1,"1",1,1,1,1
"1102","Wang_2018",7,"0",0.30506,-1,1,-1,"-1",1,-1,"-1",1,1,-1,1
"1103","Wang_2018",7,"0",1.3284,-0.34,0.34,-1,"-1",1,-1,"-1",1,0.505,-1,1
"1104","Wang_2018",7,"0",0.34983,-0.34,0.34,-1,"-1",0.34,-0.34,"-1",0.505,1,-0.505,1
"1105","Wang_2018",7,"1",0.53111,0.34,0.34,1,"-1",0.34,-0.34,"-1",1,0.01,-1,1
"1106","Wang_2018",7,"1",0.22843,1e-05,0.01,0.001,"1",0.34,0.34,"1",0.01,1,0.01,0
"1107","Wang_2018",7,"1",0.24362,1,1,1,"0.001",0.01,1e-05,"1",1,1,1,1
"1108","Wang_2018",7,"1",0.24098,0.67,0.67,1,"1",1,1,"1",1,1,1,1
"1109","Wang_2018",7,"0",0.89475,-1,1,-1,"1",0.67,0.67,"1",1,1,1,1
"1110","Wang_2018",7,"1",0.26554,1,1,1,"-1",1,-1,"-1",1,1,-1,1
"1111","Wang_2018",7,"1",1.0018,-0.34,0.34,-1,"1",1,1,"1",1,0.01,1,0
"1112","Wang_2018",7,"1",1.1896,-0.67,0.67,-1,"-1",0.34,-0.34,"1",0.01,0.505,0.01,0
"1113","Wang_2018",7,"0",0.77462,1e-05,0.01,0.001,"-1",0.67,-0.67,"1",0.505,0.505,0.505,0
"1114","Wang_2018",7,"1",0.27513,0.67,0.67,1,"0.001",0.01,1e-05,"-1",0.505,1,-0.505,1
"1115","Wang_2018",7,"1",0.26735,0.67,0.67,1,"1",0.67,0.67,"1",1,1,1,1
"1116","Wang_2018",7,"1",0.24314,0.67,0.67,1,"1",0.67,0.67,"1",1,1,1,1
"1117","Wang_2018",7,"1",0.8367,1e-05,0.01,0.001,"1",0.67,0.67,"1",1,0.01,1,0
"1118","Wang_2018",7,"1",0.26091,1,1,1,"0.001",0.01,1e-05,"1",0.01,1,0.01,1
"1119","Wang_2018",7,"1",0.95022,0.34,0.34,1,"1",1,1,"1",1,0.505,1,1
"1120","Wang_2018",7,"1",0.37693,0.67,0.67,1,"1",0.34,0.34,"1",0.505,1,0.505,1
"1121","Wang_2018",7,"0",0.77455,-0.67,0.67,-1,"1",0.67,0.67,"1",1,1,1,1
"1122","Wang_2018",7,"1",0.34124,1e-05,0.01,0.001,"-1",0.67,-0.67,"-1",1,1,-1,0
"1123","Wang_2018",7,"0",0.5201,-0.34,0.34,-1,"0.001",0.01,1e-05,"1",1,0.505,1,1
"1124","Wang_2018",7,"0",0.69702,-0.34,0.34,-1,"-1",0.34,-0.34,"-1",0.505,0.505,-0.505,1
