"","study","subj","resp","rt","evidence","absevi","signevi","prevsignevi","prevabsevi","prevsignabsevi","prevresp","prevconf","conf","prevrespconf","accuracy"
"36","Adler_2018_Expt1_taskB",1,"1",0.811254673732037,-0.0654315768578333,0.0654315768578333,-1,"1",0.0180550433949734,0.0180550433949734,"1",0.01,0.01,0.01,0
"37","Adler_2018_Expt1_taskB",1,"0",1.49115318422992,0.668778282973631,0.668778282973631,1,"-1",0.0654315768578333,-0.0654315768578333,"1",0.01,0.34,0.01,0
"38","Adler_2018_Expt1_taskB",1,"1",0.833305644271604,0.0107326045142903,0.0107326045142903,1,"1",0.668778282973631,0.668778282973631,"-1",0.34,0.01,-0.34,1
"39","Adler_2018_Expt1_taskB",1,"1",0.813893259626639,-0.0465183726266892,0.0465183726266892,-1,"1",0.0107326045142903,0.0107326045142903,"1",0.01,0.01,0.01,0
"40","Adler_2018_Expt1_taskB",1,"1",0.827256813594431,-0.0215889034879877,0.0215889034879877,-1,"-1",0.0465183726266892,-0.0465183726266892,"1",0.01,0.01,0.01,0
"41","Adler_2018_Expt1_taskB",1,"1",0.891316047232976,0.0305931015783798,0.0305931015783798,1,"-1",0.0215889034879877,-0.0215889034879877,"1",0.01,0.01,0.01,1
"42","Adler_2018_Expt1_taskB",1,"1",1.1413989540597,-0.0418882161451295,0.0418882161451295,-1,"1",0.0305931015783798,0.0305931015783798,"1",0.01,0.01,0.01,0
"43","Adler_2018_Expt1_taskB",1,"1",1.23529694755416,0.214018834335304,0.214018834335304,1,"-1",0.0418882161451295,-0.0418882161451295,"1",0.01,0.01,0.01,1
"44","Adler_2018_Expt1_taskB",1,"0",1.04940028056808,0.0608560025271602,0.0608560025271602,1,"1",0.214018834335304,0.214018834335304,"1",0.01,0.01,0.01,0
"45","Adler_2018_Expt1_taskB",1,"1",1.1560033842652,0.363688784516524,0.363688784516524,1,"1",0.0608560025271602,0.0608560025271602,"-1",0.01,0.34,-0.01,1
"46","Adler_2018_Expt1_taskB",1,"1",1.15112038071311,0.0331108980263759,0.0331108980263759,1,"1",0.363688784516524,0.363688784516524,"1",0.34,0.01,0.34,1
"47","Adler_2018_Expt1_taskB",1,"0",0.928043931318825,-0.0127748479135931,0.0127748479135931,-1,"1",0.0331108980263759,0.0331108980263759,"1",0.01,0.01,0.01,1
"48","Adler_2018_Expt1_taskB",1,"0",0.8380414360945,0.121820477883979,0.121820477883979,1,"-1",0.0127748479135931,-0.0127748479135931,"-1",0.01,0.01,-0.01,0
"49","Adler_2018_Expt1_taskB",1,"0",1.37943679805539,0.0147483788344164,0.0147483788344164,1,"1",0.121820477883979,0.121820477883979,"-1",0.01,0.01,-0.01,0
"50","Adler_2018_Expt1_taskB",1,"0",1.28089473944419,-0.0981914131499397,0.0981914131499397,-1,"1",0.0147483788344164,0.0147483788344164,"-1",0.01,0.01,-0.01,1
"51","Adler_2018_Expt1_taskB",1,"1",0.830958595339325,0.0430496636727814,0.0430496636727814,1,"-1",0.0981914131499397,-0.0981914131499397,"-1",0.01,0.01,-0.01,1
"52","Adler_2018_Expt1_taskB",1,"0",0.87832677669212,0.102688560600429,0.102688560600429,1,"1",0.0430496636727814,0.0430496636727814,"1",0.01,0.01,0.01,0
"53","Adler_2018_Expt1_taskB",1,"1",0.911139919138804,0.0664571191852826,0.0664571191852826,1,"1",0.102688560600429,0.102688560600429,"-1",0.01,0.01,-0.01,1
"54","Adler_2018_Expt1_taskB",1,"1",0.928318790694902,0.0742982674038935,0.0742982674038935,1,"1",0.0664571191852826,0.0664571191852826,"1",0.01,0.01,0.01,1
"55","Adler_2018_Expt1_taskB",1,"0",1.29640296630168,0.106749274006134,0.106749274006134,1,"1",0.0742982674038935,0.0742982674038935,"1",0.01,0.01,0.01,0
"56","Adler_2018_Expt1_taskB",1,"0",0.74626566490042,0.249344711646963,0.249344711646963,1,"1",0.106749274006134,0.106749274006134,"-1",0.01,0.01,-0.01,0
"57","Adler_2018_Expt1_taskB",1,"1",0.840355771309987,-0.0134430414608766,0.0134430414608766,-1,"1",0.249344711646963,0.249344711646963,"-1",0.01,0.01,-0.01,0
"58","Adler_2018_Expt1_taskB",1,"0",0.855082717596815,0.128191889696519,0.128191889696519,1,"-1",0.0134430414608766,-0.0134430414608766,"1",0.01,0.01,0.01,0
"59","Adler_2018_Expt1_taskB",1,"1",0.853627598575258,-0.0109347769389276,0.0109347769389276,-1,"1",0.128191889696519,0.128191889696519,"-1",0.01,0.01,-0.01,0
"60","Adler_2018_Expt1_taskB",1,"0",0.835674502348411,-0.0434841827683411,0.0434841827683411,-1,"-1",0.0109347769389276,-0.0109347769389276,"1",0.01,0.01,0.01,1
"61","Adler_2018_Expt1_taskB",1,"1",0.867139967886033,-0.0306388643907401,0.0306388643907401,-1,"-1",0.0434841827683411,-0.0434841827683411,"-1",0.01,0.01,-0.01,0
"62","Adler_2018_Expt1_taskB",1,"1",0.849708687546809,-0.0102500370161356,0.0102500370161356,-1,"-1",0.0306388643907401,-0.0306388643907401,"1",0.01,0.01,0.01,0
"63","Adler_2018_Expt1_taskB",1,"1",0.831787663595605,-0.0452029729889726,0.0452029729889726,-1,"-1",0.0102500370161356,-0.0102500370161356,"1",0.01,0.01,0.01,0
"64","Adler_2018_Expt1_taskB",1,"0",1.21691793154241,0.0829826678439949,0.0829826678439949,1,"-1",0.0452029729889726,-0.0452029729889726,"1",0.01,0.01,0.01,0
"65","Adler_2018_Expt1_taskB",1,"1",0.969297213112441,0.091348465826387,0.091348465826387,1,"1",0.0829826678439949,0.0829826678439949,"-1",0.01,0.01,-0.01,1
"66","Adler_2018_Expt1_taskB",1,"1",0.672642800192989,0.121535453949292,0.121535453949292,1,"1",0.091348465826387,0.091348465826387,"1",0.01,0.01,0.01,1
"67","Adler_2018_Expt1_taskB",1,"1",1.64644167753067,-0.0285810814478553,0.0285810814478553,-1,"1",0.121535453949292,0.121535453949292,"1",0.01,0.01,0.01,0
"68","Adler_2018_Expt1_taskB",1,"1",0.843296478014963,0.0738134058951953,0.0738134058951953,1,"-1",0.0285810814478553,-0.0285810814478553,"1",0.01,0.01,0.01,1
"69","Adler_2018_Expt1_taskB",1,"1",0.841343597316154,0.341219624449373,0.341219624449373,1,"1",0.0738134058951953,0.0738134058951953,"1",0.01,0.34,0.01,1
"70","Adler_2018_Expt1_taskB",1,"0",1.17249719207393,0.412005520624139,0.412005520624139,1,"1",0.341219624449373,0.341219624449373,"1",0.34,0.34,0.34,0
"71","Adler_2018_Expt1_taskB",1,"1",2.5347012371567,-0.0542843636377019,0.0542843636377019,-1,"1",0.412005520624139,0.412005520624139,"-1",0.34,0.01,-0.34,0
"72","Adler_2018_Expt1_taskB",1,"1",1.63656919047571,-0.030865530020085,0.030865530020085,-1,"-1",0.0542843636377019,-0.0542843636377019,"1",0.01,0.01,0.01,0
"73","Adler_2018_Expt1_taskB",1,"1",0.664330308489298,-0.020544186948525,0.020544186948525,-1,"-1",0.030865530020085,-0.030865530020085,"1",0.01,0.01,0.01,0
"74","Adler_2018_Expt1_taskB",1,"1",0.855216458978248,-0.0132796210501032,0.0132796210501032,-1,"-1",0.020544186948525,-0.020544186948525,"1",0.01,0.01,0.01,0
"75","Adler_2018_Expt1_taskB",1,"1",2.03717914096342,0.0913836366604098,0.0913836366604098,1,"-1",0.0132796210501032,-0.0132796210501032,"1",0.01,0.01,0.01,1
"76","Adler_2018_Expt1_taskB",1,"1",1.01837260155662,-0.0406165494668412,0.0406165494668412,-1,"1",0.0913836366604098,0.0913836366604098,"1",0.01,0.01,0.01,0
"77","Adler_2018_Expt1_taskB",1,"1",0.624128355801076,0.010801007666422,0.010801007666422,1,"-1",0.0406165494668412,-0.0406165494668412,"1",0.01,0.01,0.01,1
"78","Adler_2018_Expt1_taskB",1,"1",0.712485222698888,-0.065975272634071,0.065975272634071,-1,"1",0.010801007666422,0.010801007666422,"1",0.01,0.01,0.01,0
"79","Adler_2018_Expt1_taskB",1,"0",2.00510398151528,0.0127184577729715,0.0127184577729715,1,"-1",0.065975272634071,-0.065975272634071,"1",0.01,0.01,0.01,0
"80","Adler_2018_Expt1_taskB",1,"0",0.701844925428304,0.245074314635119,0.245074314635119,1,"1",0.0127184577729715,0.0127184577729715,"-1",0.01,0.01,-0.01,0
"81","Adler_2018_Expt1_taskB",1,"1",2.0940362249894,0.310331108668862,0.310331108668862,1,"1",0.245074314635119,0.245074314635119,"-1",0.01,0.01,-0.01,1
"82","Adler_2018_Expt1_taskB",1,"1",0.685069843788369,-0.066169212643001,0.066169212643001,-1,"1",0.310331108668862,0.310331108668862,"1",0.01,0.01,0.01,0
"83","Adler_2018_Expt1_taskB",1,"0",12.5773365131899,-0.015113424068495,0.015113424068495,-1,"-1",0.066169212643001,-0.066169212643001,"1",0.01,0.01,0.01,1
"84","Adler_2018_Expt1_taskB",1,"1",1.28869182971903,-0.0490461521301356,0.0490461521301356,-1,"-1",0.015113424068495,-0.015113424068495,"-1",0.01,0.01,-0.01,0
"85","Adler_2018_Expt1_taskB",1,"1",1.0385922453097,-0.0425756889040824,0.0425756889040824,-1,"-1",0.0490461521301356,-0.0490461521301356,"1",0.01,0.34,0.01,0
"86","Adler_2018_Expt1_taskB",1,"1",1.06140012149262,-0.138898250314986,0.138898250314986,-1,"-1",0.0425756889040824,-0.0425756889040824,"1",0.34,0.01,0.34,0
"87","Adler_2018_Expt1_taskB",1,"0",1.18564971048545,-0.0464490275135903,0.0464490275135903,-1,"-1",0.138898250314986,-0.138898250314986,"1",0.01,0.01,0.01,1
"88","Adler_2018_Expt1_taskB",1,"1",1.2146488182334,0.275305405836824,0.275305405836824,1,"-1",0.0464490275135903,-0.0464490275135903,"-1",0.01,0.34,-0.01,1
"89","Adler_2018_Expt1_taskB",1,"1",1.04504903529596,-0.0297830632254897,0.0297830632254897,-1,"1",0.275305405836824,0.275305405836824,"1",0.34,0.01,0.34,0
"90","Adler_2018_Expt1_taskB",1,"1",1.81836092724916,-0.010936757116835,0.010936757116835,-1,"-1",0.0297830632254897,-0.0297830632254897,"1",0.01,0.01,0.01,0
"91","Adler_2018_Expt1_taskB",1,"1",1.173776875763,0.569075845477615,0.569075845477615,1,"-1",0.010936757116835,-0.010936757116835,"1",0.01,0.34,0.01,1
"92","Adler_2018_Expt1_taskB",1,"0",0.852399551244162,-0.0584063584321118,0.0584063584321118,-1,"1",0.569075845477615,0.569075845477615,"1",0.34,0.01,0.34,1
"93","Adler_2018_Expt1_taskB",1,"0",0.917762843502714,0.0116971261418156,0.0116971261418156,1,"-1",0.0584063584321118,-0.0584063584321118,"-1",0.01,0.01,-0.01,0
"94","Adler_2018_Expt1_taskB",1,"1",2.41884816921811,-0.0959567698070529,0.0959567698070529,-1,"1",0.0116971261418156,0.0116971261418156,"-1",0.01,0.34,-0.01,0
"95","Adler_2018_Expt1_taskB",1,"1",0.983129663709406,-0.0303827188983265,0.0303827188983265,-1,"-1",0.0959567698070529,-0.0959567698070529,"1",0.34,0.01,0.34,0
"96","Adler_2018_Expt1_taskB",1,"1",0.970516600926203,0.0298785868814937,0.0298785868814937,1,"-1",0.0303827188983265,-0.0303827188983265,"1",0.01,0.01,0.01,1
"97","Adler_2018_Expt1_taskB",1,"1",0.94055500426839,-0.0576220782516417,0.0576220782516417,-1,"1",0.0298785868814937,0.0298785868814937,"1",0.01,0.01,0.01,0
"98","Adler_2018_Expt1_taskB",1,"0",1.48086985135888,0.0353160063058632,0.0353160063058632,1,"-1",0.0576220782516417,-0.0576220782516417,"1",0.01,0.01,0.01,0
"99","Adler_2018_Expt1_taskB",1,"1",0.763759806901362,0.256760773155281,0.256760773155281,1,"1",0.0353160063058632,0.0353160063058632,"-1",0.01,0.01,-0.01,1
"100","Adler_2018_Expt1_taskB",1,"0",0.789370479011268,-0.0104076858891082,0.0104076858891082,-1,"1",0.256760773155281,0.256760773155281,"1",0.01,0.01,0.01,1
"101","Adler_2018_Expt1_taskB",1,"1",0.703206393412984,0.261454036052472,0.261454036052472,1,"-1",0.0104076858891082,-0.0104076858891082,"-1",0.01,0.01,-0.01,1
"102","Adler_2018_Expt1_taskB",1,"0",0.878014392754267,-0.0784600745894973,0.0784600745894973,-1,"1",0.261454036052472,0.261454036052472,"1",0.01,0.01,0.01,1
"103","Adler_2018_Expt1_taskB",1,"1",0.560564318057004,0.0133566080931293,0.0133566080931293,1,"-1",0.0784600745894973,-0.0784600745894973,"-1",0.01,0.01,-0.01,1
"104","Adler_2018_Expt1_taskB",1,"1",0.780036485419259,-0.0247492610124223,0.0247492610124223,-1,"1",0.0133566080931293,0.0133566080931293,"1",0.01,0.01,0.01,0
"105","Adler_2018_Expt1_taskB",1,"1",0.792105281725526,0.094284084898458,0.094284084898458,1,"-1",0.0247492610124223,-0.0247492610124223,"1",0.01,0.01,0.01,1
"106","Adler_2018_Expt1_taskB",1,"1",0.654749999841442,-0.0172571051152611,0.0172571051152611,-1,"1",0.094284084898458,0.094284084898458,"1",0.01,0.01,0.01,0
"107","Adler_2018_Expt1_taskB",1,"1",1.09454873991126,0.433960636216332,0.433960636216332,1,"-1",0.0172571051152611,-0.0172571051152611,"1",0.01,0.01,0.01,1
"108","Adler_2018_Expt1_taskB",1,"1",0.553488533198106,-0.0254125199287923,0.0254125199287923,-1,"1",0.433960636216332,0.433960636216332,"1",0.01,0.01,0.01,0
"109","Adler_2018_Expt1_taskB",1,"0",0.722524485576287,-0.0206424002688942,0.0206424002688942,-1,"-1",0.0254125199287923,-0.0254125199287923,"1",0.01,0.01,0.01,1
"110","Adler_2018_Expt1_taskB",1,"0",1.04926269051793,0.127008086078506,0.127008086078506,1,"-1",0.0206424002688942,-0.0206424002688942,"-1",0.01,0.01,-0.01,0
"111","Adler_2018_Expt1_taskB",1,"0",0.572971797566424,-0.018097313385612,0.018097313385612,-1,"1",0.127008086078506,0.127008086078506,"-1",0.01,0.01,-0.01,1
"112","Adler_2018_Expt1_taskB",1,"0",0.609296533180895,0.241583602015562,0.241583602015562,1,"-1",0.018097313385612,-0.018097313385612,"-1",0.01,0.01,-0.01,0
"113","Adler_2018_Expt1_taskB",1,"0",0.564956615835399,0.0901599698102348,0.0901599698102348,1,"1",0.241583602015562,0.241583602015562,"-1",0.01,0.01,-0.01,0
"114","Adler_2018_Expt1_taskB",1,"1",1.21834258190938,0.0109915692607717,0.0109915692607717,1,"1",0.0901599698102348,0.0901599698102348,"-1",0.01,0.01,-0.01,1
"115","Adler_2018_Expt1_taskB",1,"1",0.598977279361861,-0.0102564566984581,0.0102564566984581,-1,"1",0.0109915692607717,0.0109915692607717,"1",0.01,0.01,0.01,0
"116","Adler_2018_Expt1_taskB",1,"0",0.745187715805514,-0.0275890407392398,0.0275890407392398,-1,"-1",0.0102564566984581,-0.0102564566984581,"1",0.01,0.01,0.01,1
"117","Adler_2018_Expt1_taskB",1,"0",1.27024931060805,0.590644164753047,0.590644164753047,1,"-1",0.0275890407392398,-0.0275890407392398,"-1",0.01,0.34,-0.01,0
"118","Adler_2018_Expt1_taskB",1,"1",0.320378593936766,-0.0103668729586753,0.0103668729586753,-1,"1",0.590644164753047,0.590644164753047,"-1",0.34,0.01,-0.34,0
"119","Adler_2018_Expt1_taskB",1,"1",0.413046615765779,0.108687960995835,0.108687960995835,1,"-1",0.0103668729586753,-0.0103668729586753,"1",0.01,0.01,0.01,1
"120","Adler_2018_Expt1_taskB",1,"1",0.459707603502466,-0.0292196252716876,0.0292196252716876,-1,"1",0.108687960995835,0.108687960995835,"1",0.01,0.01,0.01,0
"121","Adler_2018_Expt1_taskB",1,"1",0.475042960806604,-0.0101530600107983,0.0101530600107983,-1,"-1",0.0292196252716876,-0.0292196252716876,"1",0.01,0.01,0.01,0
"122","Adler_2018_Expt1_taskB",1,"0",0.57443365177096,0.174735047040881,0.174735047040881,1,"-1",0.0101530600107983,-0.0101530600107983,"1",0.01,0.01,0.01,0
"123","Adler_2018_Expt1_taskB",1,"1",0.461129046641872,-0.0231876791138291,0.0231876791138291,-1,"1",0.174735047040881,0.174735047040881,"-1",0.01,0.01,-0.01,0
"124","Adler_2018_Expt1_taskB",1,"1",0.526467963965843,-0.0539916688138595,0.0539916688138595,-1,"-1",0.0231876791138291,-0.0231876791138291,"1",0.01,0.01,0.01,0
"125","Adler_2018_Expt1_taskB",1,"0",0.727780810386321,0.441814252935899,0.441814252935899,1,"-1",0.0539916688138595,-0.0539916688138595,"1",0.01,0.01,0.01,0
"126","Adler_2018_Expt1_taskB",1,"1",0.554374369377911,-0.014577075367611,0.014577075367611,-1,"1",0.441814252935899,0.441814252935899,"-1",0.01,0.01,-0.01,0
"127","Adler_2018_Expt1_taskB",1,"1",0.657060807105154,-0.0100387738952551,0.0100387738952551,-1,"-1",0.014577075367611,-0.014577075367611,"1",0.01,0.01,0.01,0
"128","Adler_2018_Expt1_taskB",1,"1",0.630531905815587,-0.0542897900216309,0.0542897900216309,-1,"-1",0.0100387738952551,-0.0100387738952551,"1",0.01,0.01,0.01,0
"129","Adler_2018_Expt1_taskB",1,"1",1.10317714350458,0.0391430006551588,0.0391430006551588,1,"-1",0.0542897900216309,-0.0542897900216309,"1",0.01,0.01,0.01,1
"130","Adler_2018_Expt1_taskB",1,"0",0.611586814193288,0.226153992364643,0.226153992364643,1,"1",0.0391430006551588,0.0391430006551588,"1",0.01,0.01,0.01,0
"131","Adler_2018_Expt1_taskB",1,"0",0.950596512204356,-0.0111748338587096,0.0111748338587096,-1,"1",0.226153992364643,0.226153992364643,"-1",0.01,0.01,-0.01,1
"132","Adler_2018_Expt1_taskB",1,"1",0.50297662765297,0.0680220371111726,0.0680220371111726,1,"-1",0.0111748338587096,-0.0111748338587096,"-1",0.01,0.01,-0.01,1
"133","Adler_2018_Expt1_taskB",1,"0",0.849062431247148,-0.0140676843492542,0.0140676843492542,-1,"1",0.0680220371111726,0.0680220371111726,"1",0.01,0.01,0.01,1
"134","Adler_2018_Expt1_taskB",1,"0",0.794481516426458,-0.0698670846938364,0.0698670846938364,-1,"-1",0.0140676843492542,-0.0140676843492542,"-1",0.01,0.01,-0.01,1
"135","Adler_2018_Expt1_taskB",1,"0",0.941420955641661,-0.0100051869928735,0.0100051869928735,-1,"-1",0.0698670846938364,-0.0698670846938364,"-1",0.01,0.01,-0.01,1
"136","Adler_2018_Expt1_taskB",1,"0",2.19329734396888,0.0115674640837391,0.0115674640837391,1,"-1",0.0100051869928735,-0.0100051869928735,"-1",0.01,0.01,-0.01,0
"137","Adler_2018_Expt1_taskB",1,"0",1.09795321168349,0.0107330199507075,0.0107330199507075,1,"1",0.0115674640837391,0.0115674640837391,"-1",0.01,0.01,-0.01,0
"138","Adler_2018_Expt1_taskB",1,"1",0.756625650505157,-0.0167487243743229,0.0167487243743229,-1,"1",0.0107330199507075,0.0107330199507075,"-1",0.01,0.01,-0.01,0
"139","Adler_2018_Expt1_taskB",1,"1",0.851306848904642,0.311880709745469,0.311880709745469,1,"-1",0.0167487243743229,-0.0167487243743229,"1",0.01,0.01,0.01,1
"140","Adler_2018_Expt1_taskB",1,"0",0.933364721397084,0.0112877692482791,0.0112877692482791,1,"1",0.311880709745469,0.311880709745469,"1",0.01,0.01,0.01,0
"141","Adler_2018_Expt1_taskB",1,"0",1.56850733717147,-0.0767187127936565,0.0767187127936565,-1,"1",0.0112877692482791,0.0112877692482791,"-1",0.01,0.01,-0.01,1
"142","Adler_2018_Expt1_taskB",1,"0",1.81339068710804,-0.0115401624015823,0.0115401624015823,-1,"-1",0.0767187127936565,-0.0767187127936565,"-1",0.01,0.01,-0.01,1
"143","Adler_2018_Expt1_taskB",1,"1",0.852171838105278,0.0113916373251646,0.0113916373251646,1,"-1",0.0115401624015823,-0.0115401624015823,"-1",0.01,0.01,-0.01,1
"144","Adler_2018_Expt1_taskB",1,"1",1.01748901043538,0.0111128846617646,0.0111128846617646,1,"1",0.0113916373251646,0.0113916373251646,"1",0.01,0.01,0.01,1
"145","Adler_2018_Expt1_taskB",1,"0",1.0061626872448,-0.0100238207645275,0.0100238207645275,-1,"1",0.0111128846617646,0.0111128846617646,"1",0.01,0.01,0.01,1
"146","Adler_2018_Expt1_taskB",1,"0",1.24415915801001,-0.0332696240532928,0.0332696240532928,-1,"-1",0.0100238207645275,-0.0100238207645275,"-1",0.01,0.01,-0.01,1
"147","Adler_2018_Expt1_taskB",1,"0",0.708921031011414,-0.0110204011946752,0.0110204011946752,-1,"-1",0.0332696240532928,-0.0332696240532928,"-1",0.01,0.01,-0.01,1
"148","Adler_2018_Expt1_taskB",1,"0",0.734724778205418,-0.0203192282809675,0.0203192282809675,-1,"-1",0.0110204011946752,-0.0110204011946752,"-1",0.01,0.01,-0.01,1
"149","Adler_2018_Expt1_taskB",1,"0",0.711527223909798,-0.0275477958732942,0.0275477958732942,-1,"-1",0.0203192282809675,-0.0203192282809675,"-1",0.01,0.01,-0.01,1
"150","Adler_2018_Expt1_taskB",1,"0",0.870971000895224,0.053144217245724,0.053144217245724,1,"-1",0.0275477958732942,-0.0275477958732942,"-1",0.01,0.01,-0.01,0
"151","Adler_2018_Expt1_taskB",1,"0",0.853605468706519,0.138215941099211,0.138215941099211,1,"1",0.053144217245724,0.053144217245724,"-1",0.01,0.01,-0.01,0
