"","study","subj","resp","rt","evidence","absevi","signevi","prevsignevi","prevabsevi","prevsignabsevi","prevresp","prevconf","conf","prevrespconf","accuracy"
"2124","Maniscalco_2017_expt2",5,"0",0.44035336,-0.530209338114153,0.530209338114153,-1,"1",0.25661875832929,0.25661875832929,"-1",0.01,0.01,-0.01,1
"2125","Maniscalco_2017_expt2",5,"1",1.146980088,0.530209338114153,0.530209338114153,1,"-1",0.530209338114153,-0.530209338114153,"-1",0.01,0.01,-0.01,1
"2126","Maniscalco_2017_expt2",5,"0",1.172415802,-0.803799930961076,0.803799930961076,-1,"1",0.530209338114153,0.530209338114153,"1",0.01,0.01,0.01,1
"2127","Maniscalco_2017_expt2",5,"0",0.551269676,-0.803799930961076,0.803799930961076,-1,"-1",0.803799930961076,-0.803799930961076,"-1",0.01,1,-0.01,1
"2128","Maniscalco_2017_expt2",5,"1",0.772460811,0.803799930961076,0.803799930961076,1,"-1",0.803799930961076,-0.803799930961076,"-1",1,1,-1,1
"2129","Maniscalco_2017_expt2",5,"0",0.915834311,-0.25661875832929,0.25661875832929,-1,"1",0.803799930961076,0.803799930961076,"1",1,1,1,1
"2130","Maniscalco_2017_expt2",5,"0",0.885958847,0.25661875832929,0.25661875832929,1,"-1",0.25661875832929,-0.25661875832929,"-1",1,0.01,-1,0
"2131","Maniscalco_2017_expt2",5,"1",1.092451187,0.530209338114153,0.530209338114153,1,"1",0.25661875832929,0.25661875832929,"-1",0.01,0.01,-0.01,1
"2132","Maniscalco_2017_expt2",5,"0",0.862534577,-0.25661875832929,0.25661875832929,-1,"1",0.530209338114153,0.530209338114153,"1",0.01,0.01,0.01,1
"2133","Maniscalco_2017_expt2",5,"0",0.601297844,-0.530209338114153,0.530209338114153,-1,"-1",0.25661875832929,-0.25661875832929,"-1",0.01,0.01,-0.01,1
"2134","Maniscalco_2017_expt2",5,"0",0.588819729,0.25661875832929,0.25661875832929,1,"-1",0.530209338114153,-0.530209338114153,"-1",0.01,0.01,-0.01,0
"2135","Maniscalco_2017_expt2",5,"1",0.531286785,0.530209338114153,0.530209338114153,1,"1",0.25661875832929,0.25661875832929,"-1",0.01,0.34,-0.01,1
"2136","Maniscalco_2017_expt2",5,"0",1.12134729,-0.803799930961076,0.803799930961076,-1,"1",0.530209338114153,0.530209338114153,"1",0.34,0.01,0.34,1
"2137","Maniscalco_2017_expt2",5,"1",0.595314407,0.803799930961076,0.803799930961076,1,"-1",0.803799930961076,-0.803799930961076,"-1",0.01,1,-0.01,1
"2138","Maniscalco_2017_expt2",5,"0",0.872696945,-0.25661875832929,0.25661875832929,-1,"1",0.803799930961076,0.803799930961076,"1",1,0.01,1,1
"2139","Maniscalco_2017_expt2",5,"1",0.709506833,0.530209338114153,0.530209338114153,1,"-1",0.25661875832929,-0.25661875832929,"-1",0.01,0.01,-0.01,1
"2140","Maniscalco_2017_expt2",5,"0",0.505462367,-0.530209338114153,0.530209338114153,-1,"1",0.530209338114153,0.530209338114153,"1",0.01,0.01,0.01,1
"2141","Maniscalco_2017_expt2",5,"0",0.764108387,-0.25661875832929,0.25661875832929,-1,"-1",0.530209338114153,-0.530209338114153,"-1",0.01,0.01,-0.01,1
"2142","Maniscalco_2017_expt2",5,"0",0.594176294,-0.25661875832929,0.25661875832929,-1,"-1",0.25661875832929,-0.25661875832929,"-1",0.01,0.01,-0.01,1
"2143","Maniscalco_2017_expt2",5,"0",0.638068948,0.530209338114153,0.530209338114153,1,"-1",0.25661875832929,-0.25661875832929,"-1",0.01,0.01,-0.01,0
"2144","Maniscalco_2017_expt2",5,"0",0.970624091,-0.25661875832929,0.25661875832929,-1,"1",0.530209338114153,0.530209338114153,"-1",0.01,0.01,-0.01,1
"2145","Maniscalco_2017_expt2",5,"0",0.818724914,0.530209338114153,0.530209338114153,1,"-1",0.25661875832929,-0.25661875832929,"-1",0.01,0.01,-0.01,0
"2146","Maniscalco_2017_expt2",5,"1",0.82403969,0.25661875832929,0.25661875832929,1,"1",0.530209338114153,0.530209338114153,"-1",0.01,0.01,-0.01,1
"2147","Maniscalco_2017_expt2",5,"1",0.742056827,-0.25661875832929,0.25661875832929,-1,"1",0.25661875832929,0.25661875832929,"1",0.01,0.01,0.01,0
"2148","Maniscalco_2017_expt2",5,"1",0.547925383,-0.25661875832929,0.25661875832929,-1,"-1",0.25661875832929,-0.25661875832929,"1",0.01,0.01,0.01,0
"2149","Maniscalco_2017_expt2",5,"1",0.531245876,0.25661875832929,0.25661875832929,1,"-1",0.25661875832929,-0.25661875832929,"1",0.01,0.01,0.01,1
"2150","Maniscalco_2017_expt2",5,"1",0.980141003,-0.530209338114153,0.530209338114153,-1,"1",0.25661875832929,0.25661875832929,"1",0.01,0.01,0.01,0
"2151","Maniscalco_2017_expt2",5,"1",0.600563236,0.530209338114153,0.530209338114153,1,"-1",0.530209338114153,-0.530209338114153,"1",0.01,0.01,0.01,1
"2152","Maniscalco_2017_expt2",5,"1",0.77507017,0.803799930961076,0.803799930961076,1,"1",0.530209338114153,0.530209338114153,"1",0.01,0.01,0.01,1
"2153","Maniscalco_2017_expt2",5,"0",0.692222096,0.25661875832929,0.25661875832929,1,"1",0.803799930961076,0.803799930961076,"1",0.01,1,0.01,0
"2154","Maniscalco_2017_expt2",5,"1",0.643136382,0.25661875832929,0.25661875832929,1,"1",0.25661875832929,0.25661875832929,"-1",1,0.01,-1,1
"2155","Maniscalco_2017_expt2",5,"1",0.486378915,0.25661875832929,0.25661875832929,1,"1",0.25661875832929,0.25661875832929,"1",0.01,0.01,0.01,1
"2156","Maniscalco_2017_expt2",5,"1",0.482166079,0.25661875832929,0.25661875832929,1,"1",0.25661875832929,0.25661875832929,"1",0.01,0.01,0.01,1
"2157","Maniscalco_2017_expt2",5,"1",0.438045162,0.803799930961076,0.803799930961076,1,"1",0.25661875832929,0.25661875832929,"1",0.01,0.01,0.01,1
"2158","Maniscalco_2017_expt2",5,"1",0.523096297,0.803799930961076,0.803799930961076,1,"1",0.803799930961076,0.803799930961076,"1",0.01,0.01,0.01,1
"2159","Maniscalco_2017_expt2",5,"1",0.45259119,0.803799930961076,0.803799930961076,1,"1",0.803799930961076,0.803799930961076,"1",0.01,0.01,0.01,1
"2160","Maniscalco_2017_expt2",5,"0",0.609114007,-0.530209338114153,0.530209338114153,-1,"1",0.803799930961076,0.803799930961076,"1",0.01,0.01,0.01,1
"2161","Maniscalco_2017_expt2",5,"1",0.526358826,0.803799930961076,0.803799930961076,1,"-1",0.530209338114153,-0.530209338114153,"-1",0.01,0.01,-0.01,1
"2162","Maniscalco_2017_expt2",5,"1",0.861554075,-0.25661875832929,0.25661875832929,-1,"1",0.803799930961076,0.803799930961076,"1",0.01,0.01,0.01,0
"2163","Maniscalco_2017_expt2",5,"1",0.628079946,0.803799930961076,0.803799930961076,1,"-1",0.25661875832929,-0.25661875832929,"1",0.01,1,0.01,1
"2164","Maniscalco_2017_expt2",5,"0",0.695598284,0.530209338114153,0.530209338114153,1,"1",0.803799930961076,0.803799930961076,"1",1,0.01,1,0
"2165","Maniscalco_2017_expt2",5,"1",0.621621554,0.25661875832929,0.25661875832929,1,"1",0.530209338114153,0.530209338114153,"-1",0.01,0.01,-0.01,1
"2166","Maniscalco_2017_expt2",5,"1",0.48266862,0.803799930961076,0.803799930961076,1,"1",0.25661875832929,0.25661875832929,"1",0.01,1,0.01,1
"2167","Maniscalco_2017_expt2",5,"0",0.750760005,0.25661875832929,0.25661875832929,1,"1",0.803799930961076,0.803799930961076,"1",1,0.01,1,0
"2168","Maniscalco_2017_expt2",5,"1",0.670703598,-0.803799930961076,0.803799930961076,-1,"1",0.25661875832929,0.25661875832929,"-1",0.01,0.01,-0.01,0
