"","study","subj","resp","rt","evidence","absevi","signevi","prevsignevi","prevabsevi","prevsignabsevi","prevresp","prevconf","conf","prevrespconf","accuracy"
"6409","Adler_2018_Expt1_taskA",3,"0",0.848565961658096,-0.119898499063627,0.119898499063627,-1,"-1",0.266118364892799,-0.266118364892799,"-1",0.67,0.01,-0.67,1
"6410","Adler_2018_Expt1_taskA",3,"0",0.947143629622588,-0.0343910397959802,0.0343910397959802,-1,"-1",0.119898499063627,-0.119898499063627,"-1",0.01,0.01,-0.01,1
"6411","Adler_2018_Expt1_taskA",3,"0",0.817750478034213,-0.388459400801852,0.388459400801852,-1,"-1",0.0343910397959802,-0.0343910397959802,"-1",0.01,0.34,-0.01,1
"6412","Adler_2018_Expt1_taskA",3,"0",0.879111719197681,-0.158352891720491,0.158352891720491,-1,"-1",0.388459400801852,-0.388459400801852,"-1",0.34,0.34,-0.34,1
"6413","Adler_2018_Expt1_taskA",3,"0",0.75237221045245,-0.0127347255296588,0.0127347255296588,-1,"-1",0.158352891720491,-0.158352891720491,"-1",0.34,0.01,-0.34,1
"6414","Adler_2018_Expt1_taskA",3,"0",0.598443606722867,-0.280301176644333,0.280301176644333,-1,"-1",0.0127347255296588,-0.0127347255296588,"-1",0.01,0.01,-0.01,1
"6415","Adler_2018_Expt1_taskA",3,"1",1.15500558374697,0.0156745423977967,0.0156745423977967,1,"-1",0.280301176644333,-0.280301176644333,"-1",0.01,0.01,-0.01,1
"6416","Adler_2018_Expt1_taskA",3,"1",0.841044420452818,0.118900101266697,0.118900101266697,1,"1",0.0156745423977967,0.0156745423977967,"1",0.01,0.34,0.01,1
"6417","Adler_2018_Expt1_taskA",3,"0",1.0197230384565,0.262060154703131,0.262060154703131,1,"1",0.118900101266697,0.118900101266697,"1",0.34,0.01,0.34,0
"6418","Adler_2018_Expt1_taskA",3,"1",0.726974661141867,0.353631372173102,0.353631372173102,1,"1",0.262060154703131,0.262060154703131,"-1",0.01,0.34,-0.01,1
"6419","Adler_2018_Expt1_taskA",3,"0",0.62229528239186,-0.035913682142286,0.035913682142286,-1,"1",0.353631372173102,0.353631372173102,"1",0.34,0.34,0.34,1
"6420","Adler_2018_Expt1_taskA",3,"0",1.00162733669094,-0.0736422027112602,0.0736422027112602,-1,"-1",0.035913682142286,-0.035913682142286,"-1",0.34,0.01,-0.34,1
"6421","Adler_2018_Expt1_taskA",3,"1",0.709604750258222,0.0986450604395108,0.0986450604395108,1,"-1",0.0736422027112602,-0.0736422027112602,"-1",0.01,0.34,-0.01,1
"6422","Adler_2018_Expt1_taskA",3,"1",0.941556996232976,-0.116028852209612,0.116028852209612,-1,"1",0.0986450604395108,0.0986450604395108,"1",0.34,0.01,0.34,0
"6423","Adler_2018_Expt1_taskA",3,"1",0.540233125440864,-0.125583799160746,0.125583799160746,-1,"-1",0.116028852209612,-0.116028852209612,"1",0.01,0.34,0.01,0
"6424","Adler_2018_Expt1_taskA",3,"1",0.570817690182594,0.453015775267087,0.453015775267087,1,"-1",0.125583799160746,-0.125583799160746,"1",0.34,0.34,0.34,1
"6425","Adler_2018_Expt1_taskA",3,"1",0.520294562695199,0.0164010601893321,0.0164010601893321,1,"1",0.453015775267087,0.453015775267087,"1",0.34,0.01,0.34,1
"6426","Adler_2018_Expt1_taskA",3,"0",0.811039077247187,-0.0447378795787339,0.0447378795787339,-1,"1",0.0164010601893321,0.0164010601893321,"1",0.01,0.01,0.01,1
"6427","Adler_2018_Expt1_taskA",3,"0",0.535542585612347,0.300258314982215,0.300258314982215,1,"-1",0.0447378795787339,-0.0447378795787339,"-1",0.01,0.34,-0.01,0
"6428","Adler_2018_Expt1_taskA",3,"1",0.580930333697324,0.0369358465791787,0.0369358465791787,1,"1",0.300258314982215,0.300258314982215,"-1",0.34,0.01,-0.34,1
"6429","Adler_2018_Expt1_taskA",3,"0",0.578155779161534,0.173324917807569,0.173324917807569,1,"1",0.0369358465791787,0.0369358465791787,"1",0.01,0.01,0.01,0
"6430","Adler_2018_Expt1_taskA",3,"0",0.536677616069937,0.0176186554599109,0.0176186554599109,1,"1",0.173324917807569,0.173324917807569,"-1",0.01,0.01,-0.01,0
"6431","Adler_2018_Expt1_taskA",3,"1",0.615470987928347,0.0470326597907395,0.0470326597907395,1,"1",0.0176186554599109,0.0176186554599109,"-1",0.01,0.01,-0.01,1
"6432","Adler_2018_Expt1_taskA",3,"0",0.643370799922195,-0.0968896987348861,0.0968896987348861,-1,"1",0.0470326597907395,0.0470326597907395,"1",0.01,0.01,0.01,1
"6433","Adler_2018_Expt1_taskA",3,"1",0.814151992091865,-0.231485674715103,0.231485674715103,-1,"-1",0.0968896987348861,-0.0968896987348861,"-1",0.01,0.01,-0.01,0
"6434","Adler_2018_Expt1_taskA",3,"1",0.658002076987032,0.210082242912364,0.210082242912364,1,"-1",0.231485674715103,-0.231485674715103,"1",0.01,0.34,0.01,1
"6435","Adler_2018_Expt1_taskA",3,"0",1.10001353441294,0.108182324951136,0.108182324951136,1,"1",0.210082242912364,0.210082242912364,"1",0.34,0.01,0.34,0
"6436","Adler_2018_Expt1_taskA",3,"0",0.88404408241513,0.013051695938154,0.013051695938154,1,"1",0.108182324951136,0.108182324951136,"-1",0.01,0.01,-0.01,0
"6437","Adler_2018_Expt1_taskA",3,"1",0.532642629292241,-0.0100971195408008,0.0100971195408008,-1,"1",0.013051695938154,0.013051695938154,"-1",0.01,0.34,-0.01,0
"6438","Adler_2018_Expt1_taskA",3,"0",0.915970863168695,0.0443038638150442,0.0443038638150442,1,"-1",0.0100971195408008,-0.0100971195408008,"1",0.34,0.01,0.34,0
"6439","Adler_2018_Expt1_taskA",3,"0",0.532010168128181,-0.0174667758094382,0.0174667758094382,-1,"1",0.0443038638150442,0.0443038638150442,"-1",0.01,0.34,-0.01,1
"6440","Adler_2018_Expt1_taskA",3,"0",0.707362271317834,-0.055097412483003,0.055097412483003,-1,"-1",0.0174667758094382,-0.0174667758094382,"-1",0.34,0.34,-0.34,1
"6441","Adler_2018_Expt1_taskA",3,"1",0.907171570806895,0.72623222302928,0.72623222302928,1,"-1",0.055097412483003,-0.055097412483003,"-1",0.34,0.34,-0.34,1
"6442","Adler_2018_Expt1_taskA",3,"0",1.33419767554369,0.0998526196328961,0.0998526196328961,1,"1",0.72623222302928,0.72623222302928,"1",0.34,0.01,0.34,0
"6443","Adler_2018_Expt1_taskA",3,"1",0.670553801213828,-0.011289638757837,0.011289638757837,-1,"1",0.0998526196328961,0.0998526196328961,"-1",0.01,0.34,-0.01,0
"6444","Adler_2018_Expt1_taskA",3,"1",0.890423858027134,-0.175580185232888,0.175580185232888,-1,"-1",0.011289638757837,-0.011289638757837,"1",0.34,0.34,0.34,0
"6445","Adler_2018_Expt1_taskA",3,"0",0.595920176472646,-0.0702876594604262,0.0702876594604262,-1,"-1",0.175580185232888,-0.175580185232888,"1",0.34,0.01,0.34,1
"6446","Adler_2018_Expt1_taskA",3,"0",1.41318764917378,0.0932347967983747,0.0932347967983747,1,"-1",0.0702876594604262,-0.0702876594604262,"-1",0.01,0.01,-0.01,0
"6447","Adler_2018_Expt1_taskA",3,"0",0.961092092375111,-0.0953737685376991,0.0953737685376991,-1,"1",0.0932347967983747,0.0932347967983747,"-1",0.01,0.34,-0.01,1
"6448","Adler_2018_Expt1_taskA",3,"1",0.607127760362346,0.331954561424841,0.331954561424841,1,"-1",0.0953737685376991,-0.0953737685376991,"-1",0.34,0.34,-0.34,1
"6449","Adler_2018_Expt1_taskA",3,"1",1.54704523251894,-0.0532524415780019,0.0532524415780019,-1,"1",0.331954561424841,0.331954561424841,"1",0.34,0.01,0.34,0
"6450","Adler_2018_Expt1_taskA",3,"0",1.06695685473096,0.031994241151309,0.031994241151309,1,"-1",0.0532524415780019,-0.0532524415780019,"1",0.01,0.01,0.01,0
"6451","Adler_2018_Expt1_taskA",3,"1",0.900273831310187,-0.0209379855039127,0.0209379855039127,-1,"1",0.031994241151309,0.031994241151309,"-1",0.01,0.01,-0.01,0
"6452","Adler_2018_Expt1_taskA",3,"1",1.14023126526263,0.176660822938304,0.176660822938304,1,"-1",0.0209379855039127,-0.0209379855039127,"1",0.01,0.34,0.01,1
"6453","Adler_2018_Expt1_taskA",3,"0",0.810886093488079,-0.218196766918313,0.218196766918313,-1,"1",0.176660822938304,0.176660822938304,"1",0.34,0.34,0.34,1
"6454","Adler_2018_Expt1_taskA",3,"1",0.766854673123817,0.0104155492927799,0.0104155492927799,1,"-1",0.218196766918313,-0.218196766918313,"-1",0.34,0.01,-0.34,1
"6455","Adler_2018_Expt1_taskA",3,"0",0.676272892240377,0.010092866373678,0.010092866373678,1,"1",0.0104155492927799,0.0104155492927799,"1",0.01,0.01,0.01,0
"6456","Adler_2018_Expt1_taskA",3,"1",1.13340280143166,0.0111346981958194,0.0111346981958194,1,"1",0.010092866373678,0.010092866373678,"-1",0.01,0.01,-0.01,1
"6457","Adler_2018_Expt1_taskA",3,"1",0.756053121605873,0.289352176704956,0.289352176704956,1,"1",0.0111346981958194,0.0111346981958194,"1",0.01,0.34,0.01,1
"6458","Adler_2018_Expt1_taskA",3,"0",0.937971339119031,-0.1106702367101,0.1106702367101,-1,"1",0.289352176704956,0.289352176704956,"1",0.34,0.34,0.34,1
"6459","Adler_2018_Expt1_taskA",3,"0",1.46478711523923,0.0357113429813549,0.0357113429813549,1,"-1",0.1106702367101,-0.1106702367101,"-1",0.34,0.01,-0.34,0
"6460","Adler_2018_Expt1_taskA",3,"1",1.05642567074028,-0.107801850759675,0.107801850759675,-1,"1",0.0357113429813549,0.0357113429813549,"-1",0.01,0.34,-0.01,0
"6461","Adler_2018_Expt1_taskA",3,"0",0.770786067123481,-0.0542629232780868,0.0542629232780868,-1,"-1",0.107801850759675,-0.107801850759675,"1",0.34,0.01,0.34,1
"6462","Adler_2018_Expt1_taskA",3,"1",0.88935072665663,-0.0132837325243477,0.0132837325243477,-1,"-1",0.0542629232780868,-0.0542629232780868,"-1",0.01,0.34,-0.01,0
"6463","Adler_2018_Expt1_taskA",3,"0",0.889997940972535,-0.067557403462315,0.067557403462315,-1,"-1",0.0132837325243477,-0.0132837325243477,"1",0.34,0.01,0.34,1
"6464","Adler_2018_Expt1_taskA",3,"0",0.842685548133886,-0.244305037659293,0.244305037659293,-1,"-1",0.067557403462315,-0.067557403462315,"-1",0.01,0.34,-0.01,1
"6465","Adler_2018_Expt1_taskA",3,"0",1.26123019469742,-0.0684214043162414,0.0684214043162414,-1,"-1",0.244305037659293,-0.244305037659293,"-1",0.34,0.67,-0.34,1
"6466","Adler_2018_Expt1_taskA",3,"0",0.543341550195692,0.0127350319216771,0.0127350319216771,1,"-1",0.0684214043162414,-0.0684214043162414,"-1",0.67,0.34,-0.67,0
"6467","Adler_2018_Expt1_taskA",3,"1",0.862029494755916,-0.010202435120559,0.010202435120559,-1,"1",0.0127350319216771,0.0127350319216771,"-1",0.34,0.01,-0.34,0
"6468","Adler_2018_Expt1_taskA",3,"0",1.34392256776664,-0.247311643214237,0.247311643214237,-1,"-1",0.010202435120559,-0.010202435120559,"1",0.01,0.34,0.01,1
"6469","Adler_2018_Expt1_taskA",3,"0",0.89452010245077,0.0117333697788766,0.0117333697788766,1,"-1",0.247311643214237,-0.247311643214237,"-1",0.34,0.01,-0.34,0
"6470","Adler_2018_Expt1_taskA",3,"1",0.62320228045246,-0.0305879307897145,0.0305879307897145,-1,"1",0.0117333697788766,0.0117333697788766,"-1",0.01,0.01,-0.01,0
"6471","Adler_2018_Expt1_taskA",3,"0",0.938441836344282,0.0277258472666219,0.0277258472666219,1,"-1",0.0305879307897145,-0.0305879307897145,"1",0.01,0.01,0.01,0
"6472","Adler_2018_Expt1_taskA",3,"1",0.841089642070074,-0.0728243625172643,0.0728243625172643,-1,"1",0.0277258472666219,0.0277258472666219,"-1",0.01,0.01,-0.01,0
"6473","Adler_2018_Expt1_taskA",3,"0",0.779816919810401,-0.0646948481373351,0.0646948481373351,-1,"-1",0.0728243625172643,-0.0728243625172643,"1",0.01,0.01,0.01,1
"6474","Adler_2018_Expt1_taskA",3,"0",0.769236986277974,-0.707262362954625,0.707262362954625,-1,"-1",0.0646948481373351,-0.0646948481373351,"-1",0.01,0.34,-0.01,1
"6475","Adler_2018_Expt1_taskA",3,"1",1.3825341294887,0.0330453712309697,0.0330453712309697,1,"-1",0.707262362954625,-0.707262362954625,"-1",0.34,0.01,-0.34,1
"6476","Adler_2018_Expt1_taskA",3,"1",0.872077673415333,0.356261667357492,0.356261667357492,1,"1",0.0330453712309697,0.0330453712309697,"1",0.01,0.01,0.01,1
"6477","Adler_2018_Expt1_taskA",3,"1",1.39453453488204,-0.0757544055413199,0.0757544055413199,-1,"1",0.356261667357492,0.356261667357492,"1",0.01,0.01,0.01,0
"6478","Adler_2018_Expt1_taskA",4,"1",0.934711534206144,0.0749975439881717,0.0749975439881717,1,"-1",0.13731125240496,-0.13731125240496,"-1",0.01,0.01,-0.01,1
"6479","Adler_2018_Expt1_taskA",4,"1",0.600288712750626,0.0961205717598556,0.0961205717598556,1,"1",0.0749975439881717,0.0749975439881717,"1",0.01,0.01,0.01,1
"6480","Adler_2018_Expt1_taskA",4,"1",0.621664745547605,0.457938476965853,0.457938476965853,1,"1",0.0961205717598556,0.0961205717598556,"1",0.01,0.67,0.01,1
"6481","Adler_2018_Expt1_taskA",4,"1",0.810287628712103,-0.0112036553593072,0.0112036553593072,-1,"1",0.457938476965853,0.457938476965853,"1",0.67,0.34,0.67,0
"6482","Adler_2018_Expt1_taskA",4,"1",0.806916533729236,0.651469191605712,0.651469191605712,1,"-1",0.0112036553593072,-0.0112036553593072,"1",0.34,1,0.34,1
"6483","Adler_2018_Expt1_taskA",4,"0",0.792257995406544,-0.408183089007564,0.408183089007564,-1,"1",0.651469191605712,0.651469191605712,"1",1,0.34,1,1
"6484","Adler_2018_Expt1_taskA",4,"0",0.844257400149218,-0.466388168174373,0.466388168174373,-1,"-1",0.408183089007564,-0.408183089007564,"-1",0.34,0.67,-0.34,1
"6485","Adler_2018_Expt1_taskA",4,"1",0.488283432401659,-0.053312403590695,0.053312403590695,-1,"-1",0.466388168174373,-0.466388168174373,"-1",0.67,0.01,-0.67,0
