Unnamed: 0,study,subj,resp,rt,evidence,absevi,signevi,prevsignevi,prevabsevi,prevsignabsevi,prevresp,prevconf,conf,prevrespconf,accuracy,criterion_fluctuations
13036,Maniscalco_2017_expt2,26,0,1.065570083,0.353776358692716,0.353776358692716,1,-1,0.138996776402352,-0.138996776402352,-1,0.01,0.01,-0.01,0,-0.92918944
13037,Maniscalco_2017_expt2,26,0,0.737066173,-0.56855595404514,0.56855595404514,-1,1,0.353776358692716,0.353776358692716,-1,0.01,0.34,-0.01,1,-0.9744833
13038,Maniscalco_2017_expt2,26,0,0.967093302,-0.56855595404514,0.56855595404514,-1,-1,0.56855595404514,-0.56855595404514,-1,0.34,0.34,-0.34,1,-1.0046964
13039,Maniscalco_2017_expt2,26,0,1.027008269,0.353776358692716,0.353776358692716,1,-1,0.56855595404514,-0.56855595404514,-1,0.34,0.34,-0.34,0,-1.030903
13040,Maniscalco_2017_expt2,26,1,0.884135842,0.56855595404514,0.56855595404514,1,1,0.353776358692716,0.353776358692716,-1,0.34,0.67,-0.34,1,-0.9927844
13041,Maniscalco_2017_expt2,26,0,0.782815029,-0.56855595404514,0.56855595404514,-1,1,0.56855595404514,0.56855595404514,1,0.67,0.67,0.67,1,-1.0306284
13042,Maniscalco_2017_expt2,26,0,0.708917105,-0.138996776402352,0.138996776402352,-1,-1,0.56855595404514,-0.56855595404514,-1,0.67,0.67,-0.67,1,-1.0653257
13043,Maniscalco_2017_expt2,26,0,0.838312078,-0.138996776402352,0.138996776402352,-1,-1,0.138996776402352,-0.138996776402352,-1,0.67,0.34,-0.67,1,-1.0777653
13044,Maniscalco_2017_expt2,26,0,0.735683796,-0.138996776402352,0.138996776402352,-1,-1,0.138996776402352,-0.138996776402352,-1,0.34,0.01,-0.34,1,-1.0661013
13045,Maniscalco_2017_expt2,26,0,0.676342468,-0.353776358692716,0.353776358692716,-1,-1,0.138996776402352,-0.138996776402352,-1,0.01,0.01,-0.01,1,-1.0187249
13046,Maniscalco_2017_expt2,26,1,1.313056019,-0.138996776402352,0.138996776402352,-1,-1,0.353776358692716,-0.353776358692716,-1,0.01,0.01,-0.01,0,-0.9575903
13047,Maniscalco_2017_expt2,26,0,0.843906342,0.353776358692716,0.353776358692716,1,-1,0.138996776402352,-0.138996776402352,1,0.01,0.01,0.01,0,-1.0100625
13048,Maniscalco_2017_expt2,26,0,0.759285613,-0.56855595404514,0.56855595404514,-1,1,0.353776358692716,0.353776358692716,-1,0.01,0.34,-0.01,1,-1.0280467
13049,Maniscalco_2017_expt2,26,0,0.622628423,-0.138996776402352,0.138996776402352,-1,-1,0.56855595404514,-0.56855595404514,-1,0.34,0.67,-0.34,1,-1.0312434
13050,Maniscalco_2017_expt2,26,1,1.516675825,0.56855595404514,0.56855595404514,1,-1,0.138996776402352,-0.138996776402352,-1,0.67,0.01,-0.67,1,-1.0099735
13051,Maniscalco_2017_expt2,26,0,0.781020311,-0.353776358692716,0.353776358692716,-1,1,0.56855595404514,0.56855595404514,1,0.01,0.67,0.01,1,-1.0635992
13052,Maniscalco_2017_expt2,26,0,0.731815871,0.138996776402352,0.138996776402352,1,-1,0.353776358692716,-0.353776358692716,-1,0.67,0.34,-0.67,0,-1.1037773
13053,Maniscalco_2017_expt2,26,0,0.845720004,-0.138996776402352,0.138996776402352,-1,1,0.138996776402352,0.138996776402352,-1,0.34,0.01,-0.34,1,-1.1076142
13054,Maniscalco_2017_expt2,26,1,1.263192283,0.56855595404514,0.56855595404514,1,-1,0.138996776402352,-0.138996776402352,-1,0.01,0.01,-0.01,1,-1.0815037
13055,Maniscalco_2017_expt2,26,0,0.770734214,0.138996776402352,0.138996776402352,1,1,0.56855595404514,0.56855595404514,1,0.01,0.01,0.01,0,-1.1326263
13056,Maniscalco_2017_expt2,26,0,0.663434931,0.56855595404514,0.56855595404514,1,1,0.138996776402352,0.138996776402352,-1,0.01,0.01,-0.01,0,-1.1558833
13057,Maniscalco_2017_expt2,26,0,0.994075554,0.353776358692716,0.353776358692716,1,1,0.56855595404514,0.56855595404514,-1,0.01,0.34,-0.01,0,-1.1083957
13058,Maniscalco_2017_expt2,26,0,0.680172969,0.138996776402352,0.138996776402352,1,1,0.353776358692716,0.353776358692716,-1,0.34,0.34,-0.34,0,-1.0012106
13059,Maniscalco_2017_expt2,26,1,1.048694201,0.138996776402352,0.138996776402352,1,1,0.138996776402352,0.138996776402352,-1,0.34,0.34,-0.34,1,-0.843695
13060,Maniscalco_2017_expt2,26,0,0.800448488,0.138996776402352,0.138996776402352,1,1,0.138996776402352,0.138996776402352,1,0.34,0.01,0.34,0,-0.78608423
13061,Maniscalco_2017_expt2,26,0,1.507857841,-0.56855595404514,0.56855595404514,-1,1,0.138996776402352,0.138996776402352,-1,0.01,0.01,-0.01,1,-0.69098777
13062,Maniscalco_2017_expt2,26,0,0.806065869,-0.56855595404514,0.56855595404514,-1,-1,0.56855595404514,-0.56855595404514,-1,0.01,0.01,-0.01,1,-0.5773094
13063,Maniscalco_2017_expt2,26,0,0.834751152,0.56855595404514,0.56855595404514,1,-1,0.56855595404514,-0.56855595404514,-1,0.01,0.01,-0.01,0,-0.43109867
13064,Maniscalco_2017_expt2,26,1,0.694821485,-0.56855595404514,0.56855595404514,-1,1,0.56855595404514,0.56855595404514,-1,0.01,0.34,-0.01,0,-0.17996602
13065,Maniscalco_2017_expt2,26,0,1.525521274,0.56855595404514,0.56855595404514,1,-1,0.56855595404514,-0.56855595404514,1,0.34,0.01,0.34,0,-0.04771837
13066,Maniscalco_2017_expt2,26,1,1.581847395,0.138996776402352,0.138996776402352,1,1,0.56855595404514,0.56855595404514,-1,0.01,0.34,-0.01,1,0.18494621
