Unnamed: 0,study,subj,resp,rt,evidence,absevi,signevi,prevsignevi,prevabsevi,prevsignabsevi,prevresp,prevconf,conf,prevrespconf,accuracy,criterion_fluctuations
2338,Wang_2018,10,1,0.14648,0.67,0.67,1.0,-1.0,0.34,-0.34,-1,1.0,0.505,-1.0,1,0.29533583
2339,Wang_2018,10,1,1.5316,1e-05,0.01,0.001,1.0,0.67,0.67,1,0.505,0.01,0.505,0,0.3311387
2340,Wang_2018,10,0,0.14006,0.34,0.34,1.0,0.001,0.01,1e-05,1,0.01,0.505,0.01,0,0.29415554
2341,Wang_2018,10,1,0.42767,0.34,0.34,1.0,1.0,0.34,0.34,-1,0.505,1.0,-0.505,1,0.4000014
2342,Wang_2018,10,1,0.5399,1e-05,0.01,0.001,1.0,0.34,0.34,1,1.0,0.01,1.0,0,0.469893
2343,Wang_2018,10,1,0.31398,-0.34,0.34,-1.0,0.001,0.01,1e-05,1,0.01,0.01,0.01,0,0.5114638
2344,Wang_2018,10,1,0.36796,1.0,1.0,1.0,-1.0,0.34,-0.34,1,0.01,1.0,0.01,1,0.4627487
2345,Wang_2018,10,1,0.28955,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.505,1.0,1,0.4231457
2346,Wang_2018,10,0,0.68768,-0.67,0.67,-1.0,1.0,1.0,1.0,1,0.505,1.0,0.505,1,0.38449013
2347,Wang_2018,10,0,0.30698,-1.0,1.0,-1.0,-1.0,0.67,-0.67,-1,1.0,1.0,-1.0,1,0.37256536
2348,Wang_2018,10,1,0.21521,1.0,1.0,1.0,-1.0,1.0,-1.0,-1,1.0,1.0,-1.0,1,0.36673862
2349,Wang_2018,10,1,0.84643,-0.34,0.34,-1.0,1.0,1.0,1.0,1,1.0,0.01,1.0,0,0.36692455
2350,Wang_2018,10,0,0.63726,-0.34,0.34,-1.0,-1.0,0.34,-0.34,1,0.01,0.01,0.01,1,0.266113
2351,Wang_2018,10,1,0.4756,0.67,0.67,1.0,-1.0,0.34,-0.34,-1,0.01,1.0,-0.01,1,0.21125273
2352,Wang_2018,10,0,0.46812,1e-05,0.01,0.001,1.0,0.67,0.67,1,1.0,0.01,1.0,0,0.13462709
2353,Wang_2018,10,0,0.69122,-0.67,0.67,-1.0,0.001,0.01,1e-05,-1,0.01,1.0,-0.01,1,0.15587687
2354,Wang_2018,10,1,0.93855,0.67,0.67,1.0,-1.0,0.67,-0.67,-1,1.0,0.01,-1.0,1,0.17595722
2355,Wang_2018,10,0,0.35751,-0.34,0.34,-1.0,1.0,0.67,0.67,1,0.01,1.0,0.01,1,0.16109747
2356,Wang_2018,10,0,0.58011,-1.0,1.0,-1.0,-1.0,0.34,-0.34,-1,1.0,1.0,-1.0,1,0.17480187
2357,Wang_2018,10,0,0.097851,-0.34,0.34,-1.0,-1.0,1.0,-1.0,-1,1.0,1.0,-1.0,1,0.18420695
2358,Wang_2018,10,0,0.19406,-0.67,0.67,-1.0,-1.0,0.34,-0.34,-1,1.0,0.505,-1.0,1,0.21507788
2359,Wang_2018,10,1,0.36114,0.67,0.67,1.0,-1.0,0.67,-0.67,-1,0.505,0.505,-0.505,1,0.24431129
2360,Wang_2018,10,0,0.39784,-0.34,0.34,-1.0,1.0,0.67,0.67,1,0.505,0.01,0.505,1,0.25858784
2361,Wang_2018,10,1,0.047871,0.67,0.67,1.0,-1.0,0.34,-0.34,-1,0.01,1.0,-0.01,1,0.3154534
2362,Wang_2018,10,1,0.62045,-0.34,0.34,-1.0,1.0,0.67,0.67,1,1.0,0.01,1.0,0,0.36032847
2363,Wang_2018,10,0,0.34116,-0.34,0.34,-1.0,-1.0,0.34,-0.34,1,0.01,0.505,0.01,1,0.30698255
2364,Wang_2018,10,0,0.53775,1e-05,0.01,0.001,-1.0,0.34,-0.34,-1,0.505,0.01,-0.505,0,0.3068356
2365,Wang_2018,10,0,0.34477,-0.67,0.67,-1.0,0.001,0.01,1e-05,-1,0.01,0.01,-0.01,1,0.37694597
2366,Wang_2018,10,0,0.3325,-0.34,0.34,-1.0,-1.0,0.67,-0.67,-1,0.01,1.0,-0.01,1,0.45627707
2367,Wang_2018,10,1,0.54711,-0.34,0.34,-1.0,-1.0,0.34,-0.34,-1,1.0,0.505,-1.0,0,0.59218436
2368,Wang_2018,10,1,0.32096,1e-05,0.01,0.001,-1.0,0.34,-0.34,1,0.505,0.505,0.505,0,0.6135989
2369,Wang_2018,10,0,0.34909,-1.0,1.0,-1.0,0.001,0.01,1e-05,1,0.505,0.505,0.505,1,0.6118266
2370,Wang_2018,10,1,0.36696,1e-05,0.01,0.001,-1.0,1.0,-1.0,-1,0.505,0.01,-0.505,0,0.6384791
2371,Wang_2018,10,1,0.72204,0.34,0.34,1.0,0.001,0.01,1e-05,1,0.01,0.01,0.01,1,0.61819404
2372,Wang_2018,10,1,0.12878,1.0,1.0,1.0,1.0,0.34,0.34,1,0.01,0.01,0.01,1,0.60060704
2373,Wang_2018,10,1,0.80335,0.34,0.34,1.0,1.0,1.0,1.0,1,0.01,0.01,0.01,1,0.5923069
2374,Wang_2018,10,1,0.41503,0.67,0.67,1.0,1.0,0.34,0.34,1,0.01,0.01,0.01,1,0.5682761
2375,Wang_2018,10,1,0.46595,0.34,0.34,1.0,1.0,0.67,0.67,1,0.01,0.01,0.01,1,0.5562124
2376,Wang_2018,10,0,0.48913,-1.0,1.0,-1.0,1.0,0.34,0.34,1,0.01,1.0,0.01,1,0.5267792
2377,Wang_2018,10,1,0.27853,1.0,1.0,1.0,-1.0,1.0,-1.0,-1,1.0,0.505,-1.0,1,0.5072172
2378,Wang_2018,10,0,0.53707,-0.67,0.67,-1.0,1.0,1.0,1.0,1,0.505,1.0,0.505,1,0.49300984
2379,Wang_2018,10,1,0.37684,0.34,0.34,1.0,-1.0,0.67,-0.67,-1,1.0,0.505,-1.0,1,0.50913304
2380,Wang_2018,10,1,0.32569,1.0,1.0,1.0,1.0,0.34,0.34,1,0.505,0.505,0.505,1,0.4946759
2381,Wang_2018,10,1,0.6274,0.67,0.67,1.0,1.0,1.0,1.0,1,0.505,0.505,0.505,1,0.4802422
2382,Wang_2018,10,1,0.80133,1e-05,0.01,0.001,1.0,0.67,0.67,1,0.505,0.505,0.505,0,0.4724176
2383,Wang_2018,10,1,0.37777,0.67,0.67,1.0,0.001,0.01,1e-05,1,0.505,0.01,0.505,1,0.41899052
2384,Wang_2018,10,0,0.39617,1e-05,0.01,0.001,1.0,0.67,0.67,1,0.01,1.0,0.01,0,0.35395917
2385,Wang_2018,10,1,0.3589,1.0,1.0,1.0,0.001,0.01,1e-05,-1,1.0,0.505,-1.0,1,0.37842134
2386,Wang_2018,10,0,0.55874,-1.0,1.0,-1.0,1.0,1.0,1.0,1,0.505,1.0,0.505,1,0.38956776
2387,Wang_2018,10,0,0.39735,-0.67,0.67,-1.0,-1.0,1.0,-1.0,-1,1.0,1.0,-1.0,1,0.4056533
2388,Wang_2018,10,0,0.30042,-1.0,1.0,-1.0,-1.0,0.67,-0.67,-1,1.0,1.0,-1.0,1,0.43531543
2389,Wang_2018,10,0,0.0035864,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,1.0,-1.0,1,0.47060585
2390,Wang_2018,10,1,0.12565,0.34,0.34,1.0,-1.0,1.0,-1.0,-1,1.0,0.01,-1.0,1,0.5181633
2391,Wang_2018,10,0,0.32368,-1.0,1.0,-1.0,1.0,0.34,0.34,1,0.01,0.505,0.01,1,0.54153633
2392,Wang_2018,10,1,0.55725,1e-05,0.01,0.001,-1.0,1.0,-1.0,-1,0.505,0.01,-0.505,0,0.57918715
2393,Wang_2018,10,1,0.2718,0.34,0.34,1.0,0.001,0.01,1e-05,1,0.01,0.505,0.01,1,0.56656337
2394,Wang_2018,10,0,0.4189,-1.0,1.0,-1.0,1.0,0.34,0.34,1,0.505,1.0,0.505,1,0.5469918
2395,Wang_2018,10,0,0.53891,-0.67,0.67,-1.0,-1.0,1.0,-1.0,-1,1.0,0.01,-1.0,1,0.5409704
2396,Wang_2018,10,1,0.51244,0.67,0.67,1.0,-1.0,0.67,-0.67,-1,0.01,1.0,-0.01,1,0.5652999
2397,Wang_2018,10,1,0.0037749,-0.34,0.34,-1.0,1.0,0.67,0.67,1,1.0,0.505,1.0,0,0.59054506
2398,Wang_2018,10,1,0.97761,1.0,1.0,1.0,-1.0,0.34,-0.34,1,0.505,0.505,0.505,1,0.5436964
2399,Wang_2018,10,1,0.48864,1.0,1.0,1.0,1.0,1.0,1.0,1,0.505,0.505,0.505,1,0.5043284
2400,Wang_2018,10,0,0.76301,-0.67,0.67,-1.0,1.0,1.0,1.0,1,0.505,0.505,0.505,1,0.47464734
2401,Wang_2018,10,1,0.33452,0.34,0.34,1.0,-1.0,0.67,-0.67,-1,0.505,0.505,-0.505,1,0.4724388
2402,Wang_2018,10,0,0.49163,-1.0,1.0,-1.0,1.0,0.34,0.34,1,0.505,1.0,0.505,1,0.44347867
2403,Wang_2018,10,0,0.40448,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,0.505,-1.0,1,0.42710504
2404,Wang_2018,10,1,0.41314,1.0,1.0,1.0,-1.0,1.0,-1.0,-1,0.505,1.0,-0.505,1,0.41518024
2405,Wang_2018,10,0,0.7129,-0.67,0.67,-1.0,1.0,1.0,1.0,1,1.0,0.01,1.0,1,0.40818846
2406,Wang_2018,10,1,0.33386,0.67,0.67,1.0,-1.0,0.67,-0.67,-1,0.01,1.0,-0.01,1,0.42686838
2407,Wang_2018,10,1,1.73,1e-05,0.01,0.001,1.0,0.67,0.67,1,1.0,1.0,1.0,0,0.4399553
2408,Wang_2018,10,1,0.4407,0.67,0.67,1.0,0.001,0.01,1e-05,1,1.0,0.505,1.0,1,0.4122595
2409,Wang_2018,10,1,0.0030159,1.0,1.0,1.0,1.0,0.67,0.67,1,0.505,0.505,0.505,1,0.40017226
2410,Wang_2018,10,1,0.40762,0.34,0.34,1.0,1.0,1.0,1.0,1,0.505,1.0,0.505,1,0.38597557
2411,Wang_2018,10,1,0.7812,1e-05,0.01,0.001,1.0,0.34,0.34,1,1.0,1.0,1.0,0,0.35282394
2412,Wang_2018,10,0,0.48001,-0.67,0.67,-1.0,0.001,0.01,1e-05,1,1.0,0.505,1.0,1,0.27570137
2413,Wang_2018,10,1,0.34878,0.34,0.34,1.0,-1.0,0.67,-0.67,-1,0.505,0.505,-0.505,1,0.23189312
2414,Wang_2018,10,0,0.28915,1e-05,0.01,0.001,1.0,0.34,0.34,1,0.505,0.01,0.505,0,0.14707218
2415,Wang_2018,10,1,1.6031,1.0,1.0,1.0,0.001,0.01,1e-05,-1,0.01,1.0,-0.01,1,0.14941764
2416,Wang_2018,10,1,0.78803,0.34,0.34,1.0,1.0,1.0,1.0,1,1.0,0.505,1.0,1,0.13545142
2417,Wang_2018,10,1,0.1469,0.67,0.67,1.0,1.0,0.34,0.34,1,0.505,0.505,0.505,1,0.087071925
2418,Wang_2018,10,0,1.2153,-1.0,1.0,-1.0,1.0,0.67,0.67,1,0.505,1.0,0.505,1,0.027571646
2419,Wang_2018,10,0,0.87722,0.34,0.34,1.0,-1.0,1.0,-1.0,-1,1.0,0.505,-1.0,0,-0.051597886
2420,Wang_2018,10,0,0.2984,1e-05,0.01,0.001,1.0,0.34,0.34,-1,0.505,0.505,-0.505,0,-0.039260924
2421,Wang_2018,10,1,0.31548,1.0,1.0,1.0,0.001,0.01,1e-05,-1,0.505,0.505,-0.505,1,0.0048133815
2422,Wang_2018,10,0,0.30807,1e-05,0.01,0.001,1.0,1.0,1.0,1,0.505,1.0,0.505,0,0.015904438
2423,Wang_2018,10,0,0.33453,-1.0,1.0,-1.0,0.001,0.01,1e-05,-1,1.0,1.0,-1.0,1,0.09564407
2424,Wang_2018,10,0,0.0041863,-0.34,0.34,-1.0,-1.0,1.0,-1.0,-1,1.0,1.0,-1.0,1,0.16023618
2425,Wang_2018,10,1,0.24967,1.0,1.0,1.0,-1.0,0.34,-0.34,-1,1.0,0.505,-1.0,1,0.2389565
2426,Wang_2018,10,1,0.31292,0.34,0.34,1.0,1.0,1.0,1.0,1,0.505,0.505,0.505,1,0.31604084
2427,Wang_2018,10,0,0.32013,-1.0,1.0,-1.0,1.0,0.34,0.34,1,0.505,1.0,0.505,1,0.36097282
2428,Wang_2018,10,0,0.27852,-0.67,0.67,-1.0,-1.0,1.0,-1.0,-1,1.0,1.0,-1.0,1,0.41214955
2429,Wang_2018,10,0,0.31263,-0.67,0.67,-1.0,-1.0,0.67,-0.67,-1,1.0,1.0,-1.0,1,0.482348
2430,Wang_2018,10,1,0.55546,0.67,0.67,1.0,-1.0,0.67,-0.67,-1,1.0,0.505,-1.0,1,0.5715846
2431,Wang_2018,10,1,0.25485,0.67,0.67,1.0,1.0,0.67,0.67,1,0.505,1.0,0.505,1,0.6607243
2432,Wang_2018,10,1,0.83845,-0.67,0.67,-1.0,1.0,0.67,0.67,1,1.0,0.01,1.0,0,0.7728976
2433,Wang_2018,10,1,0.4809,-0.34,0.34,-1.0,-1.0,0.67,-0.67,1,0.01,0.01,0.01,0,0.78598917
2434,Wang_2018,10,1,0.022414,0.34,0.34,1.0,-1.0,0.34,-0.34,1,0.01,0.01,0.01,1,0.74349225
2435,Wang_2018,10,1,0.17021,1e-05,0.01,0.001,1.0,0.34,0.34,1,0.01,0.505,0.01,0,0.70723957
2436,Wang_2018,10,1,0.90975,0.34,0.34,1.0,0.001,0.01,1e-05,1,0.505,1.0,0.505,1,0.642761
2437,Wang_2018,10,1,0.51343,-0.34,0.34,-1.0,1.0,0.34,0.34,1,1.0,1.0,1.0,0,0.57730716
2438,Wang_2018,10,0,1.0515,1e-05,0.01,0.001,-1.0,0.34,-0.34,1,1.0,1.0,1.0,0,0.4364421
2439,Wang_2018,10,0,0.30054,-1.0,1.0,-1.0,0.001,0.01,1e-05,-1,1.0,1.0,-1.0,1,0.42858833
2440,Wang_2018,10,1,0.31878,1.0,1.0,1.0,-1.0,1.0,-1.0,-1,1.0,1.0,-1.0,1,0.42193133
2441,Wang_2018,10,0,0.39349,-0.34,0.34,-1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,0.40790564
2442,Wang_2018,10,1,0.38172,1.0,1.0,1.0,-1.0,0.34,-0.34,-1,1.0,1.0,-1.0,1,0.4597507
2443,Wang_2018,10,1,0.58425,0.67,0.67,1.0,1.0,1.0,1.0,1,1.0,0.505,1.0,1,0.5052222
2444,Wang_2018,10,1,0.25391,1e-05,0.01,0.001,1.0,0.67,0.67,1,0.505,0.505,0.505,0,0.5525958
2445,Wang_2018,10,1,0.50765,1.0,1.0,1.0,0.001,0.01,1e-05,1,0.505,0.505,0.505,1,0.5564715
2446,Wang_2018,10,0,1.9494,-0.67,0.67,-1.0,1.0,1.0,1.0,1,0.505,0.01,0.505,1,0.57274175
2447,Wang_2018,10,1,0.63262,1e-05,0.01,0.001,-1.0,0.67,-0.67,-1,0.01,0.01,-0.01,0,0.6242139
2448,Wang_2018,10,1,0.0037987,0.67,0.67,1.0,0.001,0.01,1e-05,1,0.01,0.505,0.01,1,0.6327591
2449,Wang_2018,10,1,0.60495,-0.34,0.34,-1.0,1.0,0.67,0.67,1,0.505,0.505,0.505,0,0.6469495
2450,Wang_2018,10,0,0.18055,-1.0,1.0,-1.0,-1.0,0.34,-0.34,1,0.505,1.0,0.505,1,0.5794194
2451,Wang_2018,10,1,0.28943,1.0,1.0,1.0,-1.0,1.0,-1.0,-1,1.0,1.0,-1.0,1,0.53906596
2452,Wang_2018,10,0,0.34657,-1.0,1.0,-1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,0.51547194
2453,Wang_2018,10,1,0.57223,0.34,0.34,1.0,-1.0,1.0,-1.0,-1,1.0,0.505,-1.0,1,0.49724674
2454,Wang_2018,10,1,0.55223,0.67,0.67,1.0,1.0,0.34,0.34,1,0.505,1.0,0.505,1,0.4578585
2455,Wang_2018,10,0,0.43505,-0.67,0.67,-1.0,1.0,0.67,0.67,1,1.0,1.0,1.0,1,0.40759772
2456,Wang_2018,10,0,0.57902,1e-05,0.01,0.001,-1.0,0.67,-0.67,-1,1.0,0.01,-1.0,0,0.3897895
2457,Wang_2018,10,1,0.42605,0.34,0.34,1.0,0.001,0.01,1e-05,-1,0.01,0.01,-0.01,1,0.4440929
2458,Wang_2018,10,1,0.40548,1.0,1.0,1.0,1.0,0.34,0.34,1,0.01,0.01,0.01,1,0.4705042
2459,Wang_2018,10,1,0.31672,1.0,1.0,1.0,1.0,1.0,1.0,1,0.01,0.505,0.01,1,0.49107987
2460,Wang_2018,10,1,0.24608,0.67,0.67,1.0,1.0,1.0,1.0,1,0.505,0.505,0.505,1,0.52383626
2461,Wang_2018,10,0,0.32108,-1.0,1.0,-1.0,1.0,0.67,0.67,1,0.505,1.0,0.505,1,0.5423093
2462,Wang_2018,10,0,0.47492,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,1.0,-1.0,1,0.5822499
2463,Wang_2018,10,1,0.39307,-0.34,0.34,-1.0,-1.0,1.0,-1.0,-1,1.0,0.505,-1.0,0,0.6413487
2464,Wang_2018,10,1,0.079581,0.34,0.34,1.0,-1.0,0.34,-0.34,1,0.505,0.505,0.505,1,0.59914964
2465,Wang_2018,10,0,0.33868,-0.67,0.67,-1.0,1.0,0.34,0.34,1,0.505,1.0,0.505,1,0.5549814
2466,Wang_2018,10,1,0.34557,1.0,1.0,1.0,-1.0,0.67,-0.67,-1,1.0,1.0,-1.0,1,0.5467685
2467,Wang_2018,10,1,0.3147,0.67,0.67,1.0,1.0,1.0,1.0,1,1.0,0.505,1.0,1,0.5434133
2468,Wang_2018,10,0,0.35342,-1.0,1.0,-1.0,1.0,0.67,0.67,1,0.505,1.0,0.505,1,0.54878944
2469,Wang_2018,10,1,0.24677,0.67,0.67,1.0,-1.0,1.0,-1.0,-1,1.0,1.0,-1.0,1,0.56842905
2470,Wang_2018,10,1,0.74683,-0.34,0.34,-1.0,1.0,0.67,0.67,1,1.0,0.505,1.0,0,0.59413
2471,Wang_2018,10,0,0.58388,-0.67,0.67,-1.0,-1.0,0.34,-0.34,1,0.505,0.01,0.505,1,0.5467979
2472,Wang_2018,10,1,0.42156,0.67,0.67,1.0,-1.0,0.67,-0.67,-1,0.01,0.505,-0.01,1,0.54414
2473,Wang_2018,10,1,0.31602,-0.34,0.34,-1.0,1.0,0.67,0.67,1,0.505,0.505,0.505,0,0.54636335
2474,Wang_2018,10,0,0.80404,-1.0,1.0,-1.0,-1.0,0.34,-0.34,1,0.505,0.505,0.505,1,0.4654947
2475,Wang_2018,10,1,0.35039,1.0,1.0,1.0,-1.0,1.0,-1.0,-1,0.505,1.0,-0.505,1,0.40047106
2476,Wang_2018,10,0,0.73523,-1.0,1.0,-1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,0.33510363
2477,Wang_2018,10,0,0.93343,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,0.01,-1.0,1,0.27865028
2478,Wang_2018,10,1,0.5336,1.0,1.0,1.0,-1.0,1.0,-1.0,-1,0.01,1.0,-0.01,1,0.22173907
2479,Wang_2018,10,1,0.1122,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,0.14868785
2480,Wang_2018,10,0,0.32572,-0.67,0.67,-1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,0.057037875
2481,Wang_2018,10,0,0.19102,0.34,0.34,1.0,-1.0,0.67,-0.67,-1,1.0,0.01,-1.0,0,-0.032274123
2482,Wang_2018,10,0,1.0127,0.67,0.67,1.0,1.0,0.34,0.34,-1,0.01,0.01,-0.01,0,-0.042066175
2483,Wang_2018,10,0,0.47534,-0.34,0.34,-1.0,1.0,0.67,0.67,-1,0.01,1.0,-0.01,1,0.06476973
2484,Wang_2018,10,0,0.27916,-0.34,0.34,-1.0,-1.0,0.34,-0.34,-1,1.0,1.0,-1.0,1,0.17490143
2485,Wang_2018,10,1,0.23903,0.67,0.67,1.0,-1.0,0.34,-0.34,-1,1.0,1.0,-1.0,1,0.29437256
2486,Wang_2018,10,1,0.55621,1e-05,0.01,0.001,1.0,0.67,0.67,1,1.0,0.01,1.0,0,0.39861673
2487,Wang_2018,10,0,0.42894,-1.0,1.0,-1.0,0.001,0.01,1e-05,1,0.01,1.0,0.01,1,0.4551059
2488,Wang_2018,10,1,0.53722,0.34,0.34,1.0,-1.0,1.0,-1.0,-1,1.0,0.01,-1.0,1,0.5274411
2489,Wang_2018,10,1,0.52694,1e-05,0.01,0.001,1.0,0.34,0.34,1,0.01,0.505,0.01,0,0.5781239
2490,Wang_2018,10,0,0.41431,-0.67,0.67,-1.0,0.001,0.01,1e-05,1,0.505,0.01,0.505,1,0.58416456
2491,Wang_2018,10,0,0.73572,-0.67,0.67,-1.0,-1.0,0.67,-0.67,-1,0.01,0.505,-0.01,1,0.62949914
2492,Wang_2018,10,1,0.41467,0.34,0.34,1.0,-1.0,0.67,-0.67,-1,0.505,0.505,-0.505,1,0.7195507
2493,Wang_2018,10,1,1.0474,-0.34,0.34,-1.0,1.0,0.34,0.34,1,0.505,0.01,0.505,0,0.80237156
2494,Wang_2018,10,1,0.34908,-0.67,0.67,-1.0,-1.0,0.34,-0.34,1,0.01,0.505,0.01,0,0.82753736
2495,Wang_2018,10,1,0.19406,1e-05,0.01,0.001,-1.0,0.67,-0.67,1,0.505,0.505,0.505,0,0.7527824
2496,Wang_2018,10,1,0.63378,1e-05,0.01,0.001,0.001,0.01,1e-05,1,0.505,0.01,0.505,0,0.6756889
2497,Wang_2018,10,0,0.35075,-0.34,0.34,-1.0,0.001,0.01,1e-05,1,0.01,0.01,0.01,1,0.5697032
2498,Wang_2018,11,1,0.03503,-0.34,0.34,-1.0,-1.0,0.34,-0.34,1,0.505,1.0,0.505,0,1.1231183
2499,Wang_2018,11,1,0.56767,0.67,0.67,1.0,-1.0,0.34,-0.34,1,1.0,1.0,1.0,1,1.0989673
2500,Wang_2018,11,1,0.53566,1.0,1.0,1.0,1.0,0.67,0.67,1,1.0,1.0,1.0,1,1.0688366
2501,Wang_2018,11,1,0.4191,0.67,0.67,1.0,1.0,1.0,1.0,1,1.0,0.505,1.0,1,1.0463309
2502,Wang_2018,11,0,0.41318,-1.0,1.0,-1.0,1.0,0.67,0.67,1,0.505,1.0,0.505,1,1.01414
2503,Wang_2018,11,1,0.38543,0.34,0.34,1.0,-1.0,1.0,-1.0,-1,1.0,1.0,-1.0,1,0.99185354
2504,Wang_2018,11,1,0.38578,0.34,0.34,1.0,1.0,0.34,0.34,1,1.0,0.505,1.0,1,0.9587509
2505,Wang_2018,11,1,0.49661,1.0,1.0,1.0,1.0,0.34,0.34,1,0.505,1.0,0.505,1,0.9058794
2506,Wang_2018,11,1,0.41206,0.34,0.34,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,0.8441283
2507,Wang_2018,11,0,0.54573,-0.67,0.67,-1.0,1.0,0.34,0.34,1,1.0,0.505,1.0,1,0.75757515
2508,Wang_2018,11,0,0.67244,-0.34,0.34,-1.0,-1.0,0.67,-0.67,-1,0.505,1.0,-0.505,1,0.684036
2509,Wang_2018,11,0,0.54405,-0.67,0.67,-1.0,-1.0,0.34,-0.34,-1,1.0,1.0,-1.0,1,0.6890296
2510,Wang_2018,11,0,0.8558,-0.67,0.67,-1.0,-1.0,0.67,-0.67,-1,1.0,1.0,-1.0,1,0.72182083
2511,Wang_2018,11,0,0.44129,-0.34,0.34,-1.0,-1.0,0.67,-0.67,-1,1.0,1.0,-1.0,1,0.7942004
2512,Wang_2018,11,1,0.39372,0.67,0.67,1.0,-1.0,0.34,-0.34,-1,1.0,0.505,-1.0,1,0.9415931
2513,Wang_2018,11,1,0.37142,-0.34,0.34,-1.0,1.0,0.67,0.67,1,0.505,1.0,0.505,0,1.0855712
2514,Wang_2018,11,0,0.37923,-1.0,1.0,-1.0,-1.0,0.34,-0.34,1,1.0,0.505,1.0,1,1.1190963
2515,Wang_2018,11,1,0.80276,1e-05,0.01,0.001,-1.0,1.0,-1.0,-1,0.505,0.505,-0.505,0,1.1568552
2516,Wang_2018,11,1,0.77434,1e-05,0.01,0.001,0.001,0.01,1e-05,1,0.505,0.505,0.505,0,1.1807334
2517,Wang_2018,11,1,0.4732,0.34,0.34,1.0,0.001,0.01,1e-05,1,0.505,1.0,0.505,1,1.1490258
2518,Wang_2018,11,1,0.41583,1.0,1.0,1.0,1.0,0.34,0.34,1,1.0,1.0,1.0,1,1.1116568
2519,Wang_2018,11,0,0.49482,1e-05,0.01,0.001,1.0,1.0,1.0,1,1.0,0.505,1.0,0,1.070252
2520,Wang_2018,11,1,0.51854,1.0,1.0,1.0,0.001,0.01,1e-05,-1,0.505,1.0,-0.505,1,1.1428633
2521,Wang_2018,11,1,0.2847,0.67,0.67,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1.2254026
2522,Wang_2018,11,1,0.54496,1e-05,0.01,0.001,1.0,0.67,0.67,1,1.0,1.0,1.0,0,1.3016862
2523,Wang_2018,11,0,0.35795,-0.67,0.67,-1.0,0.001,0.01,1e-05,1,1.0,1.0,1.0,1,1.324374
2524,Wang_2018,11,1,0.86324,1e-05,0.01,0.001,-1.0,0.67,-0.67,-1,1.0,1.0,-1.0,0,1.380322
2525,Wang_2018,11,0,0.35351,-0.34,0.34,-1.0,0.001,0.01,1e-05,1,1.0,1.0,1.0,1,1.4132828
2526,Wang_2018,11,1,0.28752,-0.67,0.67,-1.0,-1.0,0.34,-0.34,-1,1.0,1.0,-1.0,0,1.5357407
2527,Wang_2018,11,1,0.31205,0.67,0.67,1.0,-1.0,0.67,-0.67,1,1.0,0.505,1.0,1,1.531312
2528,Wang_2018,11,1,0.56718,0.67,0.67,1.0,1.0,0.67,0.67,1,0.505,0.505,0.505,1,1.5321064
2529,Wang_2018,11,1,0.44662,1e-05,0.01,0.001,1.0,0.67,0.67,1,0.505,0.505,0.505,0,1.5367246
2530,Wang_2018,11,1,0.52888,0.34,0.34,1.0,0.001,0.01,1e-05,1,0.505,0.505,0.505,1,1.501934
2531,Wang_2018,11,1,0.53595,0.34,0.34,1.0,1.0,0.34,0.34,1,0.505,0.505,0.505,1,1.4624091
2532,Wang_2018,11,1,0.55779,0.67,0.67,1.0,1.0,0.34,0.34,1,0.505,0.505,0.505,1,1.4163947
2533,Wang_2018,11,1,0.57585,1e-05,0.01,0.001,1.0,0.67,0.67,1,0.505,0.505,0.505,0,1.372223
2534,Wang_2018,11,1,0.32596,0.67,0.67,1.0,0.001,0.01,1e-05,1,0.505,0.505,0.505,1,1.2817264
2535,Wang_2018,11,1,0.4698,0.34,0.34,1.0,1.0,0.67,0.67,1,0.505,0.505,0.505,1,1.1908726
2536,Wang_2018,11,0,0.38283,-1.0,1.0,-1.0,1.0,0.34,0.34,1,0.505,0.505,0.505,1,1.0812234
2537,Wang_2018,11,1,0.36485,0.34,0.34,1.0,-1.0,1.0,-1.0,-1,0.505,0.505,-0.505,1,0.9820863
2538,Wang_2018,11,0,0.71516,-1.0,1.0,-1.0,1.0,0.34,0.34,1,0.505,0.505,0.505,1,0.8750953
2539,Wang_2018,11,0,0.49922,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,0.505,1.0,-0.505,1,0.7775407
2540,Wang_2018,11,0,0.59395,-0.34,0.34,-1.0,-1.0,1.0,-1.0,-1,1.0,1.0,-1.0,1,0.6896645
2541,Wang_2018,11,0,0.58164,-1.0,1.0,-1.0,-1.0,0.34,-0.34,-1,1.0,1.0,-1.0,1,0.67996275
2542,Wang_2018,11,0,0.63146,0.34,0.34,1.0,-1.0,1.0,-1.0,-1,1.0,0.505,-1.0,0,0.6727159
