Unnamed: 0,study,subj,resp,rt,evidence,absevi,signevi,prevsignevi,prevabsevi,prevsignabsevi,prevresp,prevconf,conf,prevrespconf,accuracy,criterion_fluctuations
12353,Adler_2018_Expt1_taskB,6,0,0.388539550564019,0.14221875980903,0.14221875980903,1,-1,0.111182726154579,-0.111182726154579,1,0.67,0.34,0.67,0,0.20964211
12354,Adler_2018_Expt1_taskB,6,0,0.150550456419296,-0.0327753706010776,0.0327753706010776,-1,1,0.14221875980903,0.14221875980903,-1,0.34,0.34,-0.34,1,0.20085455
12355,Adler_2018_Expt1_taskB,6,0,0.385577676159301,0.0112385959538165,0.0112385959538165,1,-1,0.0327753706010776,-0.0327753706010776,-1,0.34,0.34,-0.34,0,0.22538783
12356,Adler_2018_Expt1_taskB,6,0,0.663902785090613,0.0377172954527739,0.0377172954527739,1,1,0.0112385959538165,0.0112385959538165,-1,0.34,0.34,-0.34,0,0.28828636
12357,Adler_2018_Expt1_taskB,6,0,0.120646589850367,0.112478187070084,0.112478187070084,1,1,0.0377172954527739,0.0377172954527739,-1,0.34,0.67,-0.34,0,0.4031608
12358,Adler_2018_Expt1_taskB,6,0,0.58846366756552,-0.0807724929913052,0.0807724929913052,-1,1,0.112478187070084,0.112478187070084,-1,0.67,0.67,-0.67,1,0.5742195
12359,Adler_2018_Expt1_taskB,6,1,0.0087659374112263,0.119039308388861,0.119039308388861,1,-1,0.0807724929913052,-0.0807724929913052,-1,0.67,1.0,-0.67,1,0.7859768
12360,Adler_2018_Expt1_taskB,6,1,0.0214831535049598,-0.0127498739171081,0.0127498739171081,-1,1,0.119039308388861,0.119039308388861,1,1.0,1.0,1.0,0,0.9513036
12361,Adler_2018_Expt1_taskB,6,1,0.0001337405192316,-0.0208058965217569,0.0208058965217569,-1,-1,0.0127498739171081,-0.0127498739171081,1,1.0,1.0,1.0,0,1.0900432
12362,Adler_2018_Expt1_taskB,6,1,0.489799799743196,-0.135239979645567,0.135239979645567,-1,-1,0.0208058965217569,-0.0208058965217569,1,1.0,1.0,1.0,0,1.1995802
12363,Adler_2018_Expt1_taskB,6,1,0.689243156946759,0.105346582977331,0.105346582977331,1,-1,0.135239979645567,-0.135239979645567,1,1.0,0.67,1.0,1,1.2821141
12364,Adler_2018_Expt1_taskB,6,1,0.627239512272354,-0.0140218443235353,0.0140218443235353,-1,1,0.105346582977331,0.105346582977331,1,0.67,1.0,0.67,0,1.3602871
12365,Adler_2018_Expt1_taskB,6,1,0.265166078785114,0.0944705745639991,0.0944705745639991,1,-1,0.0140218443235353,-0.0140218443235353,1,1.0,1.0,1.0,1,1.4226011
12366,Adler_2018_Expt1_taskB,6,1,0.271927832716756,-0.0344093999993997,0.0344093999993997,-1,1,0.0944705745639991,0.0944705745639991,1,1.0,1.0,1.0,0,1.4732057
12367,Adler_2018_Expt1_taskB,6,1,0.411954798910301,-0.0116464180855086,0.0116464180855086,-1,-1,0.0344093999993997,-0.0344093999993997,1,1.0,1.0,1.0,0,1.5137012
