Unnamed: 0,study,subj,resp,rt,evidence,absevi,signevi,prevsignevi,prevabsevi,prevsignabsevi,prevresp,prevconf,conf,prevrespconf,accuracy,criterion_fluctuations
9801,Filevich_unpub,17,1,0.39312,0.423325,0.423325,1,-1,0.4240675,-0.4240675,-1,0.604,0.802,-0.604,1,-0.55617386
9802,Filevich_unpub,17,1,0.32335,0.42256875,0.42256875,1,1,0.423325,0.423325,1,0.802,0.208,0.802,1,-0.5586107
9803,Filevich_unpub,17,1,0.28889,0.421785,0.421785,1,1,0.42256875,0.42256875,1,0.208,0.406,0.208,1,-0.58031064
9804,Filevich_unpub,17,0,0.90834,-0.4209875,0.4209875,-1,1,0.421785,0.421785,1,0.406,0.01,0.406,1,-0.62763715
9805,Filevich_unpub,17,1,0.25797,0.42283,0.42283,1,-1,0.4209875,-0.4209875,-1,0.01,0.604,-0.01,1,-0.61963356
9806,Filevich_unpub,17,0,0.25275,-0.42207375,0.42207375,-1,1,0.42283,0.42283,1,0.604,0.406,0.604,1,-0.6523222
9807,Filevich_unpub,17,1,1.1732,0.42129,0.42129,1,-1,0.42207375,-0.42207375,-1,0.406,0.604,-0.406,1,-0.6392768
9808,Filevich_unpub,17,1,1.1427,0.42047875,0.42047875,1,1,0.42129,0.42129,1,0.604,0.802,0.604,1,-0.65734756
9809,Filevich_unpub,17,1,1.6234,0.41964,0.41964,1,1,0.42047875,0.42047875,1,0.802,0.406,0.802,1,-0.71511763
9810,Filevich_unpub,17,0,0.26371,-0.41877375,0.41877375,-1,1,0.41964,0.41964,1,0.406,0.604,0.406,1,-0.8162327
9811,Filevich_unpub,17,0,1.2662,0.41786625,0.41786625,1,-1,0.41877375,-0.41877375,-1,0.604,0.406,-0.604,0,-0.9192767
9812,Filevich_unpub,17,0,0.416,-0.42333875,0.42333875,-1,1,0.41786625,0.41786625,-1,0.406,0.208,-0.406,1,-0.8459633
9813,Filevich_unpub,17,0,1.0898,-0.42262375,0.42262375,-1,-1,0.42333875,-0.42333875,-1,0.208,0.406,-0.208,1,-0.7923217
9814,Filevich_unpub,17,1,0.22258,0.42188125,0.42188125,1,-1,0.42262375,-0.42262375,-1,0.406,0.208,-0.406,1,-0.7164759
9815,Filevich_unpub,17,1,0.065293,0.42111125,0.42111125,1,1,0.42188125,0.42188125,1,0.208,0.604,0.208,1,-0.7004663
9816,Filevich_unpub,17,1,0.36957,0.4203275,0.4203275,1,1,0.42111125,0.42111125,1,0.604,0.604,0.604,1,-0.7161282
9817,Filevich_unpub,17,0,0.28093,-0.4195025,0.4195025,-1,1,0.4203275,0.4203275,1,0.604,0.604,0.604,1,-0.7798206
9818,Filevich_unpub,17,0,0.2114,-0.41865,0.41865,-1,-1,0.4195025,-0.4195025,-1,0.604,0.802,-0.604,1,-0.81671214
9819,Filevich_unpub,17,0,0.21164,-0.41775625,0.41775625,-1,-1,0.41865,-0.41865,-1,0.802,1.0,-0.802,1,-0.86131525
9820,Filevich_unpub,17,0,1.2018,0.416835,0.416835,1,-1,0.41775625,-0.41775625,-1,1.0,0.208,-1.0,0,-0.9239349
9821,Filevich_unpub,17,0,0.22853,-0.41984625,0.41984625,-1,1,0.416835,0.416835,-1,0.208,0.802,-0.208,1,-0.8255614
