Unnamed: 0,study,subj,resp,rt,evidence,absevi,signevi,prevsignevi,prevabsevi,prevsignabsevi,prevresp,prevconf,conf,prevrespconf,accuracy,criterion_fluctuations
27,Yeon_unpub_Exp2,1,1,0.500459374000002,0.0265,0.0265,1,1,0.043,0.043,1,0.67,0.67,0.67,1,0.021030808
28,Yeon_unpub_Exp2,1,0,0.913614556000084,0.0265,0.0265,1,1,0.0265,0.0265,1,0.67,0.34,0.67,0,-0.22641063
29,Yeon_unpub_Exp2,1,0,1.06412177200014,0.043,0.043,1,1,0.0265,0.0265,-1,0.34,0.01,-0.34,0,-0.31579491
30,Yeon_unpub_Exp2,1,1,0.585098361000064,0.0595,0.0595,1,1,0.043,0.043,-1,0.01,0.34,-0.01,1,-0.18942787
31,Yeon_unpub_Exp2,1,0,0.35799004799992,-0.0595,0.0595,-1,1,0.0595,0.0595,1,0.34,1.0,0.34,1,-0.1877327
32,Yeon_unpub_Exp2,1,1,1.14393829300002,-0.043,0.043,-1,-1,0.0595,-0.0595,-1,1.0,1.0,-1.0,0,-0.09526757
33,Yeon_unpub_Exp2,1,1,1.44614954100007,0.0595,0.0595,1,-1,0.043,-0.043,1,1.0,0.01,1.0,1,-0.2223967
34,Yeon_unpub_Exp2,1,0,0.319262383000023,0.0595,0.0595,1,1,0.0595,0.0595,1,0.01,1.0,0.01,0,-0.49165934
35,Yeon_unpub_Exp2,1,0,0.505649031000075,-0.076,0.076,-1,1,0.0595,0.0595,-1,1.0,1.0,-1.0,1,-0.5476841
36,Yeon_unpub_Exp2,1,0,0.273301189999984,-0.076,0.076,-1,-1,0.076,-0.076,-1,1.0,1.0,-1.0,1,-0.5390179
37,Yeon_unpub_Exp2,1,0,0.207814118999977,-0.0595,0.0595,-1,-1,0.076,-0.076,-1,1.0,1.0,-1.0,1,-0.48609507
38,Yeon_unpub_Exp2,1,1,0.215996207999979,0.0595,0.0595,1,-1,0.0595,-0.0595,-1,1.0,1.0,-1.0,1,-0.3461945
39,Yeon_unpub_Exp2,1,0,0.226873184999931,-0.043,0.043,-1,1,0.0595,0.0595,1,1.0,1.0,1.0,1,-0.30092475
40,Yeon_unpub_Exp2,1,1,0.214281902000039,0.043,0.043,1,-1,0.043,-0.043,-1,1.0,1.0,-1.0,1,-0.19372825
41,Yeon_unpub_Exp2,1,0,0.228054116000067,-0.0265,0.0265,-1,1,0.043,0.043,1,1.0,1.0,1.0,1,-0.19624059
42,Yeon_unpub_Exp2,1,1,0.25147727500007,0.0265,0.0265,1,-1,0.0265,-0.0265,-1,1.0,1.0,-1.0,1,-0.09917198
43,Yeon_unpub_Exp2,1,0,0.256758966000007,-0.01,0.01,-1,1,0.0265,0.0265,1,1.0,1.0,1.0,1,-0.12012229
44,Yeon_unpub_Exp2,1,1,0.26787539399993,0.01,0.01,1,-1,0.01,-0.01,-1,1.0,1.0,-1.0,1,-0.032301813
45,Yeon_unpub_Exp2,1,0,0.269175544000063,0.01,0.01,1,1,0.01,0.01,1,1.0,1.0,1.0,0,-0.07185252
46,Yeon_unpub_Exp2,1,1,0.259936718000063,-0.0265,0.0265,-1,1,0.01,0.01,-1,1.0,1.0,-1.0,0,0.0306653
47,Yeon_unpub_Exp2,1,0,0.329773423999995,0.043,0.043,1,-1,0.0265,-0.0265,1,1.0,1.0,1.0,0,-0.031680074
48,Yeon_unpub_Exp2,1,1,0.255178562000083,-0.0595,0.0595,-1,1,0.043,0.043,-1,1.0,1.0,-1.0,0,0.102418475
49,Yeon_unpub_Exp2,1,1,0.25363881699991,0.076,0.076,1,-1,0.0595,-0.0595,1,1.0,1.0,1.0,1,0.034835923
50,Yeon_unpub_Exp2,1,0,0.938550835999877,-0.0595,0.0595,-1,1,0.076,0.076,1,1.0,0.01,1.0,1,-0.13121814
51,Yeon_unpub_Exp2,1,0,0.612641965999956,-0.0595,0.0595,-1,-1,0.0595,-0.0595,-1,0.01,0.01,-0.01,1,-0.23546377
52,Yeon_unpub_Exp2,1,0,1.2682414379999,-0.0265,0.0265,-1,-1,0.0595,-0.0595,-1,0.01,0.01,-0.01,1,-0.26176646
53,Yeon_unpub_Exp2,1,1,0.598537555000121,-0.0265,0.0265,-1,-1,0.0265,-0.0265,-1,0.01,0.01,-0.01,0,-0.17671797
54,Yeon_unpub_Exp2,1,0,0.657289265000145,-0.0595,0.0595,-1,-1,0.0265,-0.0265,1,0.01,0.34,0.01,1,-0.3158122
55,Yeon_unpub_Exp2,1,0,0.694913869000175,-0.0595,0.0595,-1,-1,0.0595,-0.0595,-1,0.34,0.34,-0.34,1,-0.38414204
56,Yeon_unpub_Exp2,1,1,0.458401362000131,0.043,0.043,1,-1,0.0595,-0.0595,-1,0.34,0.34,-0.34,1,-0.3616716
