Unnamed: 0,study,subj,resp,rt,evidence,absevi,signevi,prevsignevi,prevabsevi,prevsignabsevi,prevresp,prevconf,conf,prevrespconf,accuracy,criterion_fluctuations
3579,Law_unpub,5,1,0.319077968597412,0.505,0.505,1,-1,0.01,-0.01,-1,0.34,0.67,-0.34,1,0.45575392
3580,Law_unpub,5,0,0.423080921173096,-1.0,1.0,-1,1,0.505,0.505,1,0.67,0.67,0.67,1,0.42752942
3581,Law_unpub,5,0,0.535932064056396,-0.505,0.505,-1,-1,1.0,-1.0,-1,0.67,0.67,-0.67,1,0.38256118
3582,Law_unpub,5,1,0.113839149475098,1.0,1.0,1,-1,0.505,-0.505,-1,0.67,0.67,-0.67,1,0.40238297
3583,Law_unpub,5,0,0.132243871688843,-1.0,1.0,-1,1,1.0,1.0,1,0.67,0.67,0.67,1,0.40110317
3584,Law_unpub,5,0,0.360826969146729,-0.505,0.505,-1,-1,1.0,-1.0,-1,0.67,0.67,-0.67,1,0.37767646
3585,Law_unpub,5,1,0.120160818099976,0.01,0.01,1,-1,0.505,-0.505,-1,0.67,0.67,-0.67,1,0.41453224
3586,Law_unpub,5,0,0.154636859893799,-0.01,0.01,-1,1,0.01,0.01,1,0.67,0.67,0.67,1,0.41387138
3587,Law_unpub,5,1,0.442358016967773,0.505,0.505,1,-1,0.01,-0.01,-1,0.67,0.67,-0.67,1,0.43848208
3588,Law_unpub,5,0,0.158504962921143,-1.0,1.0,-1,1,0.505,0.505,1,0.67,0.67,0.67,1,0.44437867
3589,Law_unpub,5,0,0.767324924468994,-0.505,0.505,-1,-1,1.0,-1.0,-1,0.67,0.34,-0.67,1,0.4253618
3590,Law_unpub,5,0,0.557049036026001,-0.7525,0.7525,-1,-1,0.505,-0.505,-1,0.34,0.34,-0.34,1,0.47235373
3591,Law_unpub,5,1,0.289999008178711,0.2575,0.2575,1,-1,0.7525,-0.7525,-1,0.34,0.67,-0.34,1,0.5381247
3592,Law_unpub,5,1,0.502803087234497,1.0,1.0,1,1,0.2575,0.2575,1,0.67,0.67,0.67,1,0.58737755
3593,Law_unpub,5,0,0.116358995437622,-1.0,1.0,-1,1,1.0,1.0,1,0.67,0.34,0.67,1,0.6085983
3594,Law_unpub,5,0,0.622863054275513,-0.505,0.505,-1,-1,1.0,-1.0,-1,0.34,0.67,-0.34,1,0.62474054
3595,Law_unpub,5,1,0.118389129638672,0.01,0.01,1,-1,0.505,-0.505,-1,0.67,0.67,-0.67,1,0.7113884
3596,Law_unpub,5,1,0.22485089302063,0.505,0.505,1,1,0.01,0.01,1,0.67,0.67,0.67,1,0.77692926
3597,Law_unpub,5,1,0.568969964981079,0.7525,0.7525,1,1,0.505,0.505,1,0.67,0.01,0.67,1,0.8075453
3598,Law_unpub,5,0,0.408068180084229,-1.0,1.0,-1,1,0.7525,0.7525,1,0.01,0.34,0.01,1,0.828738
3599,Law_unpub,5,1,0.165727853775024,0.505,0.505,1,-1,1.0,-1.0,-1,0.34,0.34,-0.34,1,0.84717524
3600,Law_unpub,5,0,0.183643102645874,-0.2575,0.2575,-1,1,0.505,0.505,1,0.34,0.34,0.34,1,0.86567146
3601,Law_unpub,5,1,0.172670841217041,-0.01,0.01,-1,-1,0.2575,-0.2575,-1,0.34,0.34,-0.34,0,0.9221708
3602,Law_unpub,5,0,0.127571105957031,-0.505,0.505,-1,-1,0.01,-0.01,1,0.34,0.34,0.34,1,0.9614664
3603,Law_unpub,5,1,0.636201858520508,-1.0,1.0,-1,-1,0.505,-0.505,-1,0.34,0.34,-0.34,0,1.0346162
3604,Law_unpub,5,1,0.229836940765381,1.0,1.0,1,-1,1.0,-1.0,1,0.34,0.34,0.34,1,1.0151874
3605,Law_unpub,5,0,0.601180076599121,-0.505,0.505,-1,1,1.0,1.0,1,0.34,0.67,0.34,1,0.9976467
3606,Law_unpub,5,1,0.205483913421631,0.01,0.01,1,-1,0.505,-0.505,-1,0.67,0.67,-0.67,1,1.0069929
3607,Law_unpub,5,1,0.525725841522217,0.01,0.01,1,1,0.01,0.01,1,0.67,0.34,0.67,1,1.0195845
3608,Law_unpub,5,0,0.230412006378174,-0.505,0.505,-1,1,0.01,0.01,1,0.34,0.67,0.34,1,0.9725527
3609,Law_unpub,5,1,0.489784002304077,0.01,0.01,1,-1,0.505,-0.505,-1,0.67,0.34,-0.67,1,0.9462409
3610,Law_unpub,5,1,0.30121898651123,0.505,0.505,1,1,0.01,0.01,1,0.34,0.67,0.34,1,0.9178177
3611,Law_unpub,5,0,0.524277925491333,-0.2575,0.2575,-1,1,0.505,0.505,1,0.67,0.34,0.67,1,0.87169415
3612,Law_unpub,5,1,0.1249840259552,1.0,1.0,1,-1,0.2575,-0.2575,-1,0.34,0.67,-0.34,1,0.860413
3613,Law_unpub,5,1,0.168514013290405,1.0,1.0,1,1,1.0,1.0,1,0.67,0.67,0.67,1,0.8502298
3614,Law_unpub,5,0,0.226331949234009,-0.505,0.505,-1,1,1.0,1.0,1,0.67,0.67,0.67,1,0.82474893
3615,Law_unpub,5,1,0.157617092132568,0.7525,0.7525,1,-1,0.505,-0.505,-1,0.67,0.67,-0.67,1,0.80885196
3616,Law_unpub,5,0,0.477097988128662,-0.01,0.01,-1,1,0.7525,0.7525,1,0.67,0.67,0.67,1,0.7808703
3617,Law_unpub,5,1,0.439862966537476,-0.01,0.01,-1,-1,0.01,-0.01,-1,0.67,0.34,-0.67,0,0.80704504
3618,Law_unpub,5,0,0.79593300819397,-0.505,0.505,-1,-1,0.01,-0.01,1,0.34,0.67,0.34,1,0.81816864
3619,Law_unpub,5,1,0.181833982467651,1.0,1.0,1,-1,0.505,-0.505,-1,0.67,0.67,-0.67,1,0.8465241
3620,Law_unpub,5,1,0.633878946304321,0.505,0.505,1,1,1.0,1.0,1,0.67,0.34,0.67,1,0.87268776
3621,Law_unpub,5,1,0.299490928649902,0.7525,0.7525,1,1,0.505,0.505,1,0.34,0.67,0.34,1,0.8689042
3622,Law_unpub,5,0,0.273373126983643,-0.01,0.01,-1,1,0.7525,0.7525,1,0.67,0.34,0.67,1,0.851426
3623,Law_unpub,5,1,0.0360829830169678,0.01,0.01,1,-1,0.01,-0.01,-1,0.34,0.67,-0.34,1,0.88355505
3624,Law_unpub,5,0,0.15383505821228,-0.505,0.505,-1,1,0.01,0.01,1,0.67,0.34,0.67,1,0.90242195
3625,Law_unpub,5,1,0.0416839122772217,-1.0,1.0,-1,-1,0.505,-0.505,-1,0.34,0.67,-0.34,0,0.9465816
3626,Law_unpub,5,0,0.720568895339966,-0.505,0.505,-1,-1,1.0,-1.0,1,0.67,0.34,0.67,1,0.88305503
3627,Law_unpub,5,1,0.406772136688232,0.01,0.01,1,-1,0.505,-0.505,-1,0.34,0.67,-0.34,1,0.8541703
3628,Law_unpub,5,0,0.73363208770752,-0.505,0.505,-1,1,0.01,0.01,1,0.67,0.34,0.67,1,0.8077571
3629,Law_unpub,5,1,0.430056095123291,0.2575,0.2575,1,-1,0.505,-0.505,-1,0.34,0.34,-0.34,1,0.77878755
3630,Law_unpub,5,1,0.53600001335144,1.0,1.0,1,1,0.2575,0.2575,1,0.34,0.34,0.34,1,0.73602986
3631,Law_unpub,5,0,0.385812044143677,-1.0,1.0,-1,1,1.0,1.0,1,0.34,0.67,0.34,1,0.6763725
3632,Law_unpub,5,0,0.708427906036377,-0.505,0.505,-1,-1,1.0,-1.0,-1,0.67,0.67,-0.67,1,0.61441755
3633,Law_unpub,5,0,0.312541007995605,-1.0,1.0,-1,-1,0.505,-0.505,-1,0.67,0.67,-0.67,1,0.6305603
3634,Law_unpub,5,1,0.175504207611084,1.0,1.0,1,-1,1.0,-1.0,-1,0.67,0.34,-0.67,1,0.66964084
3635,Law_unpub,5,1,0.522485017776489,0.505,0.505,1,1,1.0,1.0,1,0.34,0.67,0.34,1,0.6883839
3636,Law_unpub,5,0,1.23424196243286,0.2575,0.2575,1,1,0.505,0.505,1,0.67,0.34,0.67,0,0.659639
3637,Law_unpub,5,1,0.67060399055481,-0.01,0.01,-1,1,0.2575,0.2575,-1,0.34,0.01,-0.34,0,0.7016092
3638,Law_unpub,5,0,2.06959390640259,-0.01,0.01,-1,-1,0.01,-0.01,1,0.01,0.01,0.01,1,0.70933104
3639,Law_unpub,5,0,1.39267992973328,-0.505,0.505,-1,-1,0.01,-0.01,-1,0.01,0.67,-0.01,1,0.7625072
3640,Law_unpub,5,1,0.0693681240081787,1.0,1.0,1,-1,0.505,-0.505,-1,0.67,0.67,-0.67,1,0.87839216
3641,Law_unpub,5,1,0.384435176849365,0.505,0.505,1,1,1.0,1.0,1,0.67,0.34,0.67,1,0.99150795
3642,Law_unpub,5,1,0.404103994369507,0.7525,0.7525,1,1,0.505,0.505,1,0.34,0.34,0.34,1,1.0800388
3643,Law_unpub,5,1,0.297738075256348,0.01,0.01,1,1,0.7525,0.7525,1,0.34,0.34,0.34,1,1.1713917
3644,Law_unpub,5,1,0.375737905502319,0.505,0.505,1,1,0.01,0.01,1,0.34,0.01,0.34,1,1.2102002
3645,Law_unpub,5,1,0.217181921005249,0.01,0.01,1,1,0.505,0.505,1,0.01,0.01,0.01,1,1.2540385
3646,Law_unpub,5,1,0.442515850067139,0.01,0.01,1,1,0.01,0.01,1,0.01,0.01,0.01,1,1.2585157
3647,Law_unpub,5,1,0.638447046279907,0.505,0.505,1,1,0.01,0.01,1,0.01,0.01,0.01,1,1.228934
3648,Law_unpub,5,1,0.496222019195557,1.0,1.0,1,1,0.505,0.505,1,0.01,0.01,0.01,1,1.2048347
3649,Law_unpub,5,1,0.548737049102783,0.505,0.505,1,1,1.0,1.0,1,0.01,0.01,0.01,1,1.1928561
3650,Law_unpub,5,1,0.799436092376709,-0.2575,0.2575,-1,1,0.505,0.505,1,0.01,0.01,0.01,0,1.1800537
3651,Law_unpub,5,1,0.401512861251831,1.0,1.0,1,-1,0.2575,-0.2575,1,0.01,0.34,0.01,1,1.0845433
3652,Law_unpub,5,1,1.12723708152771,1.0,1.0,1,1,1.0,1.0,1,0.34,0.01,0.34,1,1.0026559
3653,Law_unpub,5,0,0.371860980987549,-0.505,0.505,-1,1,1.0,1.0,1,0.01,0.67,0.01,1,0.9217373
3654,Law_unpub,5,1,0.349334001541138,-0.01,0.01,-1,-1,0.505,-0.505,-1,0.67,0.34,-0.67,0,0.8658524
3655,Law_unpub,5,0,0.307559967041016,-0.505,0.505,-1,-1,0.01,-0.01,1,0.34,0.67,0.34,1,0.79302573
3656,Law_unpub,5,0,0.291758060455322,-0.7525,0.7525,-1,-1,0.505,-0.505,-1,0.67,0.67,-0.67,1,0.738943
3657,Law_unpub,5,1,0.544113874435425,-0.01,0.01,-1,-1,0.7525,-0.7525,-1,0.67,0.01,-0.67,0,0.73437274
3658,Law_unpub,5,0,0.483971118927002,-0.505,0.505,-1,-1,0.01,-0.01,1,0.01,0.67,0.01,1,0.7144451
3659,Law_unpub,5,0,0.19038987159729,-0.7525,0.7525,-1,-1,0.505,-0.505,-1,0.67,0.67,-0.67,1,0.69791746
3660,Law_unpub,5,0,0.165546894073486,-1.0,1.0,-1,-1,0.7525,-0.7525,-1,0.67,0.67,-0.67,1,0.73857033
3661,Law_unpub,5,1,0.168416023254395,-0.505,0.505,-1,-1,1.0,-1.0,-1,0.67,0.34,-0.67,0,0.8087351
3662,Law_unpub,5,1,0.836395025253296,1.0,1.0,1,-1,0.505,-0.505,1,0.34,0.01,0.34,1,0.8325957
3663,Law_unpub,5,0,0.221697092056274,-1.0,1.0,-1,1,1.0,1.0,1,0.01,0.67,0.01,1,0.8515708
3664,Law_unpub,5,1,0.274132013320923,0.505,0.505,1,-1,1.0,-1.0,-1,0.67,0.67,-0.67,1,0.870852
3665,Law_unpub,5,0,0.189925193786621,-0.2575,0.2575,-1,1,0.505,0.505,1,0.67,0.67,0.67,1,0.8881644
3666,Law_unpub,5,1,0.149029970169067,-0.01,0.01,-1,-1,0.2575,-0.2575,-1,0.67,0.67,-0.67,0,0.9422446
3667,Law_unpub,5,1,0.636814117431641,0.01,0.01,1,-1,0.01,-0.01,1,0.67,0.34,0.67,1,0.9888226
3668,Law_unpub,5,0,0.151479959487915,-0.505,0.505,-1,1,0.01,0.01,1,0.34,0.67,0.34,1,0.97261786
3669,Law_unpub,5,1,0.462182998657227,0.2575,0.2575,1,-1,0.505,-0.505,-1,0.67,0.67,-0.67,1,0.9816223
3670,Law_unpub,5,1,0.653429985046387,0.01,0.01,1,1,0.2575,0.2575,1,0.67,0.01,0.67,1,0.9893252
3671,Law_unpub,5,0,0.82623815536499,-0.01,0.01,-1,1,0.01,0.01,1,0.01,0.01,0.01,1,0.9320063
3672,Law_unpub,5,1,0.0883281230926514,0.505,0.505,1,-1,0.01,-0.01,-1,0.01,0.67,-0.01,1,0.94357425
3673,Law_unpub,5,1,0.254631042480469,0.7525,0.7525,1,1,0.505,0.505,1,0.67,0.67,0.67,1,0.96291363
3674,Law_unpub,5,1,0.174152135848999,0.01,0.01,1,1,0.7525,0.7525,1,0.67,0.67,0.67,1,0.98140216
3675,Law_unpub,5,0,0.290122032165527,-0.505,0.505,-1,1,0.01,0.01,1,0.67,0.67,0.67,1,0.9220206
3676,Law_unpub,5,1,0.127025127410889,1.0,1.0,1,-1,0.505,-0.505,-1,0.67,0.67,-0.67,1,0.8826903
3677,Law_unpub,5,0,0.395587921142578,-1.0,1.0,-1,1,1.0,1.0,1,0.67,0.67,0.67,1,0.8499721
3678,Law_unpub,5,1,0.18422794342041,0.505,0.505,1,-1,1.0,-1.0,-1,0.67,0.67,-0.67,1,0.8195393
3679,Law_unpub,5,1,0.149286985397339,1.0,1.0,1,1,0.505,0.505,1,0.67,0.67,0.67,1,0.78132385
3680,Law_unpub,5,1,0.0929591655731201,0.505,0.505,1,1,1.0,1.0,1,0.67,0.67,0.67,1,0.7373713
3681,Law_unpub,5,0,0.628268957138062,-0.01,0.01,-1,1,0.505,0.505,1,0.67,0.01,0.67,1,0.6429893
3682,Law_unpub,5,0,0.804978847503662,-0.01,0.01,-1,-1,0.01,-0.01,-1,0.01,0.01,-0.01,1,0.5839954
3683,Law_unpub,5,1,0.127803087234497,0.505,0.505,1,-1,0.01,-0.01,-1,0.01,0.01,-0.01,1,0.6255512
3684,Law_unpub,5,1,0.252474069595337,0.7525,0.7525,1,1,0.505,0.505,1,0.01,0.67,0.01,1,0.65412956
3685,Law_unpub,5,0,0.588111162185669,-1.0,1.0,-1,1,0.7525,0.7525,1,0.67,0.67,0.67,1,0.6456246
3686,Law_unpub,5,0,0.78236198425293,-1.0,1.0,-1,-1,1.0,-1.0,-1,0.67,0.01,-0.67,1,0.6265869
3687,Law_unpub,5,1,0.110136032104492,0.505,0.505,1,-1,1.0,-1.0,-1,0.01,0.67,-0.01,1,0.6321175
3688,Law_unpub,5,0,0.679559946060181,-0.01,0.01,-1,1,0.505,0.505,1,0.67,0.34,0.67,1,0.6204555
3689,Law_unpub,5,1,0.215389966964722,0.505,0.505,1,-1,0.01,-0.01,-1,0.34,0.67,-0.34,1,0.64513
3690,Law_unpub,5,1,0.248725175857544,1.0,1.0,1,1,0.505,0.505,1,0.67,0.67,0.67,1,0.6574463
3691,Law_unpub,5,0,0.27129602432251,-0.505,0.505,-1,1,1.0,1.0,1,0.67,0.67,0.67,1,0.651136
3692,Law_unpub,5,0,0.744828939437866,-0.2575,0.2575,-1,-1,0.505,-0.505,-1,0.67,0.01,-0.67,1,0.63791865
3693,Law_unpub,5,0,0.731509923934937,-1.0,1.0,-1,-1,0.2575,-0.2575,-1,0.01,0.67,-0.01,1,0.73516333
3694,Law_unpub,5,1,0.14775013923645,0.505,0.505,1,-1,1.0,-1.0,-1,0.67,0.67,-0.67,1,0.837622
3695,Law_unpub,5,1,0.61963415145874,-0.01,0.01,-1,1,0.505,0.505,1,0.67,0.01,0.67,0,0.9476874
3696,Law_unpub,5,1,0.529963970184326,0.01,0.01,1,-1,0.01,-0.01,1,0.01,0.01,0.01,1,0.9784858
3697,Law_unpub,5,1,0.251819133758545,0.505,0.505,1,1,0.01,0.01,1,0.01,0.67,0.01,1,0.95285004
3698,Law_unpub,5,1,0.219436883926392,0.7525,0.7525,1,1,0.505,0.505,1,0.67,0.67,0.67,1,0.91371256
3699,Law_unpub,5,0,0.253827095031738,-1.0,1.0,-1,1,0.7525,0.7525,1,0.67,0.67,0.67,1,0.85662514
3700,Law_unpub,5,0,0.325414896011353,-1.0,1.0,-1,-1,1.0,-1.0,-1,0.67,0.67,-0.67,1,0.80819046
3701,Law_unpub,5,1,0.135401964187622,0.505,0.505,1,-1,1.0,-1.0,-1,0.67,0.67,-0.67,1,0.8006998
3702,Law_unpub,5,0,1.1160900592804,-0.01,0.01,-1,1,0.505,0.505,1,0.67,0.01,0.67,1,0.7837949
3703,Law_unpub,5,1,0.110440015792847,0.505,0.505,1,-1,0.01,-0.01,-1,0.01,0.67,-0.01,1,0.81728894
3704,Law_unpub,5,0,0.263936042785645,-0.2575,0.2575,-1,1,0.505,0.505,1,0.67,0.67,0.67,1,0.8458201
3705,Law_unpub,5,1,0.28867506980896,0.01,0.01,1,-1,0.2575,-0.2575,-1,0.67,0.01,-0.67,1,0.9044883
3706,Law_unpub,5,1,1.24550700187683,0.01,0.01,1,1,0.01,0.01,1,0.01,0.01,0.01,1,0.9538175
3707,Law_unpub,5,1,0.147872924804688,0.505,0.505,1,1,0.01,0.01,1,0.01,0.67,0.01,1,0.9385391
3708,Law_unpub,5,0,0.123697996139526,-1.0,1.0,-1,1,0.505,0.505,1,0.67,0.67,0.67,1,0.9070196
3709,Law_unpub,5,1,0.103222846984863,0.505,0.505,1,-1,1.0,-1.0,-1,0.67,0.67,-0.67,1,0.8789901
3710,Law_unpub,5,0,0.87158989906311,-0.01,0.01,-1,1,0.505,0.505,1,0.67,0.01,0.67,1,0.85343826
3711,Law_unpub,5,1,0.125118970870972,0.505,0.505,1,-1,0.01,-0.01,-1,0.01,0.67,-0.01,1,0.87636673
3712,Law_unpub,5,0,0.25664496421814,-1.0,1.0,-1,1,0.505,0.505,1,0.67,0.67,0.67,1,0.9021985
3713,Law_unpub,5,1,0.111203908920288,1.0,1.0,1,-1,1.0,-1.0,-1,0.67,0.67,-0.67,1,0.92163867
3714,Law_unpub,5,0,0.416590929031372,-0.505,0.505,-1,1,1.0,1.0,1,0.67,0.67,0.67,1,0.9436899
3715,Law_unpub,5,1,0.129524946212769,0.7525,0.7525,1,-1,0.505,-0.505,-1,0.67,0.67,-0.67,1,0.98662174
3716,Law_unpub,5,1,0.686033010482788,0.2575,0.2575,1,1,0.7525,0.7525,1,0.67,0.01,0.67,1,1.0343521
3717,Law_unpub,5,1,0.577536106109619,1.0,1.0,1,1,0.2575,0.2575,1,0.01,0.01,0.01,1,1.0369253
3718,Law_unpub,5,0,0.105671882629395,-1.0,1.0,-1,1,1.0,1.0,1,0.01,0.67,0.01,1,1.0460083
3719,Law_unpub,5,1,0.106011152267456,-0.505,0.505,-1,-1,1.0,-1.0,-1,0.67,0.67,-0.67,0,1.0675553
3720,Law_unpub,5,1,0.21134614944458,1.0,1.0,1,-1,0.505,-0.505,1,0.67,0.67,0.67,1,1.0673707
3721,Law_unpub,5,1,0.516577959060669,0.505,0.505,1,1,1.0,1.0,1,0.67,0.34,0.67,1,1.0729393
3722,Law_unpub,5,0,0.100306987762451,-0.2575,0.2575,-1,1,0.505,0.505,1,0.34,0.67,0.34,1,1.06091
3723,Law_unpub,5,1,0.123522996902466,0.01,0.01,1,-1,0.2575,-0.2575,-1,0.67,0.67,-0.67,1,1.0972632
3724,Law_unpub,5,1,0.799224853515625,-0.01,0.01,-1,1,0.01,0.01,1,0.67,0.01,0.67,0,1.1293373
3725,Law_unpub,5,1,0.498204946517944,0.505,0.505,1,-1,0.01,-0.01,1,0.01,0.34,0.01,1,1.1118203
3726,Law_unpub,5,0,0.157535076141357,-0.01,0.01,-1,1,0.505,0.505,1,0.34,0.67,0.34,1,1.0838513
3727,Law_unpub,5,1,0.358428955078125,-0.505,0.505,-1,-1,0.01,-0.01,-1,0.67,0.34,-0.67,0,1.1435506
3728,Law_unpub,5,1,0.308771133422852,0.7525,0.7525,1,-1,0.505,-0.505,1,0.34,0.67,0.34,1,1.1723028
3729,Law_unpub,5,1,0.676756858825684,0.01,0.01,1,1,0.7525,0.7525,1,0.67,0.01,0.67,1,1.2066119
3730,Law_unpub,5,1,0.331650972366333,0.505,0.505,1,1,0.01,0.01,1,0.01,0.01,0.01,1,1.1850489
3731,Law_unpub,5,1,0.310857057571411,1.0,1.0,1,1,0.505,0.505,1,0.01,0.67,0.01,1,1.1620469
3732,Law_unpub,5,1,0.509890079498291,0.505,0.505,1,1,1.0,1.0,1,0.67,0.01,0.67,1,1.1497537
3733,Law_unpub,5,0,0.276504993438721,-0.7525,0.7525,-1,1,0.505,0.505,1,0.01,0.67,0.01,1,1.1331174
3734,Law_unpub,5,1,0.207212924957275,0.01,0.01,1,-1,0.7525,-0.7525,-1,0.67,0.67,-0.67,1,1.1373891
3735,Law_unpub,5,1,1.80733013153076,-0.01,0.01,-1,1,0.01,0.01,1,0.67,0.01,0.67,0,1.1516834
3736,Law_unpub,5,1,0.291433095932007,0.505,0.505,1,-1,0.01,-0.01,1,0.01,0.67,0.01,1,1.1162807
3737,Law_unpub,5,1,0.784258842468262,0.2575,0.2575,1,1,0.505,0.505,1,0.67,0.01,0.67,1,1.0798553
3738,Law_unpub,5,1,0.240148782730103,1.0,1.0,1,1,0.2575,0.2575,1,0.01,0.67,0.01,1,1.0083399
3739,Law_unpub,5,1,0.189567089080811,1.0,1.0,1,1,1.0,1.0,1,0.67,0.67,0.67,1,0.9381102
3740,Law_unpub,5,0,0.211597919464111,-0.505,0.505,-1,1,1.0,1.0,1,0.67,0.67,0.67,1,0.8714749
3741,Law_unpub,5,1,0.60489296913147,1.0,1.0,1,-1,0.505,-0.505,-1,0.67,0.67,-0.67,1,0.8126448
3742,Law_unpub,5,1,0.242254018783569,1.0,1.0,1,1,1.0,1.0,1,0.67,0.67,0.67,1,0.74404484
3743,Law_unpub,5,0,0.127737045288086,-0.505,0.505,-1,1,1.0,1.0,1,0.67,0.67,0.67,1,0.66626257
3744,Law_unpub,5,1,0.140316963195801,0.2575,0.2575,1,-1,0.505,-0.505,-1,0.67,0.67,-0.67,1,0.5948635
3745,Law_unpub,5,0,0.187036037445068,-1.0,1.0,-1,1,0.2575,0.2575,1,0.67,0.67,0.67,1,0.4964659
3746,Law_unpub,5,0,1.12002992630005,-0.505,0.505,-1,-1,1.0,-1.0,-1,0.67,0.01,-0.67,1,0.38208237
3747,Law_unpub,5,0,0.595591068267822,-0.01,0.01,-1,-1,0.505,-0.505,-1,0.01,0.01,-0.01,1,0.32591894
3748,Law_unpub,5,0,0.558984994888306,0.01,0.01,1,-1,0.01,-0.01,-1,0.01,0.01,-0.01,0,0.34490007
3749,Law_unpub,5,0,0.620959997177124,-0.505,0.505,-1,1,0.01,0.01,-1,0.01,0.67,-0.01,1,0.43979612
3750,Law_unpub,5,1,0.588492870330811,-0.7525,0.7525,-1,-1,0.505,-0.505,-1,0.67,0.01,-0.67,0,0.5577558
3751,Law_unpub,5,0,0.87870192527771,-0.01,0.01,-1,-1,0.7525,-0.7525,1,0.01,0.01,0.01,1,0.581485
3752,Law_unpub,5,1,0.221308946609497,0.505,0.505,1,-1,0.01,-0.01,-1,0.01,0.34,-0.01,1,0.6512423
3753,Law_unpub,5,0,0.255637168884277,-0.2575,0.2575,-1,1,0.505,0.505,1,0.34,0.34,0.34,1,0.7075391
3754,Law_unpub,5,1,0.679254055023193,-0.01,0.01,-1,-1,0.2575,-0.2575,-1,0.34,0.01,-0.34,0,0.7854255
3755,Law_unpub,5,1,0.575196027755737,0.505,0.505,1,-1,0.01,-0.01,1,0.01,0.01,0.01,1,0.83990943
3756,Law_unpub,5,0,0.582190036773682,-0.7525,0.7525,-1,1,0.505,0.505,1,0.01,0.01,0.01,1,0.86942357
3757,Law_unpub,5,1,0.975403070449829,-0.01,0.01,-1,-1,0.7525,-0.7525,-1,0.01,0.01,-0.01,0,0.9113939
3758,Law_unpub,5,1,0.917870998382568,0.01,0.01,1,-1,0.01,-0.01,1,0.01,0.01,0.01,1,0.9362092
3759,Law_unpub,5,0,0.426790952682495,-0.505,0.505,-1,1,0.01,0.01,1,0.01,0.67,0.01,1,0.90197736
3760,Law_unpub,5,0,0.748773097991943,-1.0,1.0,-1,-1,0.505,-0.505,-1,0.67,0.01,-0.67,1,0.89511806
3761,Law_unpub,5,1,0.167270183563232,1.0,1.0,1,-1,1.0,-1.0,-1,0.01,0.67,-0.01,1,0.937721
3762,Law_unpub,5,1,0.370213031768799,0.505,0.505,1,1,1.0,1.0,1,0.67,0.01,0.67,1,0.982757
3763,Law_unpub,5,0,0.267731904983521,-1.0,1.0,-1,1,0.505,0.505,1,0.01,0.67,0.01,1,0.99453104
3764,Law_unpub,5,1,0.453433036804199,-0.505,0.505,-1,-1,1.0,-1.0,-1,0.67,0.01,-0.67,0,1.0231854
3765,Law_unpub,5,1,0.347645044326782,0.7525,0.7525,1,-1,0.505,-0.505,1,0.01,0.01,0.01,1,1.0239874
3766,Law_unpub,5,0,0.249979019165039,-1.0,1.0,-1,1,0.7525,0.7525,1,0.01,0.67,0.01,1,1.0214149
3767,Law_unpub,5,1,0.144484996795654,0.505,0.505,1,-1,1.0,-1.0,-1,0.67,0.67,-0.67,1,1.0375718
3768,Law_unpub,5,1,0.463057041168213,0.2575,0.2575,1,1,0.505,0.505,1,0.67,0.01,0.67,1,1.0641109
3769,Law_unpub,5,0,0.974438905715942,-1.0,1.0,-1,1,0.2575,0.2575,1,0.01,0.34,0.01,1,1.0494913
3770,Law_unpub,5,0,0.57973313331604,-1.0,1.0,-1,-1,1.0,-1.0,-1,0.34,0.01,-0.34,1,1.0455441
3771,Law_unpub,5,1,0.147892951965332,0.505,0.505,1,-1,1.0,-1.0,-1,0.01,0.34,-0.01,1,1.0915346
3772,Law_unpub,5,1,0.419619083404541,0.01,0.01,1,1,0.505,0.505,1,0.34,0.01,0.34,1,1.1489141
3773,Law_unpub,5,1,0.316534996032715,0.01,0.01,1,1,0.01,0.01,1,0.01,0.01,0.01,1,1.153817
3774,Law_unpub,5,0,0.325640916824341,-0.505,0.505,-1,1,0.01,0.01,1,0.01,0.67,0.01,1,1.1162999
3775,Law_unpub,5,1,0.13578200340271,-0.01,0.01,-1,-1,0.505,-0.505,-1,0.67,0.67,-0.67,0,1.1156065
3776,Law_unpub,5,1,0.541440963745117,0.505,0.505,1,-1,0.01,-0.01,1,0.67,0.01,0.67,1,1.1207465
3777,Law_unpub,5,1,0.368039131164551,0.01,0.01,1,1,0.505,0.505,1,0.01,0.01,0.01,1,1.117991
3778,Law_unpub,5,1,0.217467069625854,0.505,0.505,1,1,0.01,0.01,1,0.01,0.01,0.01,1,1.061995
3779,Law_unpub,5,0,0.499901056289673,-1.0,1.0,-1,1,0.505,0.505,1,0.01,0.34,0.01,1,1.0000346
3780,Law_unpub,5,1,0.144352912902832,0.505,0.505,1,-1,1.0,-1.0,-1,0.34,0.01,-0.34,1,0.9506595
3781,Law_unpub,5,1,0.511123895645142,0.2575,0.2575,1,1,0.505,0.505,1,0.01,0.01,0.01,1,0.9057324
3782,Law_unpub,5,1,0.349647998809814,0.7525,0.7525,1,1,0.2575,0.2575,1,0.01,0.01,0.01,1,0.81943834
3783,Law_unpub,5,0,0.58010196685791,0.01,0.01,1,1,0.7525,0.7525,1,0.01,0.01,0.01,0,0.7119052
3784,Law_unpub,5,0,0.437294006347656,-0.01,0.01,-1,1,0.01,0.01,-1,0.01,0.01,-0.01,1,0.6498332
